rank	user	item	score	rating
2	147	637	1	
3	147	1075	1	
4	147	199	1	
5	147	638	1	
6	147	151	1	
7	147	961	1	
8	147	1030	1	
9	147	1080	1	
10	147	607	1	
1	148	1540	1	
2	148	1168	1	
3	148	253	1	
4	148	713	1	3.0
5	148	388	1	
6	148	359	1	
7	148	729	1	
8	148	53	1	
9	148	927	1	
10	148	1234	1	
1	149	720	1	
2	149	42	1	
3	149	218	1	
4	149	598	1	
5	149	1403	1	
6	149	337	1	2.0
7	149	1388	1	
8	149	617	1	
9	149	755	1	
10	149	440	1	
1	150	119	1	
2	150	1067	1	
3	150	304	1	
4	150	1523	1	
5	150	1287	1	
6	150	652	1	
7	150	968	1	
8	150	216	1	
9	150	321	1	
10	150	673	1	
1	151	1046	1	
2	151	1403	1	
3	151	643	1	
4	151	649	1	
5	151	455	1	
6	151	193	1	4.0
7	151	9	1	4.0
8	151	210	1	4.0
9	151	869	1	
10	151	559	1	2.0
1	152	934	1	
2	152	1389	1	
3	152	836	1	
4	152	920	1	
5	152	372	1	
6	152	1146	1	
7	152	578	1	
8	152	590	1	
9	152	508	1	
10	152	155	1	5.0
1	153	287	1	
2	153	243	1	
3	153	1466	1	
4	153	1491	1	
5	153	1109	1	
6	153	1015	1	
7	153	1499	1	
8	153	1232	1	
9	153	706	1	
10	153	1011	1	
1	154	1395	1	
2	154	1312	1	
3	154	1250	1	
4	154	50	1	5.0
5	154	1224	1	
6	154	941	1	
7	154	427	1	
8	154	262	1	
9	154	475	1	4.0
10	154	224	1	
1	155	1596	1	
2	155	1340	1	
3	155	276	1	
4	155	1346	1	
5	155	59	1	
6	155	1405	1	
7	155	218	1	
8	155	1519	1	
9	155	337	1	
10	155	86	1	
1	156	402	1	
2	156	1437	1	
3	156	1292	1	
4	156	593	1	
5	156	1224	1	
6	156	473	1	
7	156	89	1	
8	156	474	1	
9	156	1214	1	
10	156	1008	1	
1	157	1068	1	
2	157	637	1	
3	157	1075	1	
4	157	199	1	
5	157	638	1	
6	157	151	1	
7	157	961	1	
8	157	1030	1	
9	157	1080	1	
10	157	607	1	
1	158	1486	1	
2	158	1030	1	
3	158	765	1	
4	158	1494	1	
5	158	539	1	
6	158	1043	1	
7	158	945	1	
8	158	293	1	4.0
9	158	64	1	
10	158	1141	1	
1	159	757	1	
2	159	990	1	
3	159	914	1	
4	159	530	1	
5	159	10	1	
6	159	1276	1	
7	159	1164	1	
8	159	1672	1	
9	159	337	1	
10	159	1604	1	
1	160	119	1	
2	160	1067	1	
3	160	304	1	
4	160	1523	1	
5	160	1287	1	
6	160	652	1	
7	160	968	1	
8	160	216	1	
9	160	321	1	
10	160	673	1	
1	161	1351	1	
2	161	633	1	
3	161	325	1	
4	161	1284	1	
5	161	435	1	2.0
6	161	1121	1	
7	161	1517	1	
8	161	1238	1	
9	161	808	1	
10	161	1047	1	
1	162	720	1	
2	162	42	1	3.0
3	162	218	1	
4	162	598	1	
5	162	1403	1	
6	162	337	1	
7	162	1388	1	
8	162	617	1	
9	162	755	1	
10	162	440	1	
1	163	287	1	
2	163	243	1	
3	163	1466	1	
4	163	1491	1	
5	163	1109	1	
6	163	1015	1	
7	163	1499	1	
8	163	1232	1	
9	163	706	1	
10	163	1011	1	
1	164	1155	1	
2	164	553	1	
3	164	541	1	
4	164	69	1	
5	164	1341	1	
6	164	682	1	
7	164	1038	1	
8	164	1291	1	
9	164	310	1	
10	164	184	1	
1	165	934	1	
2	165	1389	1	
3	165	836	1	
4	165	920	1	
5	165	372	1	5.0
6	165	1146	1	
7	165	578	1	
8	165	590	1	
9	165	508	1	
10	165	155	1	
1	166	402	1	
2	166	1437	1	
3	166	1292	1	
4	166	593	1	
5	166	1224	1	
6	166	473	1	
7	166	89	1	
8	166	474	1	
9	166	1214	1	
10	166	1008	1	
1	167	692	1	
2	167	1273	1	
3	167	702	1	
4	167	1477	1	
5	167	658	1	
6	167	962	1	
7	167	1375	1	
8	167	1260	1	
9	167	899	1	
10	167	162	1	
1	168	1596	1	
2	168	1340	1	
3	168	276	1	1.0
4	168	1346	1	
5	168	59	1	
6	168	1405	1	
7	168	218	1	
8	168	1519	1	
9	168	337	1	
10	168	86	1	
1	169	757	1	
2	169	990	1	
3	169	914	1	
4	169	530	1	
5	169	10	1	
6	169	1276	1	
7	169	1164	1	
8	169	1672	1	
9	169	337	1	
10	169	1604	1	
1	170	1186	1	
2	170	1601	1	
3	170	1545	1	
4	170	429	1	
5	170	179	1	
6	170	1142	1	
7	170	31	1	
8	170	886	1	
9	170	1673	1	
10	170	1311	1	
1	171	1486	1	
2	171	1030	1	
3	171	765	1	
4	171	1494	1	
5	171	539	1	
6	171	1043	1	
7	171	945	1	
8	171	293	1	
9	171	64	1	
10	171	1141	1	
1	172	1351	1	
2	172	633	1	
3	172	325	1	
4	172	1284	1	
5	172	435	1	
6	172	1121	1	
7	172	1517	1	
8	172	1238	1	
9	172	808	1	
10	172	1047	1	
1	173	715	1	
2	173	1592	1	
3	173	826	1	
4	173	1112	1	
5	173	471	1	
6	173	1643	1	
7	173	434	1	
8	173	1447	1	
9	173	144	1	
10	173	36	1	
1	174	720	1	
2	174	42	1	
3	174	218	1	
4	174	598	1	
5	174	1403	1	
6	174	337	1	
7	174	1388	1	
8	174	617	1	
9	174	755	1	
10	174	440	1	
1	175	1155	1	
2	175	553	1	
3	175	541	1	
4	175	69	1	
5	175	1341	1	
6	175	682	1	
7	175	1038	1	
8	175	1291	1	
9	175	310	1	
10	175	184	1	
1	176	1353	1	
2	176	1429	1	
3	176	854	1	
4	176	1382	1	
5	176	1282	1	
6	176	24	1	
7	176	610	1	
8	176	678	1	
9	176	1327	1	
10	176	844	1	
1	177	934	1	
2	177	1389	1	
3	177	836	1	
4	177	920	1	
5	177	372	1	
6	177	1146	1	
7	177	578	1	
8	177	590	1	
9	177	508	1	4.0
10	177	155	1	
1	178	273	1	3.0
2	178	146	1	
3	178	1467	1	
4	178	331	1	4.0
5	178	860	1	
6	178	91	1	
7	178	1676	1	
8	178	1651	1	
9	178	1365	1	
10	178	1473	1	
1	179	1596	1	
2	179	1340	1	
3	179	276	1	
4	179	1346	1	
5	179	59	1	
6	179	1405	1	
7	179	218	1	
8	179	1519	1	
9	179	337	1	
10	179	86	1	
1	180	692	1	
2	180	1273	1	
3	180	702	1	
4	180	1477	1	
5	180	658	1	5.0
6	180	962	1	
7	180	1375	1	
8	180	1260	1	
9	180	899	1	
10	180	162	1	
1	181	917	1	
2	181	1073	1	
3	181	4	1	
4	181	1178	1	
5	181	1014	1	
6	181	1483	1	
7	181	438	1	
8	181	1211	1	
9	181	1621	1	
10	181	134	1	
1	182	1486	1	
2	182	1030	1	
3	182	765	1	
4	182	1494	1	
5	182	539	1	
6	182	1043	1	
7	182	945	1	
8	182	293	1	3.0
9	182	64	1	
10	182	1141	1	
1	183	1186	1	
2	183	1601	1	
3	183	1545	1	
4	183	429	1	
5	183	179	1	
6	183	1142	1	
7	183	31	1	
8	183	886	1	
9	183	1673	1	
10	183	1311	1	
1	184	970	1	
2	184	1187	1	
3	184	1477	1	
4	184	623	1	
5	184	1217	1	
6	184	267	1	
7	184	177	1	
8	184	605	1	
9	184	784	1	
10	184	234	1	
1	185	1351	1	
2	185	633	1	
3	185	325	1	
4	185	1284	1	
5	185	435	1	
6	185	1121	1	
7	185	1517	1	
8	185	1238	1	
9	185	808	1	
10	185	1047	1	
1	186	715	1	
2	186	1592	1	
3	186	826	1	
4	186	1112	1	
5	186	471	1	
6	186	1643	1	
7	186	434	1	
8	186	1447	1	
9	186	144	1	
10	186	36	1	
1	187	1155	1	
2	187	553	1	
3	187	541	1	
4	187	69	1	4.0
5	187	1341	1	
6	187	682	1	
7	187	1038	1	
8	187	1291	1	
9	187	310	1	
10	187	184	1	
1	188	1440	1	
2	188	924	1	
3	188	962	1	
4	188	442	1	
5	188	576	1	
6	188	722	1	
7	188	330	1	
8	188	207	1	
9	188	249	1	
10	188	1525	1	
1	189	1353	1	
2	189	1429	1	
3	189	854	1	
4	189	1382	1	
5	189	1282	1	
6	189	24	1	4.0
7	189	610	1	
8	189	678	1	
9	189	1327	1	
10	189	844	1	
1	190	692	1	
2	190	1273	1	
3	190	702	1	
4	190	1477	1	
5	190	658	1	
6	190	962	1	
7	190	1375	1	
8	190	1260	1	
9	190	899	1	
10	190	162	1	
1	191	1559	1	
2	191	1155	1	
3	191	1399	1	
4	191	457	1	
5	191	1125	1	
6	191	1329	1	
7	191	1267	1	
8	191	1212	1	
9	191	773	1	
10	191	1036	1	
1	192	273	1	
2	192	146	1	
3	192	1467	1	
4	192	331	1	
5	192	860	1	
6	192	91	1	
7	192	1676	1	
8	192	1651	1	
9	192	1365	1	
10	192	1473	1	
1	193	1186	1	
2	193	1601	1	
3	193	1545	1	
4	193	429	1	
5	193	179	1	
6	193	1142	1	
7	193	31	1	
8	193	886	1	
9	193	1673	1	
10	193	1311	1	
1	194	630	1	
2	194	1356	1	
3	194	754	1	
4	194	106	1	
5	194	466	1	4.0
6	194	738	1	
7	194	25	1	2.0
8	194	1217	1	
9	194	782	1	
10	194	1584	1	
1	195	917	1	
2	195	1073	1	
3	195	4	1	
4	195	1178	1	
5	195	1014	1	4.0
6	195	1483	1	
7	195	438	1	
8	195	1211	1	
9	195	1621	1	
10	195	134	1	5.0
1	196	715	1	
2	196	1592	1	
3	196	826	1	
4	196	1112	1	
5	196	471	1	
6	196	1643	1	
7	196	434	1	
8	196	1447	1	
9	196	144	1	
10	196	36	1	
1	197	127	1	5.0
2	197	1286	1	
3	197	409	1	
4	197	1347	1	
5	197	1028	1	
6	197	1453	1	
7	197	1512	1	
8	197	1574	1	
9	197	1378	1	
10	197	6	1	
1	198	970	1	
2	198	1187	1	
3	198	1477	1	
4	198	623	1	
5	198	1217	1	
6	198	267	1	
7	198	177	1	
8	198	605	1	
9	198	784	1	
10	198	234	1	3.0
1	199	1353	1	
2	199	1429	1	
3	199	854	1	
4	199	1382	1	
5	199	1282	1	
6	199	24	1	
7	199	610	1	
8	199	678	1	1.0
9	199	1327	1	
10	199	844	1	
1	200	1312	1	
2	200	1091	1	4.0
3	200	162	1	
4	200	305	1	
5	200	842	1	
6	200	778	1	
7	200	45	1	3.0
8	200	722	1	
9	200	1676	1	
10	200	9	1	4.0
1	201	1440	1	
2	201	924	1	3.0
3	201	962	1	4.0
4	201	442	1	
5	201	576	1	
6	201	722	1	
7	201	330	1	
8	201	207	1	3.0
9	201	249	1	
10	201	1525	1	
1	202	273	1	
2	202	146	1	
3	202	1467	1	
4	202	331	1	
5	202	860	1	
6	202	91	1	
7	202	1676	1	
8	202	1651	1	
9	202	1365	1	
10	202	1473	1	
1	203	1199	1	
2	203	1242	1	
3	203	64	1	
4	203	612	1	
5	203	1395	1	
6	203	1115	1	
7	203	967	1	
8	203	1119	1	
9	203	1597	1	
10	203	286	1	
1	204	1559	1	
2	204	1155	1	
3	204	1399	1	
4	204	457	1	
5	204	1125	1	
6	204	1329	1	
7	204	1267	1	
8	204	1212	1	
9	204	773	1	
10	204	1036	1	
1	205	917	1	
2	205	1073	1	
3	205	4	1	
4	205	1178	1	
5	205	1014	1	
6	205	1483	1	
7	205	438	1	
8	205	1211	1	
9	205	1621	1	
10	205	134	1	
1	206	517	1	
2	206	29	1	
3	206	983	1	
4	206	911	1	
5	206	580	1	
6	206	299	1	
7	206	1245	1	
8	206	1565	1	
9	206	847	1	
10	206	771	1	
1	207	630	1	
2	207	1356	1	
3	207	754	1	4.0
4	207	106	1	
5	207	466	1	
6	207	738	1	
7	207	25	1	4.0
8	207	1217	1	
9	207	782	1	
10	207	1584	1	
1	208	970	1	
2	208	1187	1	
3	208	1477	1	
4	208	623	1	
5	208	1217	1	
6	208	267	1	
7	208	177	1	
8	208	605	1	
9	208	784	1	
10	208	234	1	
1	209	548	1	
2	209	23	1	
3	209	457	1	
4	209	865	1	
5	209	918	1	
6	209	1471	1	
7	209	183	1	
8	209	673	1	
9	209	1403	1	
10	209	540	1	
1	210	127	1	5.0
2	210	1286	1	
3	210	409	1	
4	210	1347	1	
5	210	1028	1	3.0
6	210	1453	1	
7	210	1512	1	
8	210	1574	1	
9	210	1378	1	
10	210	6	1	
1	211	1440	1	
2	211	924	1	
3	211	962	1	
4	211	442	1	
5	211	576	1	
6	211	722	1	
7	211	330	1	
8	211	207	1	
9	211	249	1	
10	211	1525	1	
1	212	723	1	
2	212	449	1	
3	212	1268	1	
4	212	1553	1	
5	212	351	1	
6	212	193	1	
7	212	227	1	
8	212	204	1	
9	212	1263	1	
10	212	327	1	
1	213	1312	1	
2	213	1091	1	
3	213	162	1	
4	213	305	1	
5	213	842	1	
6	213	778	1	5.0
7	213	45	1	
8	213	722	1	
9	213	1676	1	
10	213	9	1	
1	214	1559	1	
2	214	1155	1	
3	214	1399	1	
4	214	457	1	
5	214	1125	1	
6	214	1329	1	
7	214	1267	1	
8	214	1212	1	
9	214	773	1	
10	214	1036	1	
1	215	840	1	
2	215	1277	1	
3	215	1223	1	
4	215	1554	1	
5	215	1319	1	
6	215	969	1	
7	215	1675	1	
8	215	701	1	
9	215	500	1	
10	215	1205	1	
1	216	1199	1	
2	216	1242	1	
3	216	64	1	5.0
4	216	612	1	
5	216	1395	1	
6	216	1115	1	
7	216	967	1	
8	216	1119	1	
9	216	1597	1	
10	216	286	1	4.0
1	217	630	1	
2	217	1356	1	
3	217	754	1	
4	217	106	1	
5	217	466	1	
6	217	738	1	
7	217	25	1	
8	217	1217	1	
9	217	782	1	
10	217	1584	1	
1	218	1003	1	
2	218	435	1	
3	218	959	1	
4	218	1200	1	
5	218	859	1	
6	218	88	1	
7	218	286	1	
8	218	869	1	
9	218	891	1	
10	218	1038	1	
1	219	517	1	
2	219	29	1	
3	219	983	1	
4	219	911	1	
5	219	580	1	
6	219	299	1	
7	219	1245	1	
8	219	1565	1	
9	219	847	1	
10	219	771	1	
1	220	127	1	
2	220	1286	1	
3	220	409	1	
4	220	1347	1	
5	220	1028	1	
6	220	1453	1	
7	220	1512	1	
8	220	1574	1	
9	220	1378	1	
10	220	6	1	
1	221	1491	1	
2	221	5	1	
3	221	1542	1	
4	221	1190	1	
5	221	1283	1	
6	221	1565	1	
7	221	1547	1	
8	221	378	1	
9	221	1604	1	
10	221	649	1	
1	222	548	1	
2	222	23	1	
3	222	457	1	1.0
4	222	865	1	
5	222	918	1	
6	222	1471	1	
7	222	183	1	4.0
8	222	673	1	
9	222	1403	1	
10	222	540	1	3.0
1	223	1312	1	
2	223	1091	1	
3	223	162	1	
4	223	305	1	
5	223	842	1	
6	223	778	1	
7	223	45	1	
8	223	722	1	
9	223	1676	1	
10	223	9	1	
1	224	425	1	
2	224	314	1	
3	224	601	1	
4	224	496	1	
5	224	1254	1	
6	224	1148	1	
7	224	153	1	
8	224	929	1	
9	224	822	1	
10	224	613	1	
1	225	723	1	
2	225	449	1	
3	225	1268	1	
4	225	1553	1	
5	225	351	1	
6	225	193	1	4.0
7	225	227	1	
8	225	204	1	
9	225	1263	1	
10	225	327	1	
1	226	1199	1	
2	226	1242	1	
3	226	64	1	
4	226	612	1	
5	226	1395	1	
6	226	1115	1	
7	226	967	1	
8	226	1119	1	
9	226	1597	1	
10	226	286	1	4.0
1	227	1182	1	
2	227	541	1	
3	227	1128	1	
4	227	1293	1	
5	227	1303	1	
6	227	1670	1	
7	227	1337	1	
8	227	1605	1	
9	227	1038	1	
10	227	1076	1	
1	228	840	1	
2	228	1277	1	
3	228	1223	1	
4	228	1554	1	
5	228	1319	1	
6	228	969	1	
7	228	1675	1	
8	228	701	1	
9	228	500	1	
10	228	1205	1	
1	229	517	1	
2	229	29	1	
3	229	983	1	
4	229	911	1	
5	229	580	1	
6	229	299	1	
7	229	1245	1	
8	229	1565	1	
9	229	847	1	
10	229	771	1	
1	230	1190	1	
2	230	1110	1	
3	230	1059	1	
4	230	976	1	
5	230	1345	1	
6	230	96	1	2.0
7	230	1193	1	
8	230	445	1	
9	230	1471	1	
10	230	849	1	
1	231	1003	1	
2	231	435	1	
3	231	959	1	
4	231	1200	1	
5	231	859	1	
6	231	88	1	
7	231	286	1	
8	231	869	1	
9	231	891	1	
10	231	1038	1	
1	232	548	1	
2	232	23	1	
3	232	457	1	
4	232	865	1	
5	232	918	1	
6	232	1471	1	
7	232	183	1	
8	232	673	1	
9	232	1403	1	
10	232	540	1	
1	233	786	1	
2	233	429	1	
3	233	1642	1	
4	233	810	1	
5	233	687	1	
6	233	537	1	
7	233	1535	1	
8	233	1493	1	
9	233	348	1	
10	233	31	1	3.0
1	234	1491	1	
2	234	5	1	3.0
3	234	1542	1	
4	234	1190	1	
5	234	1283	1	
6	234	1565	1	
7	234	1547	1	
8	234	378	1	4.0
9	234	1604	1	
10	234	649	1	3.0
1	235	723	1	
2	235	449	1	
3	235	1268	1	
4	235	1553	1	
5	235	351	1	
6	235	193	1	5.0
7	235	227	1	
8	235	204	1	
9	235	1263	1	
10	235	327	1	3.0
1	236	344	1	
2	236	387	1	
3	236	944	1	
4	236	379	1	
5	236	238	1	
6	236	1276	1	
7	236	1480	1	
8	236	855	1	
9	236	220	1	
10	236	257	1	
1	237	425	1	
2	237	314	1	
3	237	601	1	
4	237	496	1	
5	237	1254	1	
6	237	1148	1	
7	237	153	1	3.0
8	237	929	1	
9	237	822	1	
10	237	613	1	
1	238	840	1	
2	238	1277	1	
3	238	1223	1	
4	238	1554	1	
5	238	1319	1	
6	238	969	1	
7	238	1675	1	
8	238	701	1	
9	238	500	1	
10	238	1205	1	
1	239	1351	1	
2	239	495	1	
3	239	1594	1	
4	239	1337	1	
5	239	1529	1	
6	239	1565	1	
7	239	808	1	
8	239	1273	1	
9	239	1221	1	
10	239	585	1	
1	240	1182	1	
2	240	541	1	
3	240	1128	1	
4	240	1293	1	
5	240	1303	1	
6	240	1670	1	
7	240	1337	1	
8	240	1605	1	
9	240	1038	1	
10	240	1076	1	
1	241	1003	1	
2	241	435	1	
3	241	959	1	
4	241	1200	1	
5	241	859	1	
6	241	88	1	
7	241	286	1	5.0
8	241	869	1	
9	241	891	1	
10	241	1038	1	
1	242	638	1	
2	242	1607	1	
3	242	283	1	4.0
4	242	56	1	
5	242	678	1	
6	242	422	1	
7	242	153	1	
8	242	346	1	
9	242	163	1	
10	242	607	1	
1	243	1190	1	
2	243	1110	1	
3	243	1059	1	
4	243	976	1	
5	243	1345	1	
6	243	96	1	
7	243	1193	1	
8	243	445	1	
9	243	1471	1	
10	243	849	1	
1	244	1491	1	
2	244	5	1	
3	244	1542	1	
4	244	1190	1	
5	244	1283	1	
6	244	1565	1	
7	244	1547	1	
8	244	378	1	
9	244	1604	1	
10	244	649	1	
1	245	190	1	
2	245	136	1	
3	245	345	1	
4	245	735	1	
5	245	690	1	
6	245	563	1	
7	245	1021	1	
8	245	976	1	
9	245	1375	1	
10	245	336	1	
1	246	786	1	
2	246	429	1	
3	246	1642	1	
4	246	810	1	
5	246	687	1	
6	246	537	1	
7	246	1535	1	
8	246	1493	1	
9	246	348	1	
10	246	31	1	
1	247	425	1	
2	247	314	1	
3	247	601	1	
4	247	496	1	
5	247	1254	1	
6	247	1148	1	
7	247	153	1	
8	247	929	1	
9	247	822	1	
10	247	613	1	
1	248	852	1	
2	248	830	1	
3	248	1413	1	
4	248	955	1	
5	248	1518	1	
6	248	438	1	
7	248	262	1	
8	248	873	1	
9	248	758	1	
10	248	1342	1	
1	249	344	1	
2	249	387	1	
3	249	944	1	
4	249	379	1	
5	249	238	1	5.0
6	249	1276	1	
7	249	1480	1	
8	249	855	1	
9	249	220	1	
10	249	257	1	3.0
1	250	1182	1	
2	250	541	1	
3	250	1128	1	
4	250	1293	1	
5	250	1303	1	
6	250	1670	1	
7	250	1337	1	
8	250	1605	1	
9	250	1038	1	
10	250	1076	1	
1	251	508	1	
2	251	955	1	
3	251	1294	1	
4	251	1580	1	
5	251	466	1	
6	251	923	1	
7	251	91	1	
8	251	1049	1	
9	251	1460	1	
10	251	615	1	
1	252	1351	1	
2	252	495	1	
3	252	1594	1	
4	252	1337	1	
5	252	1529	1	
6	252	1565	1	
7	252	808	1	
8	252	1273	1	
9	252	1221	1	
10	252	585	1	
1	253	1190	1	
2	253	1110	1	
3	253	1059	1	
4	253	976	1	
5	253	1345	1	
6	253	96	1	5.0
7	253	1193	1	
8	253	445	1	
9	253	1471	1	
10	253	849	1	
1	254	388	1	
2	254	957	1	
3	254	1540	1	
4	254	1336	1	
5	254	767	1	
6	254	77	1	
7	254	219	1	1.0
8	254	1232	1	
9	254	128	1	
10	254	1115	1	
1	255	638	1	
2	255	1607	1	
3	255	283	1	
4	255	56	1	5.0
5	255	678	1	2.0
6	255	422	1	
7	255	153	1	
8	255	346	1	
9	255	163	1	
10	255	607	1	
1	256	786	1	
2	256	429	1	
3	256	1642	1	
4	256	810	1	
5	256	687	1	
6	256	537	1	
7	256	1535	1	
8	256	1493	1	
9	256	348	1	
10	256	31	1	5.0
1	257	470	1	
2	257	1443	1	
3	257	884	1	
4	257	370	1	
5	257	20	1	
6	257	694	1	
7	257	363	1	
8	257	341	1	
9	257	12	1	
10	257	344	1	
1	258	190	1	
2	258	136	1	
3	258	345	1	
4	258	735	1	
5	258	690	1	4.0
6	258	563	1	
7	258	1021	1	
8	258	976	1	
9	258	1375	1	
10	258	336	1	
1	259	344	1	
2	259	387	1	
3	259	944	1	
4	259	379	1	
5	259	238	1	
6	259	1276	1	
7	259	1480	1	
8	259	855	1	
9	259	220	1	
10	259	257	1	
1	260	258	1	3.0
2	260	1673	1	
3	260	85	1	
4	260	202	1	
5	260	1560	1	
6	260	1066	1	
7	260	192	1	
8	260	1493	1	
9	260	1069	1	
10	260	347	1	
1	261	852	1	
2	261	830	1	
3	261	1413	1	
4	261	955	1	
5	261	1518	1	
6	261	438	1	
7	261	262	1	
8	261	873	1	
9	261	758	1	
10	261	1342	1	
1	262	1351	1	
2	262	495	1	
3	262	1594	1	
4	262	1337	1	
5	262	1529	1	
6	262	1565	1	
7	262	808	1	
8	262	1273	1	
9	262	1221	1	
10	262	585	1	
1	263	396	1	
2	263	341	1	
3	263	664	1	
4	263	1617	1	
5	263	888	1	
6	263	1274	1	
7	263	883	1	
8	263	470	1	
9	263	1564	1	
10	263	786	1	
1	264	508	1	
2	264	955	1	
3	264	1294	1	
4	264	1580	1	
5	264	466	1	
6	264	923	1	
7	264	91	1	
8	264	1049	1	
9	264	1460	1	
10	264	615	1	
1	265	638	1	
2	265	1607	1	
3	265	283	1	
4	265	56	1	
5	265	678	1	
6	265	422	1	
7	265	153	1	
8	265	346	1	
9	265	163	1	
10	265	607	1	
1	266	1150	1	
2	266	1576	1	
3	266	1442	1	
4	266	895	1	
5	266	55	1	
6	266	1504	1	
7	266	1335	1	
8	266	974	1	
9	266	441	1	
10	266	1470	1	
1	267	388	1	
2	267	957	1	
3	267	1540	1	
4	267	1336	1	1.0
5	267	767	1	
6	267	77	1	3.0
7	267	219	1	
8	267	1232	1	
9	267	128	1	5.0
10	267	1115	1	
1	268	190	1	
2	268	136	1	
3	268	345	1	
4	268	735	1	3.0
5	268	690	1	
6	268	563	1	
7	268	1021	1	
8	268	976	1	
9	268	1375	1	
10	268	336	1	
1	269	122	1	1.0
2	269	1446	1	
3	269	339	1	
4	269	980	1	
5	269	217	1	2.0
6	269	1275	1	
7	269	275	1	
8	269	1382	1	
9	269	1072	1	
10	269	546	1	
1	270	470	1	
2	270	1443	1	
3	270	884	1	
4	270	370	1	5.0
5	270	20	1	
6	270	694	1	5.0
7	270	363	1	
8	270	341	1	
9	270	12	1	
10	270	344	1	
1	271	852	1	
2	271	830	1	
3	271	1413	1	
4	271	955	1	
5	271	1518	1	
6	271	438	1	
7	271	262	1	
8	271	873	1	
9	271	758	1	
10	271	1342	1	
1	272	1551	1	
2	272	1672	1	
3	272	733	1	
4	272	50	1	4.0
5	272	985	1	
6	272	742	1	
7	272	1011	1	
8	272	483	1	5.0
9	272	1509	1	
10	272	1099	1	
1	273	258	1	
2	273	1673	1	
3	273	85	1	
4	273	202	1	
5	273	1560	1	
6	273	1066	1	
7	273	192	1	
8	273	1493	1	
9	273	1069	1	
10	273	347	1	4.0
1	274	508	1	
2	274	955	1	
3	274	1294	1	
4	274	1580	1	
5	274	466	1	
6	274	923	1	
7	274	91	1	
8	274	1049	1	
9	274	1460	1	
10	274	615	1	
1	275	30	1	
2	275	464	1	
3	275	60	1	
4	275	717	1	
5	275	757	1	
6	275	52	1	
7	275	513	1	
8	275	163	1	
9	275	1163	1	
10	275	1410	1	
1	276	396	1	4.0
2	276	341	1	
3	276	664	1	
4	276	1617	1	
5	276	888	1	
6	276	1274	1	1.0
7	276	883	1	
8	276	470	1	3.0
9	276	1564	1	
10	276	786	1	3.0
1	277	388	1	
2	277	957	1	
3	277	1540	1	
4	277	1336	1	
5	277	767	1	
6	277	77	1	
7	277	219	1	
8	277	1232	1	
9	277	128	1	
10	277	1115	1	
1	278	301	1	2.0
2	278	784	1	
3	278	436	1	
4	278	67	1	
5	278	215	1	
6	278	842	1	
7	278	794	1	
8	278	787	1	
9	278	990	1	
10	278	1094	1	
1	279	1150	1	
2	279	1576	1	
3	279	1442	1	
4	279	895	1	
5	279	55	1	
6	279	1504	1	
7	279	1335	1	
8	279	974	1	
9	279	441	1	
10	279	1470	1	
1	280	470	1	
2	280	1443	1	
3	280	884	1	
4	280	370	1	
5	280	20	1	
6	280	694	1	
7	280	363	1	
8	280	341	1	
9	280	12	1	5.0
10	280	344	1	
1	281	672	1	
2	281	379	1	
3	281	1168	1	
4	281	1094	1	
5	281	1526	1	
6	281	769	1	
7	281	298	1	
8	281	566	1	
9	281	112	1	
10	281	314	1	
1	282	122	1	
2	282	1446	1	
3	282	339	1	
4	282	980	1	
5	282	217	1	
6	282	1275	1	
7	282	275	1	
8	282	1382	1	
9	282	1072	1	
10	282	546	1	
1	283	258	1	
2	283	1673	1	
3	283	85	1	
4	283	202	1	5.0
5	283	1560	1	
6	283	1066	1	
7	283	192	1	
8	283	1493	1	
9	283	1069	1	
10	283	347	1	
1	284	1253	1	
2	284	1681	1	
3	284	985	1	
4	284	1066	1	
5	284	969	1	
6	284	334	1	3.0
7	284	15	1	
8	284	538	1	
9	284	1613	1	
10	284	1093	1	
1	285	1551	1	
2	285	1672	1	
3	285	733	1	
4	285	50	1	
5	285	985	1	
6	285	742	1	
7	285	1011	1	
8	285	483	1	
9	285	1509	1	
10	285	1099	1	
1	286	396	1	4.0
2	286	341	1	5.0
3	286	664	1	
4	286	1617	1	
5	286	888	1	5.0
6	286	1274	1	
7	286	883	1	5.0
8	286	470	1	
9	286	1564	1	
10	286	786	1	
1	287	1378	1	
2	287	383	1	
3	287	856	1	
4	287	615	1	
5	287	1391	1	
6	287	1272	1	
7	287	1673	1	
8	287	965	1	
9	287	1421	1	
10	287	1450	1	
1	288	30	1	
2	288	464	1	
3	288	60	1	
4	288	717	1	
5	288	757	1	
6	288	52	1	
7	288	513	1	
8	288	163	1	
9	288	1163	1	
10	288	1410	1	
1	289	1150	1	
2	289	1576	1	
3	289	1442	1	
4	289	895	1	
5	289	55	1	
6	289	1504	1	
7	289	1335	1	
8	289	974	1	
9	289	441	1	
10	289	1470	1	
1	290	1492	1	
2	290	326	1	
3	290	1240	1	
4	290	215	1	
5	290	1623	1	
6	290	1374	1	
7	290	220	1	
8	290	1272	1	
9	290	1193	1	
10	290	474	1	3.0
1	291	301	1	
2	291	784	1	
3	291	436	1	
4	291	67	1	4.0
5	291	215	1	4.0
6	291	842	1	
7	291	794	1	4.0
8	291	787	1	
9	291	990	1	
10	291	1094	1	
1	292	122	1	
2	292	1446	1	
3	292	339	1	
4	292	980	1	
5	292	217	1	
6	292	1275	1	
7	292	275	1	
