rank	user	item	score	rating
7	146	1405	1	
8	146	1072	1	
9	146	1467	1	
10	146	1059	1	
1	147	801	1	
2	147	1626	1	
3	147	405	1	
4	147	1291	1	
5	147	715	1	
6	147	1664	1	
7	147	1245	1	
8	147	1646	1	
9	147	1147	1	
10	147	738	1	
1	148	144	1	
2	148	146	1	
3	148	105	1	
4	148	1200	1	
5	148	1178	1	
6	148	1162	1	
7	148	734	1	
8	148	480	1	
9	148	1644	1	
10	148	1637	1	
1	149	954	1	
2	149	577	1	
3	149	567	1	
4	149	1669	1	
5	149	784	1	
6	149	217	1	
7	149	125	1	
8	149	744	1	
9	149	523	1	
10	149	1442	1	
1	150	1589	1	
2	150	1226	1	
3	150	1631	1	
4	150	1264	1	
5	150	195	1	
6	150	1156	1	
7	150	1487	1	
8	150	1285	1	
9	150	1297	1	
10	150	820	1	
1	151	1064	1	
2	151	1399	1	
3	151	1418	1	
4	151	280	1	
5	151	362	1	
6	151	89	1	5.0
7	151	1405	1	
8	151	1072	1	
9	151	1467	1	
10	151	1059	1	
1	152	525	1	
2	152	587	1	
3	152	1292	1	
4	152	181	1	
5	152	412	1	2.0
6	152	1584	1	
7	152	1300	1	4.0
8	152	733	1	
9	152	242	1	
10	152	523	1	
1	153	623	1	
2	153	568	1	4.0
3	153	854	1	
4	153	1293	1	
5	153	690	1	
6	153	1157	1	
7	153	412	1	
8	153	1545	1	
9	153	579	1	
10	153	904	1	
1	154	954	1	
2	154	577	1	
3	154	567	1	
4	154	1669	1	
5	154	784	1	
6	154	217	1	
7	154	125	1	
8	154	744	1	
9	154	523	1	5.0
10	154	1442	1	
1	155	230	1	
2	155	982	1	
3	155	1178	1	
4	155	82	1	
5	155	1454	1	
6	155	1590	1	
7	155	291	1	
8	155	59	1	
9	155	506	1	
10	155	547	1	
1	156	144	1	
2	156	146	1	
3	156	105	1	
4	156	1200	1	
5	156	1178	1	
6	156	1162	1	
7	156	734	1	
8	156	480	1	5.0
9	156	1644	1	
10	156	1637	1	
1	157	110	1	
2	157	414	1	
3	157	978	1	
4	157	161	1	
5	157	1187	1	
6	157	895	1	
7	157	301	1	
8	157	1307	1	
9	157	440	1	
10	157	124	1	
1	158	525	1	5.0
2	158	587	1	
3	158	1292	1	
4	158	181	1	3.0
5	158	412	1	
6	158	1584	1	
7	158	1300	1	
8	158	733	1	
9	158	242	1	
10	158	523	1	
1	159	1064	1	
2	159	1399	1	
3	159	1418	1	
4	159	280	1	
5	159	362	1	
6	159	89	1	
7	159	1405	1	
8	159	1072	1	
9	159	1467	1	
10	159	1059	1	
1	160	426	1	
2	160	1625	1	
3	160	393	1	
4	160	234	1	5.0
5	160	196	1	
6	160	789	1	
7	160	1682	1	
8	160	838	1	
9	160	1378	1	
10	160	1516	1	
1	161	230	1	
2	161	982	1	
3	161	1178	1	
4	161	82	1	
5	161	1454	1	
6	161	1590	1	
7	161	291	1	
8	161	59	1	
9	161	506	1	
10	161	547	1	
1	162	954	1	
2	162	577	1	
3	162	567	1	
4	162	1669	1	
5	162	784	1	
6	162	217	1	
7	162	125	1	
8	162	744	1	
9	162	523	1	
10	162	1442	1	
1	163	705	1	
2	163	878	1	
3	163	1537	1	
4	163	1311	1	
5	163	835	1	
6	163	160	1	
7	163	1316	1	
8	163	834	1	
9	163	1165	1	
10	163	925	1	
1	164	110	1	
2	164	414	1	
3	164	978	1	
4	164	161	1	
5	164	1187	1	
6	164	895	1	
7	164	301	1	
8	164	1307	1	
9	164	440	1	
10	164	124	1	
1	165	525	1	
2	165	587	1	
3	165	1292	1	
4	165	181	1	5.0
5	165	412	1	
6	165	1584	1	
7	165	1300	1	
8	165	733	1	
9	165	242	1	
10	165	523	1	
1	166	170	1	
2	166	1120	1	
3	166	940	1	
4	166	813	1	
5	166	74	1	
6	166	1225	1	
7	166	261	1	
8	166	595	1	
9	166	1565	1	
10	166	948	1	
1	167	426	1	
2	167	1625	1	
3	167	393	1	
4	167	234	1	
5	167	196	1	
6	167	789	1	
7	167	1682	1	
8	167	838	1	
9	167	1378	1	
10	167	1516	1	
1	168	230	1	
2	168	982	1	
3	168	1178	1	
4	168	82	1	
5	168	1454	1	
6	168	1590	1	
7	168	291	1	4.0
8	168	59	1	
9	168	506	1	
10	168	547	1	
1	169	897	1	
2	169	355	1	
3	169	1054	1	
4	169	1505	1	
5	169	1337	1	
6	169	1565	1	
7	169	684	1	5.0
8	169	1247	1	
9	169	638	1	
10	169	645	1	
1	170	705	1	
2	170	878	1	
3	170	1537	1	
4	170	1311	1	
5	170	835	1	
6	170	160	1	
7	170	1316	1	
8	170	834	1	
9	170	1165	1	
10	170	925	1	
1	171	110	1	
2	171	414	1	
3	171	978	1	
4	171	161	1	
5	171	1187	1	
6	171	895	1	
7	171	301	1	
8	171	1307	1	
9	171	440	1	
10	171	124	1	
1	172	605	1	
2	172	1042	1	
3	172	1438	1	
4	172	565	1	
5	172	1171	1	
6	172	1088	1	
7	172	1409	1	
8	172	174	1	
9	172	1089	1	
10	172	1607	1	
1	173	170	1	
2	173	1120	1	
3	173	940	1	
4	173	813	1	
5	173	74	1	
6	173	1225	1	
7	173	261	1	
8	173	595	1	
9	173	1565	1	
10	173	948	1	
1	174	426	1	
2	174	1625	1	
3	174	393	1	4.0
4	174	234	1	
5	174	196	1	5.0
6	174	789	1	
7	174	1682	1	
8	174	838	1	
9	174	1378	1	
10	174	1516	1	
1	175	854	1	
2	175	1395	1	
3	175	1102	1	
4	175	1489	1	
5	175	733	1	
6	175	141	1	
7	175	1086	1	
8	175	430	1	
9	175	453	1	
10	175	115	1	
1	176	897	1	
2	176	355	1	
3	176	1054	1	
4	176	1505	1	
5	176	1337	1	
6	176	1565	1	
7	176	684	1	
8	176	1247	1	
9	176	638	1	
10	176	645	1	
1	177	705	1	
2	177	878	1	1.0
3	177	1537	1	
4	177	1311	1	
5	177	835	1	
6	177	160	1	4.0
7	177	1316	1	
8	177	834	1	
9	177	1165	1	
10	177	925	1	
1	178	1456	1	
2	178	527	1	
3	178	421	1	
4	178	343	1	
5	178	423	1	4.0
6	178	1034	1	
7	178	1093	1	
8	178	1648	1	
9	178	491	1	4.0
10	178	885	1	
1	179	605	1	
2	179	1042	1	
3	179	1438	1	
4	179	565	1	
5	179	1171	1	
6	179	1088	1	
7	179	1409	1	
8	179	174	1	
9	179	1089	1	
10	179	1607	1	
1	180	170	1	
2	180	1120	1	
3	180	940	1	
4	180	813	1	
5	180	74	1	
6	180	1225	1	
7	180	261	1	
8	180	595	1	
9	180	1565	1	
10	180	948	1	
1	181	283	1	3.0
2	181	901	1	
3	181	354	1	
4	181	982	1	1.0
5	181	213	1	
6	181	1620	1	
7	181	984	1	1.0
8	181	1546	1	
9	181	1609	1	
10	181	1499	1	
1	182	854	1	
2	182	1395	1	
3	182	1102	1	
4	182	1489	1	
5	182	733	1	
6	182	141	1	
7	182	1086	1	
8	182	430	1	
9	182	453	1	
10	182	115	1	
1	183	897	1	
2	183	355	1	
3	183	1054	1	
4	183	1505	1	
5	183	1337	1	
6	183	1565	1	
7	183	684	1	
8	183	1247	1	
9	183	638	1	
10	183	645	1	
1	184	1207	1	
2	184	75	1	
3	184	1271	1	
4	184	1182	1	
5	184	774	1	
6	184	966	1	
7	184	258	1	3.0
8	184	1175	1	
9	184	333	1	
10	184	575	1	
1	185	1456	1	
2	185	527	1	
3	185	421	1	
4	185	343	1	
5	185	423	1	5.0
6	185	1034	1	
7	185	1093	1	
8	185	1648	1	
9	185	491	1	
10	185	885	1	
1	186	605	1	
2	186	1042	1	5.0
3	186	1438	1	
4	186	565	1	
5	186	1171	1	
6	186	1088	1	
7	186	1409	1	
8	186	174	1	
9	186	1089	1	
10	186	1607	1	
1	187	44	1	
2	187	899	1	
3	187	1538	1	
4	187	1424	1	
5	187	1624	1	
6	187	1483	1	
7	187	267	1	
8	187	1223	1	
9	187	1632	1	
10	187	1463	1	
1	188	283	1	
2	188	901	1	
3	188	354	1	
4	188	982	1	
5	188	213	1	
6	188	1620	1	
7	188	984	1	
8	188	1546	1	
9	188	1609	1	
10	188	1499	1	
1	189	854	1	
2	189	1395	1	
3	189	1102	1	
4	189	1489	1	
5	189	733	1	
6	189	141	1	
7	189	1086	1	
8	189	430	1	
9	189	453	1	
10	189	115	1	
1	190	255	1	
2	190	1488	1	
3	190	719	1	
4	190	982	1	
5	190	687	1	
6	190	1318	1	
7	190	40	1	
8	190	472	1	
9	190	538	1	
10	190	516	1	
1	191	1207	1	
2	191	75	1	
3	191	1271	1	
4	191	1182	1	
5	191	774	1	
6	191	966	1	
7	191	258	1	
8	191	1175	1	
9	191	333	1	
10	191	575	1	
1	192	1456	1	
2	192	527	1	
3	192	421	1	
4	192	343	1	
5	192	423	1	
6	192	1034	1	
7	192	1093	1	
8	192	1648	1	
9	192	491	1	
10	192	885	1	
1	193	1245	1	
2	193	93	1	
3	193	750	1	4.0
4	193	1279	1	
5	193	630	1	
6	193	1539	1	
7	193	1458	1	
8	193	1241	1	
9	193	861	1	
10	193	495	1	
1	194	44	1	4.0
2	194	899	1	
3	194	1538	1	
4	194	1424	1	
5	194	1624	1	
6	194	1483	1	
7	194	267	1	
8	194	1223	1	
9	194	1632	1	
10	194	1463	1	
1	195	283	1	
2	195	901	1	
3	195	354	1	
4	195	982	1	2.0
5	195	213	1	4.0
6	195	1620	1	
7	195	984	1	
8	195	1546	1	
9	195	1609	1	
10	195	1499	1	
1	196	47	1	
2	196	705	1	
3	196	1270	1	
4	196	422	1	
5	196	907	1	
6	196	606	1	
7	196	184	1	
8	196	904	1	
9	196	1136	1	
10	196	522	1	
1	197	255	1	
2	197	1488	1	
3	197	719	1	
4	197	982	1	
5	197	687	1	
6	197	1318	1	
7	197	40	1	
8	197	472	1	
9	197	538	1	3.0
10	197	516	1	
1	198	1207	1	
2	198	75	1	
3	198	1271	1	
4	198	1182	1	
5	198	774	1	
6	198	966	1	
7	198	258	1	4.0
8	198	1175	1	
9	198	333	1	
10	198	575	1	
1	199	782	1	
2	199	612	1	
3	199	1549	1	
4	199	838	1	
5	199	353	1	
6	199	1650	1	
7	199	1436	1	
8	199	586	1	
9	199	316	1	
10	199	864	1	
1	200	1245	1	
2	200	93	1	
3	200	750	1	
4	200	1279	1	
5	200	630	1	
6	200	1539	1	
7	200	1458	1	
8	200	1241	1	
9	200	861	1	
10	200	495	1	3.0
1	201	44	1	
2	201	899	1	
3	201	1538	1	
4	201	1424	1	3.0
5	201	1624	1	
6	201	1483	1	
7	201	267	1	
8	201	1223	1	
9	201	1632	1	
10	201	1463	1	
1	202	415	1	
2	202	945	1	
3	202	233	1	
4	202	476	1	
5	202	1505	1	
6	202	122	1	
7	202	679	1	
8	202	1479	1	
9	202	1466	1	
10	202	348	1	
1	203	47	1	
2	203	705	1	
3	203	1270	1	
4	203	422	1	
5	203	907	1	
6	203	606	1	
7	203	184	1	
8	203	904	1	
9	203	1136	1	
10	203	522	1	
1	204	255	1	
2	204	1488	1	
3	204	719	1	
4	204	982	1	
5	204	687	1	
6	204	1318	1	
7	204	40	1	
8	204	472	1	
9	204	538	1	
10	204	516	1	
1	205	1161	1	
2	205	1294	1	
3	205	520	1	
4	205	1068	1	
5	205	125	1	
6	205	153	1	
7	205	716	1	
8	205	1597	1	
9	205	993	1	
10	205	1466	1	
1	206	782	1	
2	206	612	1	
3	206	1549	1	
4	206	838	1	
5	206	353	1	
6	206	1650	1	
7	206	1436	1	
8	206	586	1	
9	206	316	1	
10	206	864	1	
1	207	1245	1	
2	207	93	1	
3	207	750	1	
4	207	1279	1	
5	207	630	1	
6	207	1539	1	
7	207	1458	1	
8	207	1241	1	
9	207	861	1	
10	207	495	1	
1	208	1106	1	
2	208	1671	1	
3	208	597	1	
4	208	1082	1	
5	208	1083	1	
6	208	1602	1	
7	208	1196	1	
8	208	1418	1	
9	208	1413	1	
10	208	1447	1	
1	209	415	1	
2	209	945	1	
3	209	233	1	
4	209	476	1	
5	209	1505	1	
6	209	122	1	
7	209	679	1	
8	209	1479	1	
9	209	1466	1	
10	209	348	1	
1	210	47	1	
2	210	705	1	
3	210	1270	1	
4	210	422	1	
5	210	907	1	
6	210	606	1	
7	210	184	1	
8	210	904	1	
9	210	1136	1	
10	210	522	1	
1	211	121	1	
2	211	1519	1	
3	211	1545	1	
4	211	1667	1	
5	211	133	1	
6	211	1482	1	
7	211	1011	1	
8	211	554	1	
9	211	1005	1	
10	211	1066	1	
1	212	1161	1	
2	212	1294	1	
3	212	520	1	
4	212	1068	1	
5	212	125	1	
6	212	153	1	
7	212	716	1	
8	212	1597	1	
9	212	993	1	
10	212	1466	1	
1	213	782	1	
2	213	612	1	
3	213	1549	1	
4	213	838	1	
5	213	353	1	
6	213	1650	1	
7	213	1436	1	
8	213	586	1	
9	213	316	1	
10	213	864	1	
1	214	1131	1	
2	214	825	1	
3	214	276	1	3.0
4	214	533	1	
5	214	206	1	
6	214	891	1	
7	214	855	1	
8	214	1484	1	
9	214	1255	1	
10	214	1645	1	
1	215	1106	1	
2	215	1671	1	
3	215	597	1	
4	215	1082	1	
5	215	1083	1	
6	215	1602	1	
7	215	1196	1	
8	215	1418	1	
9	215	1413	1	
10	215	1447	1	
1	216	415	1	
2	216	945	1	
3	216	233	1	
4	216	476	1	
5	216	1505	1	
6	216	122	1	5.0
7	216	679	1	
8	216	1479	1	
9	216	1466	1	
10	216	348	1	
1	217	543	1	
2	217	696	1	
3	217	297	1	
4	217	188	1	
5	217	234	1	
6	217	1470	1	
7	217	1462	1	
8	217	342	1	
9	217	426	1	
10	217	1086	1	
1	218	121	1	
2	218	1519	1	
3	218	1545	1	
4	218	1667	1	
5	218	133	1	
6	218	1482	1	
7	218	1011	1	
8	218	554	1	
9	218	1005	1	
10	218	1066	1	
1	219	1161	1	
2	219	1294	1	
3	219	520	1	
4	219	1068	1	
5	219	125	1	
6	219	153	1	
7	219	716	1	
8	219	1597	1	
9	219	993	1	
10	219	1466	1	
1	220	267	1	
2	220	227	1	
3	220	590	1	
4	220	1326	1	
5	220	598	1	
6	220	1044	1	
7	220	643	1	
8	220	47	1	
9	220	935	1	
10	220	1147	1	
1	221	1131	1	
2	221	825	1	
3	221	276	1	
4	221	533	1	
5	221	206	1	
6	221	891	1	
7	221	855	1	
8	221	1484	1	
9	221	1255	1	
10	221	1645	1	
1	222	1106	1	
2	222	1671	1	
3	222	597	1	1.0
4	222	1082	1	
5	222	1083	1	
6	222	1602	1	
7	222	1196	1	
8	222	1418	1	
9	222	1413	1	
10	222	1447	1	
1	223	1177	1	
2	223	1097	1	
3	223	431	1	
4	223	1594	1	
5	223	1468	1	
6	223	1528	1	
7	223	187	1	
8	223	1193	1	
9	223	484	1	
10	223	1267	1	
1	224	543	1	
2	224	696	1	
3	224	297	1	
4	224	188	1	
5	224	234	1	
6	224	1470	1	
7	224	1462	1	
8	224	342	1	
9	224	426	1	
10	224	1086	1	
1	225	121	1	
2	225	1519	1	
3	225	1545	1	
4	225	1667	1	
5	225	133	1	
6	225	1482	1	
7	225	1011	1	
8	225	554	1	
9	225	1005	1	
10	225	1066	1	
1	226	647	1	
2	226	1617	1	
3	226	1397	1	
4	226	1578	1	
5	226	1476	1	
6	226	430	1	
7	226	971	1	
8	226	237	1	
9	226	416	1	
10	226	509	1	4.0
1	227	267	1	
2	227	227	1	
3	227	590	1	
4	227	1326	1	
5	227	598	1	
6	227	1044	1	
7	227	643	1	
8	227	47	1	
9	227	935	1	
10	227	1147	1	
1	228	1131	1	
2	228	825	1	
3	228	276	1	
4	228	533	1	
5	228	206	1	
6	228	891	1	
7	228	855	1	
8	228	1484	1	
9	228	1255	1	
10	228	1645	1	
1	229	515	1	
2	229	321	1	
3	229	1195	1	
4	229	1406	1	
5	229	571	1	
6	229	764	1	
7	229	485	1	
8	229	1462	1	
9	229	1153	1	
10	229	1633	1	
1	230	1177	1	
2	230	1097	1	
3	230	431	1	3.0
4	230	1594	1	
5	230	1468	1	
6	230	1528	1	
7	230	187	1	
8	230	1193	1	
9	230	484	1	5.0
10	230	1267	1	
1	231	543	1	
2	231	696	1	
3	231	297	1	
4	231	188	1	
5	231	234	1	
6	231	1470	1	
7	231	1462	1	
8	231	342	1	
9	231	426	1	
10	231	1086	1	
1	232	1528	1	
2	232	1112	1	
3	232	994	1	
4	232	1209	1	
5	232	1134	1	
6	232	602	1	
7	232	806	1	
8	232	578	1	
9	232	1505	1	
10	232	1152	1	
1	233	647	1	5.0
2	233	1617	1	
3	233	1397	1	
4	233	1578	1	
5	233	1476	1	
6	233	430	1	
7	233	971	1	
8	233	237	1	
9	233	416	1	
10	233	509	1	4.0
1	234	267	1	
2	234	227	1	
3	234	590	1	
4	234	1326	1	
5	234	598	1	
6	234	1044	1	2.0
7	234	643	1	
8	234	47	1	2.0
9	234	935	1	
10	234	1147	1	
1	235	515	1	4.0
2	235	321	1	
3	235	1195	1	
4	235	1406	1	
5	235	571	1	
6	235	764	1	
7	235	485	1	
8	235	1462	1	
9	235	1153	1	
10	235	1633	1	
1	236	116	1	
2	236	1196	1	
3	236	355	1	
4	236	617	1	
5	236	1246	1	
6	236	664	1	
7	236	1256	1	
8	236	109	1	
9	236	1432	1	
10	236	89	1	
1	237	1177	1	
2	237	1097	1	
3	237	431	1	
4	237	1594	1	
5	237	1468	1	
6	237	1528	1	
7	237	187	1	3.0
8	237	1193	1	
9	237	484	1	
10	237	1267	1	
1	238	1528	1	
2	238	1112	1	
3	238	994	1	
4	238	1209	1	
5	238	1134	1	
6	238	602	1	
7	238	806	1	
8	238	578	1	
9	238	1505	1	
10	238	1152	1	
1	239	760	1	
2	239	1049	1	
3	239	553	1	
4	239	653	1	
5	239	1335	1	
6	239	1026	1	
7	239	1011	1	
8	239	811	1	
9	239	452	1	
10	239	1495	1	
1	240	647	1	
2	240	1617	1	
3	240	1397	1	
4	240	1578	1	
5	240	1476	1	
6	240	430	1	
7	240	971	1	
8	240	237	1	
9	240	416	1	
10	240	509	1	
1	241	116	1	
2	241	1196	1	
3	241	355	1	
4	241	617	1	
5	241	1246	1	
6	241	664	1	
7	241	1256	1	
8	241	109	1	
9	241	1432	1	
10	241	89	1	
1	242	1088	1	
2	242	431	1	
3	242	1083	1	
4	242	1019	1	
5	242	1081	1	
6	242	340	1	
7	242	1399	1	
8	242	1052	1	
9	242	574	1	
10	242	697	1	
1	243	515	1	
2	243	321	1	
3	243	1195	1	
4	243	1406	1	
5	243	571	1	
6	243	764	1	
7	243	485	1	
8	243	1462	1	
9	243	1153	1	
10	243	1633	1	
1	244	760	1	
2	244	1049	1	
3	244	553	1	5.0
4	244	653	1	
5	244	1335	1	
6	244	1026	1	
7	244	1011	1	
8	244	811	1	
9	244	452	1	
10	244	1495	1	
1	245	51	1	
2	245	1050	1	
3	245	1645	1	
4	245	922	1	
5	245	1499	1	
6	245	481	1	
7	245	233	1	
8	245	130	1	
9	245	840	1	
10	245	6	1	
1	246	1528	1	
2	246	1112	1	
3	246	994	1	
4	246	1209	1	
5	246	1134	1	
6	246	602	1	
7	246	806	1	
8	246	578	1	2.0
9	246	1505	1	
10	246	1152	1	
1	247	1088	1	
2	247	431	1	
3	247	1083	1	
4	247	1019	1	
5	247	1081	1	
6	247	340	1	3.0
7	247	1399	1	
8	247	1052	1	
9	247	574	1	
10	247	697	1	
1	248	86	1	
2	248	316	1	
3	248	257	1	3.0
4	248	577	1	
5	248	456	1	
6	248	1456	1	
7	248	1203	1	
8	248	354	1	
9	248	358	1	
10	248	408	1	
1	249	116	1	
2	249	1196	1	
3	249	355	1	
4	249	617	1	
5	249	1246	1	
6	249	664	1	
7	249	1256	1	
8	249	109	1	
9	249	1432	1	
10	249	89	1	5.0
1	250	51	1	
2	250	1050	1	
3	250	1645	1	
4	250	922	1	
5	250	1499	1	
6	250	481	1	
7	250	233	1	
8	250	130	1	
9	250	840	1	
10	250	6	1	
1	251	1279	1	
2	251	138	1	
3	251	115	1	
4	251	1419	1	
5	251	1101	1	
6	251	292	1	
7	251	1255	1	
8	251	523	1	
9	251	172	1	5.0
10	251	96	1	
1	252	760	1	
2	252	1049	1	
3	252	553	1	
4	252	653	1	
5	252	1335	1	
6	252	1026	1	
7	252	1011	1	
8	252	811	1	
9	252	452	1	
10	252	1495	1	
1	253	86	1	
2	253	316	1	
3	253	257	1	
4	253	577	1	
5	253	456	1	
6	253	1456	1	
7	253	1203	1	
8	253	354	1	
9	253	358	1	
10	253	408	1	
1	254	1359	1	
2	254	1355	1	
3	254	586	1	
4	254	1085	1	
5	254	202	1	
6	254	509	1	
7	254	1515	1	
8	254	515	1	
9	254	1207	1	
10	254	333	1	
1	255	1088	1	
2	255	431	1	
3	255	1083	1	
4	255	1019	1	
5	255	1081	1	
6	255	340	1	
7	255	1399	1	
8	255	1052	1	
9	255	574	1	
10	255	697	1	
1	256	1279	1	
2	256	138	1	
3	256	115	1	
4	256	1419	1	
5	256	1101	1	
6	256	292	1	
7	256	1255	1	
8	256	523	1	
9	256	172	1	3.0
10	256	96	1	5.0
1	257	1114	1	
2	257	1144	1	
3	257	935	1	
4	257	621	1	
5	257	1454	1	
6	257	1389	1	
7	257	91	1	
8	257	1078	1	
9	257	54	1	
10	257	127	1	
1	258	51	1	
2	258	1050	1	
3	258	1645	1	
4	258	922	1	
5	258	1499	1	
6	258	481	1	
7	258	233	1	
8	258	130	1	
9	258	840	1	
10	258	6	1	
1	259	1359	1	
2	259	1355	1	
3	259	586	1	
4	259	1085	1	
5	259	202	1	
6	259	509	1	
7	259	1515	1	
8	259	515	1	
9	259	1207	1	
10	259	333	1	
1	260	256	1	
2	260	1462	1	
3	260	1242	1	
4	260	1514	1	
5	260	28	1	
6	260	1402	1	
7	260	1068	1	
8	260	1640	1	
9	260	230	1	
10	260	1581	1	
1	261	86	1	
2	261	316	1	
3	261	257	1	
4	261	577	1	
5	261	456	1	
6	261	1456	1	
7	261	1203	1	
8	261	354	1	
9	261	358	1	
10	261	408	1	
1	262	1114	1	
2	262	1144	1	
3	262	935	1	
4	262	621	1	
5	262	1454	1	
6	262	1389	1	
7	262	91	1	3.0
8	262	1078	1	
9	262	54	1	
10	262	127	1	
1	263	321	1	
2	263	1632	1	
3	263	1421	1	
4	263	1605	1	
5	263	1108	1	
6	263	267	1	
7	263	3	1	
8	263	386	1	
9	263	1021	1	
10	263	1043	1	
1	264	1279	1	
2	264	138	1	
3	264	115	1	
4	264	1419	1	
5	264	1101	1	
6	264	292	1	
7	264	1255	1	
8	264	523	1	
9	264	172	1	
10	264	96	1	
1	265	256	1	
2	265	1462	1	
3	265	1242	1	
4	265	1514	1	
5	265	28	1	
6	265	1402	1	
7	265	1068	1	
8	265	1640	1	
9	265	230	1	
10	265	1581	1	
1	266	120	1	
2	266	1361	1	
3	266	719	1	
4	266	1397	1	
5	266	1085	1	
6	266	1227	1	
7	266	628	1	
8	266	365	1	
9	266	1681	1	
10	266	421	1	
1	267	1359	1	
2	267	1355	1	
3	267	586	1	
4	267	1085	1	
5	267	202	1	5.0
6	267	509	1	
7	267	1515	1	
8	267	515	1	5.0
9	267	1207	1	
10	267	333	1	
1	268	321	1	
2	268	1632	1	
3	268	1421	1	
4	268	1605	1	
5	268	1108	1	
6	268	267	1	3.0
7	268	3	1	1.0
8	268	386	1	2.0
9	268	1021	1	
10	268	1043	1	
1	269	65	1	4.0
2	269	1600	1	
3	269	1638	1	
4	269	1255	1	
5	269	1289	1	
6	269	72	1	2.0
7	269	225	1	
8	269	1225	1	
9	269	9	1	4.0
10	269	422	1	
1	270	1114	1	
2	270	1144	1	
3	270	935	1	
4	270	621	1	
5	270	1454	1	
6	270	1389	1	
7	270	91	1	
8	270	1078	1	
9	270	54	1	
10	270	127	1	
1	271	120	1	
2	271	1361	1	
3	271	719	1	
4	271	1397	1	
5	271	1085	1	
6	271	1227	1	
7	271	628	1	
8	271	365	1	
9	271	1681	1	
10	271	421	1	
1	272	1034	1	
2	272	229	1	
3	272	301	1	
4	272	959	1	
5	272	31	1	
6	272	1495	1	
7	272	713	1	
8	272	1468	1	
9	272	1249	1	
10	272	378	1	
1	273	256	1	
2	273	1462	1	
3	273	1242	1	
4	273	1514	1	
5	273	28	1	
6	273	1402	1	
7	273	1068	1	
8	273	1640	1	
9	273	230	1	
10	273	1581	1	
1	274	65	1	
2	274	1600	1	
3	274	1638	1	
4	274	1255	1	
5	274	1289	1	
6	274	72	1	
7	274	225	1	
8	274	1225	1	
9	274	9	1	5.0
10	274	422	1	
1	275	772	1	
2	275	1564	1	
3	275	735	1	
4	275	521	1	
5	275	496	1	3.0
6	275	752	1	
7	275	932	1	
8	275	441	1	
9	275	164	1	4.0
10	275	910	1	
1	276	321	1	
2	276	1632	1	
3	276	1421	1	
4	276	1605	1	
5	276	1108	1	
6	276	267	1	
7	276	3	1	3.0
8	276	386	1	3.0
9	276	1021	1	
10	276	1043	1	
1	277	1034	1	
2	277	229	1	
3	277	301	1	
4	277	959	1	
5	277	31	1	
6	277	1495	1	
7	277	713	1	
8	277	1468	1	
9	277	1249	1	
10	277	378	1	
1	278	1411	1	
2	278	979	1	
3	278	130	1	
4	278	1112	1	
5	278	816	1	
6	278	434	1	
7	278	622	1	
8	278	1310	1	
9	278	990	1	
10	278	1140	1	
1	279	120	1	1.0
2	279	1361	1	3.0
3	279	719	1	4.0
4	279	1397	1	
5	279	1085	1	
6	279	1227	1	
7	279	628	1	
8	279	365	1	
9	279	1681	1	
10	279	421	1	3.0
1	280	772	1	
2	280	1564	1	
3	280	735	1	2.0
4	280	521	1	
5	280	496	1	5.0
6	280	752	1	
7	280	932	1	
8	280	441	1	
9	280	164	1	
10	280	910	1	
1	281	1468	1	
2	281	1681	1	
3	281	401	1	
4	281	1145	1	
5	281	486	1	
6	281	493	1	
7	281	101	1	
8	281	797	1	
9	281	1609	1	
10	281	1023	1	
1	282	65	1	
2	282	1600	1	
3	282	1638	1	
4	282	1255	1	
5	282	1289	1	
6	282	72	1	
7	282	225	1	
8	282	1225	1	
9	282	9	1	
10	282	422	1	
1	283	1411	1	
2	283	979	1	
3	283	130	1	
4	283	1112	1	
5	283	816	1	
6	283	434	1	
7	283	622	1	
8	283	1310	1	
9	283	990	1	
10	283	1140	1	
1	284	190	1	
2	284	372	1	
3	284	1262	1	
4	284	1576	1	
5	284	559	1	
6	284	1496	1	
7	284	1231	1	
8	284	802	1	
9	284	1447	1	
10	284	1149	1	
1	285	1034	1	
2	285	229	1	
3	285	301	1	
4	285	959	1	
5	285	31	1	
6	285	1495	1	
7	285	713	1	
8	285	1468	1	
9	285	1249	1	
10	285	378	1	
1	286	1468	1	
2	286	1681	1	
3	286	401	1	1.0
4	286	1145	1	
5	286	486	1	
6	286	493	1	
7	286	101	1	5.0
8	286	797	1	
9	286	1609	1	
10	286	1023	1	
1	287	525	1	
2	287	1402	1	
3	287	247	1	
4	287	424	1	
5	287	568	1	
6	287	284	1	
7	287	1194	1	
8	287	811	1	
9	287	53	1	
10	287	326	1	
1	288	772	1	
2	288	1564	1	
3	288	735	1	
4	288	521	1	
5	288	496	1	
6	288	752	1	
7	288	932	1	
8	288	441	1	
9	288	164	1	
10	288	910	1	
1	289	190	1	
2	289	372	1	
3	289	1262	1	
4	289	1576	1	
5	289	559	1	
6	289	1496	1	
7	289	1231	1	
8	289	802	1	
9	289	1447	1	
10	289	1149	1	
1	290	1049	1	
2	290	1628	1	
3	290	1618	1	
4	290	1508	1	
5	290	363	1	
6	290	9	1	
7	290	242	1	
8	290	1288	1	
9	290	57	1	
10	290	359	1	
1	291	1411	1	
2	291	979	1	
3	291	130	1	
4	291	1112	1	
5	291	816	1	3.0
6	291	434	1	
7	291	622	1	
8	291	1310	1	
9	291	990	1	
10	291	1140	1	
1	292	525	1	5.0
2	292	1402	1	
3	292	247	1	
