rank	user	item	score	rating
2	242	181	0.99405	
3	242	258	0.9887875	
4	242	100	0.98375	
5	242	286	0.978725	
6	242	288	0.9690375	
7	242	174	0.95985	
8	242	121	0.9555	
9	242	300	0.9512375	
10	242	127	0.94705	
1	243	50	1.0	
2	243	181	0.99405	
3	243	258	0.9887875	
4	243	100	0.98375	
5	243	294	0.9738625	
6	243	288	0.9690375	
7	243	174	0.95985	
8	243	121	0.9555	
9	243	300	0.9512375	
10	243	98	0.9429875	
1	244	258	0.9887875	5.0
2	244	286	0.978725	
3	244	288	0.9690375	
4	244	121	0.9555	1.0
5	244	300	0.9512375	
6	244	127	0.94705	
7	244	98	0.9429875	
8	244	117	0.9274625	2.0
9	244	172	0.9199625	4.0
10	244	405	0.9163375	
1	245	258	0.9887875	4.0
2	245	100	0.98375	
3	245	286	0.978725	
4	245	294	0.9738625	
5	245	288	0.9690375	
6	245	1	0.9643	
7	245	174	0.95985	
8	245	121	0.9555	
9	245	127	0.94705	
10	245	98	0.9429875	
1	246	50	1.0	5.0
2	246	258	0.9887875	
3	246	100	0.98375	4.0
4	246	286	0.978725	
5	246	288	0.9690375	5.0
6	246	174	0.95985	3.0
7	246	300	0.9512375	
8	246	127	0.94705	
9	246	7	0.93905	
10	246	56	0.9351625	1.0
1	247	100	0.98375	3.0
2	247	286	0.978725	
3	247	294	0.9738625	
4	247	288	0.9690375	
5	247	174	0.95985	
6	247	300	0.9512375	2.0
7	247	127	0.94705	
8	247	98	0.9429875	
9	247	7	0.93905	4.0
10	247	56	0.9351625	
1	248	258	0.9887875	
2	248	100	0.98375	4.0
3	248	286	0.978725	
4	248	294	0.9738625	3.0
5	248	288	0.9690375	
6	248	300	0.9512375	
7	248	56	0.9351625	
8	248	237	0.9313	
9	248	222	0.92365	
10	248	172	0.9199625	4.0
1	249	286	0.978725	
2	249	294	0.9738625	3.0
3	249	288	0.9690375	
4	249	127	0.94705	
5	249	56	0.9351625	5.0
6	249	237	0.9313	5.0
7	249	204	0.9127625	
8	249	313	0.9091875	
9	249	151	0.8990875	
10	249	328	0.8799625	
1	250	286	0.978725	
2	250	121	0.9555	
3	250	300	0.9512375	
4	250	127	0.94705	4.0
5	250	56	0.9351625	4.0
6	250	172	0.9199625	
7	250	405	0.9163375	
8	250	79	0.9057875	
9	250	168	0.9024	
10	250	151	0.8990875	4.0
1	251	50	1.0	5.0
2	251	286	0.978725	
3	251	174	0.95985	
4	251	127	0.94705	
5	251	98	0.9429875	
6	251	56	0.9351625	
7	251	204	0.9127625	
8	251	168	0.9024	
9	251	210	0.8957875	4.0
10	251	173	0.8925125	
1	252	50	1.0	
2	252	181	0.99405	
3	252	258	0.9887875	
4	252	294	0.9738625	
5	252	288	0.9690375	
6	252	1	0.9643	5.0
7	252	174	0.95985	
8	252	121	0.9555	
9	252	300	0.9512375	4.0
10	252	127	0.94705	
1	253	181	0.99405	
2	253	258	0.9887875	
3	253	286	0.978725	
4	253	288	0.9690375	
5	253	174	0.95985	
6	253	121	0.9555	5.0
7	253	7	0.93905	
8	253	172	0.9199625	
9	253	405	0.9163375	
10	253	204	0.9127625	
1	254	50	1.0	5.0
2	254	100	0.98375	
3	254	294	0.9738625	
4	254	288	0.9690375	
5	254	300	0.9512375	
6	254	127	0.94705	
7	254	98	0.9429875	4.0
8	254	7	0.93905	
9	254	56	0.9351625	
10	254	237	0.9313	
1	255	50	1.0	
2	255	181	0.99405	
3	255	258	0.9887875	4.0
4	255	286	0.978725	
5	255	294	0.9738625	2.0
6	255	1	0.9643	
7	255	174	0.95985	
8	255	127	0.94705	
9	255	237	0.9313	
10	255	117	0.9274625	2.0
1	256	258	0.9887875	
2	256	286	0.978725	
3	256	288	0.9690375	5.0
4	256	121	0.9555	5.0
5	256	300	0.9512375	
6	256	172	0.9199625	3.0
7	256	204	0.9127625	
8	256	313	0.9091875	
9	256	168	0.9024	
10	256	173	0.8925125	
1	257	100	0.98375	5.0
2	257	294	0.9738625	
3	257	1	0.9643	
4	257	174	0.95985	
5	257	121	0.9555	3.0
6	257	300	0.9512375	
7	257	127	0.94705	
8	257	98	0.9429875	
9	257	7	0.93905	
10	257	56	0.9351625	
1	258	50	1.0	
2	258	181	0.99405	
3	258	100	0.98375	
4	258	286	0.978725	5.0
5	258	1	0.9643	
6	258	174	0.95985	
7	258	121	0.9555	
8	258	127	0.94705	
9	258	98	0.9429875	
10	258	7	0.93905	
1	259	50	1.0	
2	259	258	0.9887875	
3	259	100	0.98375	
4	259	1	0.9643	
5	259	174	0.95985	
6	259	300	0.9512375	
7	259	127	0.94705	
8	259	7	0.93905	
9	259	56	0.9351625	
10	259	237	0.9313	
1	260	50	1.0	
2	260	181	0.99405	
3	260	258	0.9887875	3.0
4	260	100	0.98375	
5	260	286	0.978725	
6	260	294	0.9738625	
7	260	1	0.9643	
8	260	174	0.95985	
9	260	121	0.9555	
10	260	127	0.94705	
1	261	50	1.0	
2	261	181	0.99405	
3	261	258	0.9887875	
4	261	100	0.98375	
5	261	286	0.978725	
6	261	288	0.9690375	4.0
7	261	1	0.9643	
8	261	174	0.95985	
9	261	121	0.9555	
10	261	300	0.9512375	5.0
1	262	100	0.98375	3.0
2	262	286	0.978725	
3	262	1	0.9643	3.0
4	262	121	0.9555	3.0
5	262	300	0.9512375	
6	262	127	0.94705	
7	262	117	0.9274625	
8	262	222	0.92365	
9	262	204	0.9127625	3.0
10	262	313	0.9091875	
1	263	50	1.0	5.0
2	263	286	0.978725	
3	263	288	0.9690375	
4	263	121	0.9555	
5	263	7	0.93905	
6	263	56	0.9351625	
7	263	172	0.9199625	
8	263	405	0.9163375	
9	263	313	0.9091875	
10	263	151	0.8990875	
1	264	50	1.0	
2	264	181	0.99405	
3	264	258	0.9887875	
4	264	294	0.9738625	3.0
5	264	288	0.9690375	5.0
6	264	1	0.9643	
7	264	174	0.95985	
8	264	121	0.9555	
9	264	300	0.9512375	
10	264	127	0.94705	
1	265	181	0.99405	2.0
2	265	286	0.978725	
3	265	174	0.95985	
4	265	121	0.9555	
5	265	127	0.94705	
6	265	98	0.9429875	
7	265	56	0.9351625	
8	265	222	0.92365	
9	265	172	0.9199625	
10	265	405	0.9163375	
1	266	50	1.0	
2	266	181	0.99405	
3	266	258	0.9887875	
4	266	294	0.9738625	
5	266	288	0.9690375	
6	266	1	0.9643	
7	266	174	0.95985	
8	266	121	0.9555	
9	266	300	0.9512375	
10	266	127	0.94705	
1	267	258	0.9887875	
2	267	286	0.978725	
3	267	288	0.9690375	
4	267	1	0.9643	
5	267	300	0.9512375	
6	267	127	0.94705	5.0
7	267	237	0.9313	
8	267	117	0.9274625	
9	267	313	0.9091875	
10	267	79	0.9057875	
1	268	286	0.978725	5.0
2	268	300	0.9512375	
3	268	237	0.9313	
4	268	222	0.92365	4.0
5	268	172	0.9199625	5.0
6	268	313	0.9091875	
7	268	748	0.889325	
8	268	69	0.8861375	
9	268	22	0.883	
10	268	9	0.873975	
1	269	258	0.9887875	
2	269	286	0.978725	
3	269	294	0.9738625	
4	269	288	0.9690375	
5	269	1	0.9643	
6	269	300	0.9512375	
7	269	117	0.9274625	
8	269	222	0.92365	
9	269	313	0.9091875	
10	269	79	0.9057875	
1	270	100	0.98375	
2	270	294	0.9738625	
3	270	1	0.9643	
4	270	174	0.95985	
5	270	300	0.9512375	
6	270	127	0.94705	
7	270	117	0.9274625	
8	270	172	0.9199625	
9	270	405	0.9163375	
10	270	204	0.9127625	
1	271	288	0.9690375	
2	271	127	0.94705	5.0
3	271	7	0.93905	
4	271	117	0.9274625	3.0
5	271	222	0.92365	
6	271	172	0.9199625	5.0
7	271	313	0.9091875	4.0
8	271	151	0.8990875	
9	271	748	0.889325	
10	271	69	0.8861375	4.0
1	272	181	0.99405	
2	272	258	0.9887875	
3	272	100	0.98375	
4	272	286	0.978725	
5	272	294	0.9738625	
6	272	288	0.9690375	4.0
7	272	1	0.9643	
8	272	121	0.9555	
9	272	300	0.9512375	
10	272	98	0.9429875	4.0
1	273	50	1.0	
2	273	181	0.99405	
3	273	258	0.9887875	
4	273	100	0.98375	
5	273	294	0.9738625	
6	273	288	0.9690375	
7	273	1	0.9643	
8	273	174	0.95985	
9	273	121	0.9555	
10	273	300	0.9512375	
1	274	181	0.99405	5.0
2	274	258	0.9887875	5.0
3	274	286	0.978725	
4	274	294	0.9738625	3.0
5	274	174	0.95985	
6	274	121	0.9555	
7	274	300	0.9512375	5.0
8	274	127	0.94705	
9	274	98	0.9429875	5.0
10	274	7	0.93905	
1	275	100	0.98375	
2	275	286	0.978725	
3	275	294	0.9738625	4.0
4	275	288	0.9690375	
5	275	1	0.9643	4.0
6	275	127	0.94705	
7	275	7	0.93905	
8	275	56	0.9351625	
9	275	237	0.9313	
10	275	172	0.9199625	
1	276	50	1.0	5.0
2	276	286	0.978725	
3	276	98	0.9429875	5.0
4	276	56	0.9351625	5.0
5	276	117	0.9274625	4.0
6	276	172	0.9199625	5.0
7	276	168	0.9024	5.0
8	276	269	0.8769625	4.0
9	276	15	0.868075	
10	276	216	0.8533875	
1	277	294	0.9738625	
2	277	288	0.9690375	
3	277	1	0.9643	4.0
4	277	174	0.95985	
5	277	300	0.9512375	
6	277	127	0.94705	
7	277	98	0.9429875	
8	277	56	0.9351625	
9	277	222	0.92365	
10	277	172	0.9199625	
1	278	50	1.0	
2	278	181	0.99405	
3	278	258	0.9887875	3.0
4	278	100	0.98375	
5	278	286	0.978725	5.0
6	278	288	0.9690375	5.0
7	278	1	0.9643	
8	278	174	0.95985	
9	278	121	0.9555	
10	278	300	0.9512375	
1	279	181	0.99405	3.0
2	279	258	0.9887875	
3	279	286	0.978725	
4	279	294	0.9738625	2.0
5	279	1	0.9643	3.0
6	279	300	0.9512375	
7	279	127	0.94705	
8	279	98	0.9429875	
9	279	7	0.93905	5.0
10	279	237	0.9313	
1	280	258	0.9887875	
2	280	121	0.9555	
3	280	300	0.9512375	
4	280	127	0.94705	5.0
5	280	222	0.92365	3.0
6	280	168	0.9024	
7	280	151	0.8990875	
8	280	22	0.883	5.0
9	280	328	0.8799625	
10	280	269	0.8769625	
1	281	50	1.0	
2	281	181	0.99405	
3	281	100	0.98375	
4	281	286	0.978725	
5	281	1	0.9643	
6	281	174	0.95985	
7	281	121	0.9555	
8	281	127	0.94705	
9	281	98	0.9429875	
10	281	7	0.93905	
1	282	50	1.0	
2	282	181	0.99405	
3	282	100	0.98375	
4	282	286	0.978725	
5	282	288	0.9690375	4.0
6	282	1	0.9643	
7	282	174	0.95985	
8	282	121	0.9555	
9	282	127	0.94705	
10	282	98	0.9429875	
1	283	181	0.99405	
2	283	258	0.9887875	
3	283	286	0.978725	
4	283	294	0.9738625	4.0
5	283	1	0.9643	
6	283	174	0.95985	
7	283	121	0.9555	
8	283	300	0.9512375	
9	283	127	0.94705	
10	283	98	0.9429875	
1	284	50	1.0	
2	284	181	0.99405	
3	284	100	0.98375	
4	284	294	0.9738625	
5	284	288	0.9690375	
6	284	1	0.9643	
7	284	174	0.95985	
8	284	121	0.9555	
9	284	127	0.94705	
10	284	98	0.9429875	
1	285	50	1.0	
2	285	181	0.99405	
3	285	294	0.9738625	
4	285	1	0.9643	
5	285	174	0.95985	
6	285	121	0.9555	
7	285	127	0.94705	
8	285	98	0.9429875	
9	285	7	0.93905	
10	285	56	0.9351625	
1	286	50	1.0	4.0
2	286	286	0.978725	
3	286	294	0.9738625	
4	286	300	0.9512375	
5	286	98	0.9429875	
6	286	222	0.92365	
7	286	172	0.9199625	4.0
8	286	313	0.9091875	
9	286	79	0.9057875	
10	286	748	0.889325	
1	287	258	0.9887875	
2	287	286	0.978725	
3	287	294	0.9738625	5.0
4	287	288	0.9690375	
5	287	174	0.95985	
6	287	300	0.9512375	
7	287	127	0.94705	
8	287	7	0.93905	
9	287	56	0.9351625	5.0
10	287	172	0.9199625	
1	288	181	0.99405	
2	288	288	0.9690375	
3	288	1	0.9643	
4	288	300	0.9512375	5.0
5	288	7	0.93905	
6	288	56	0.9351625	
7	288	117	0.9274625	
8	288	222	0.92365	
9	288	172	0.9199625	
10	288	405	0.9163375	
1	289	50	1.0	
2	289	181	0.99405	
3	289	258	0.9887875	
4	289	100	0.98375	
5	289	286	0.978725	
6	289	294	0.9738625	
7	289	288	0.9690375	
8	289	1	0.9643	3.0
9	289	174	0.95985	
10	289	300	0.9512375	
1	290	258	0.9887875	
2	290	100	0.98375	
3	290	286	0.978725	
4	290	294	0.9738625	
5	290	288	0.9690375	
6	290	300	0.9512375	
7	290	127	0.94705	
8	290	7	0.93905	
9	290	56	0.9351625	
10	290	237	0.9313	
1	291	258	0.9887875	
2	291	286	0.978725	
3	291	121	0.9555	2.0
4	291	300	0.9512375	
5	291	127	0.94705	
6	291	222	0.92365	
7	291	405	0.9163375	4.0
8	291	204	0.9127625	4.0
9	291	313	0.9091875	
10	291	748	0.889325	
1	292	258	0.9887875	
2	292	286	0.978725	
3	292	294	0.9738625	
4	292	174	0.95985	5.0
5	292	121	0.9555	
6	292	300	0.9512375	4.0
7	292	7	0.93905	3.0
8	292	237	0.9313	
9	292	172	0.9199625	
10	292	204	0.9127625	
1	293	100	0.98375	4.0
2	293	294	0.9738625	2.0
3	293	168	0.9024	4.0
4	293	151	0.8990875	4.0
5	293	269	0.8769625	
6	293	9	0.873975	
7	293	202	0.865125	3.0
8	293	302	0.85925	4.0
9	293	276	0.8563125	
10	293	318	0.8475625	
1	294	294	0.9738625	4.0
2	294	1	0.9643	5.0
3	294	174	0.95985	
4	294	98	0.9429875	
5	294	56	0.9351625	
6	294	117	0.9274625	4.0
7	294	172	0.9199625	
8	294	204	0.9127625	
9	294	79	0.9057875	4.0
10	294	168	0.9024	
1	295	258	0.9887875	
2	295	286	0.978725	
3	295	294	0.9738625	
4	295	288	0.9690375	
5	295	1	0.9643	4.0
6	295	174	0.95985	4.0
7	295	300	0.9512375	
8	295	127	0.94705	
9	295	98	0.9429875	5.0
10	295	7	0.93905	5.0
1	296	100	0.98375	5.0
2	296	288	0.9690375	
3	296	174	0.95985	
4	296	300	0.9512375	
5	296	405	0.9163375	
6	296	313	0.9091875	5.0
7	296	168	0.9024	
8	296	173	0.8925125	
9	296	748	0.889325	
10	296	69	0.8861375	
1	297	258	0.9887875	5.0
2	297	121	0.9555	
3	297	127	0.94705	
4	297	237	0.9313	4.0
5	297	117	0.9274625	4.0
6	297	172	0.9199625	
7	297	405	0.9163375	
8	297	313	0.9091875	
9	297	210	0.8957875	4.0
10	297	22	0.883	4.0
1	298	181	0.99405	4.0
2	298	258	0.9887875	
3	298	100	0.98375	
4	298	288	0.9690375	
5	298	121	0.9555	4.0
6	298	300	0.9512375	
7	298	7	0.93905	
8	298	56	0.9351625	
9	298	117	0.9274625	
10	298	222	0.92365	
1	299	50	1.0	4.0
2	299	258	0.9887875	
3	299	288	0.9690375	3.0
4	299	1	0.9643	3.0
5	299	121	0.9555	
6	299	117	0.9274625	
7	299	222	0.92365	2.0
8	299	172	0.9199625	
9	299	405	0.9163375	
10	299	79	0.9057875	
1	300	50	1.0	
2	300	181	0.99405	
3	300	258	0.9887875	
4	300	286	0.978725	
5	300	1	0.9643	
6	300	174	0.95985	
7	300	121	0.9555	
8	300	300	0.9512375	4.0
9	300	127	0.94705	
10	300	98	0.9429875	
1	301	286	0.978725	
2	301	98	0.9429875	4.0
3	301	237	0.9313	4.0
4	301	313	0.9091875	
5	301	79	0.9057875	5.0
6	301	748	0.889325	
7	301	22	0.883	4.0
8	301	328	0.8799625	
9	301	9	0.873975	3.0
10	301	257	0.8621875	
1	302	50	1.0	
2	302	181	0.99405	
3	302	100	0.98375	
4	302	286	0.978725	
5	302	288	0.9690375	
6	302	1	0.9643	
7	302	174	0.95985	
8	302	121	0.9555	
9	302	300	0.9512375	
10	302	127	0.94705	
1	303	100	0.98375	5.0
2	303	288	0.9690375	4.0
3	303	56	0.9351625	5.0
4	303	237	0.9313	5.0
5	303	117	0.9274625	3.0
6	303	172	0.9199625	5.0
7	303	405	0.9163375	4.0
8	303	313	0.9091875	
9	303	210	0.8957875	4.0
10	303	69	0.8861375	5.0
1	304	50	1.0	
2	304	181	0.99405	
3	304	258	0.9887875	
4	304	100	0.98375	
5	304	1	0.9643	
6	304	174	0.95985	
7	304	121	0.9555	
8	304	127	0.94705	
9	304	98	0.9429875	
10	304	7	0.93905	
1	305	294	0.9738625	
2	305	288	0.9690375	
3	305	98	0.9429875	4.0
4	305	7	0.93905	4.0
5	305	117	0.9274625	2.0
6	305	172	0.9199625	4.0
7	305	204	0.9127625	2.0
8	305	313	0.9091875	
9	305	168	0.9024	4.0
10	305	173	0.8925125	3.0
1	306	50	1.0	
2	306	181	0.99405	
3	306	294	0.9738625	
4	306	288	0.9690375	
5	306	1	0.9643	
6	306	174	0.95985	
7	306	121	0.9555	
8	306	300	0.9512375	
9	306	127	0.94705	
10	306	98	0.9429875	
1	307	294	0.9738625	
2	307	288	0.9690375	
3	307	300	0.9512375	
4	307	127	0.94705	
5	307	98	0.9429875	
6	307	7	0.93905	
7	307	56	0.9351625	4.0
8	307	237	0.9313	
9	307	117	0.9274625	
10	307	405	0.9163375	
1	308	181	0.99405	4.0
2	308	258	0.9887875	
3	308	100	0.98375	5.0
4	308	286	0.978725	
5	308	294	0.9738625	3.0
6	308	1	0.9643	4.0
7	308	300	0.9512375	
8	308	56	0.9351625	5.0
9	308	117	0.9274625	3.0
10	308	222	0.92365	
1	309	50	1.0	
2	309	181	0.99405	
3	309	100	0.98375	
4	309	294	0.9738625	
5	309	288	0.9690375	
6	309	1	0.9643	
7	309	174	0.95985	
8	309	121	0.9555	
9	309	127	0.94705	
10	309	98	0.9429875	
1	310	100	0.98375	
2	310	286	0.978725	
3	310	288	0.9690375	
4	310	1	0.9643	
5	310	174	0.95985	
6	310	121	0.9555	
7	310	300	0.9512375	
8	310	127	0.94705	
9	310	98	0.9429875	
10	310	7	0.93905	
1	311	181	0.99405	4.0
2	311	258	0.9887875	4.0
3	311	286	0.978725	
4	311	294	0.9738625	4.0
5	311	288	0.9690375	
6	311	7	0.93905	
7	311	237	0.9313	
8	311	117	0.9274625	4.0
9	311	405	0.9163375	
10	311	313	0.9091875	
1	312	258	0.9887875	
2	312	286	0.978725	
3	312	294	0.9738625	
4	312	288	0.9690375	
5	312	1	0.9643	5.0
6	312	300	0.9512375	
7	312	127	0.94705	
8	312	98	0.9429875	4.0
9	312	7	0.93905	
10	312	56	0.9351625	
1	313	286	0.978725	
2	313	294	0.9738625	
3	313	288	0.9690375	
4	313	7	0.93905	
5	313	313	0.9091875	
6	313	173	0.8925125	
7	313	22	0.883	3.0
8	313	328	0.8799625	4.0
9	313	269	0.8769625	
10	313	9	0.873975	
1	314	50	1.0	
2	314	181	0.99405	
3	314	258	0.9887875	
4	314	100	0.98375	
5	314	286	0.978725	
6	314	288	0.9690375	5.0
7	314	174	0.95985	
8	314	121	0.9555	4.0
9	314	300	0.9512375	
10	314	127	0.94705	
1	315	50	1.0	
2	315	181	0.99405	
3	315	258	0.9887875	
4	315	100	0.98375	5.0
5	315	294	0.9738625	
6	315	1	0.9643	
7	315	174	0.95985	
8	315	300	0.9512375	
9	315	127	0.94705	5.0
10	315	7	0.93905	
1	316	181	0.99405	
2	316	258	0.9887875	
3	316	100	0.98375	4.0
4	316	286	0.978725	5.0
5	316	294	0.9738625	
6	316	288	0.9690375	
7	316	1	0.9643	
8	316	121	0.9555	
9	316	300	0.9512375	
10	316	127	0.94705	2.0
1	317	50	1.0	
2	317	181	0.99405	
3	317	258	0.9887875	
4	317	100	0.98375	
5	317	286	0.978725	
6	317	294	0.9738625	
7	317	1	0.9643	
8	317	174	0.95985	
9	317	121	0.9555	
10	317	300	0.9512375	4.0
1	318	50	1.0	2.0
2	318	181	0.99405	
3	318	258	0.9887875	
4	318	288	0.9690375	
5	318	1	0.9643	
6	318	300	0.9512375	
7	318	98	0.9429875	
8	318	7	0.93905	
9	318	117	0.9274625	
10	318	222	0.92365	
1	319	50	1.0	
2	319	181	0.99405	
3	319	258	0.9887875	
4	319	100	0.98375	
5	319	286	0.978725	
6	319	294	0.9738625	
7	319	288	0.9690375	
8	319	1	0.9643	
9	319	174	0.95985	
10	319	121	0.9555	
1	320	181	0.99405	
2	320	258	0.9887875	
3	320	286	0.978725	
4	320	127	0.94705	
5	320	98	0.9429875	
6	320	237	0.9313	
7	320	222	0.92365	
8	320	204	0.9127625	5.0
9	320	313	0.9091875	
10	320	168	0.9024	
1	321	50	1.0	4.0
2	321	181	0.99405	
3	321	258	0.9887875	
4	321	100	0.98375	4.0
5	321	286	0.978725	4.0
6	321	294	0.9738625	
7	321	288	0.9690375	
8	321	1	0.9643	
9	321	121	0.9555	
10	321	300	0.9512375	
1	322	181	0.99405	
2	322	100	0.98375	
3	322	286	0.978725	
4	322	294	0.9738625	
5	322	288	0.9690375	
6	322	174	0.95985	
7	322	121	0.9555	
8	322	300	0.9512375	
9	322	98	0.9429875	
10	322	7	0.93905	
1	323	1	0.9643	
2	323	174	0.95985	
3	323	127	0.94705	5.0
4	323	56	0.9351625	5.0
5	323	237	0.9313	
6	323	117	0.9274625	3.0
7	323	172	0.9199625	5.0
8	323	405	0.9163375	
9	323	204	0.9127625	3.0
10	323	313	0.9091875	
1	324	181	0.99405	
2	324	100	0.98375	
3	324	174	0.95985	
4	324	121	0.9555	
5	324	98	0.9429875	
6	324	7	0.93905	
7	324	56	0.9351625	
8	324	237	0.9313	
9	324	117	0.9274625	
10	324	222	0.92365	
1	325	258	0.9887875	
2	325	294	0.9738625	
3	325	288	0.9690375	
4	325	121	0.9555	
5	325	300	0.9512375	
6	325	127	0.94705	5.0
7	325	98	0.9429875	4.0
8	325	7	0.93905	
9	325	56	0.9351625	
10	325	237	0.9313	
1	326	181	0.99405	4.0
2	326	258	0.9887875	
3	326	100	0.98375	
4	326	286	0.978725	
5	326	294	0.9738625	
6	326	288	0.9690375	
7	326	121	0.9555	
8	326	300	0.9512375	
9	326	7	0.93905	
10	326	117	0.9274625	
1	327	294	0.9738625	3.0
2	327	56	0.9351625	2.0
3	327	237	0.9313	4.0
4	327	405	0.9163375	2.0
5	327	204	0.9127625	4.0
6	327	210	0.8957875	3.0
7	327	173	0.8925125	4.0
8	327	748	0.889325	
9	327	15	0.868075	
10	327	276	0.8563125	
1	328	288	0.9690375	
2	328	1	0.9643	
3	328	174	0.95985	
4	328	300	0.9512375	5.0
5	328	127	0.94705	5.0
6	328	204	0.9127625	3.0
7	328	313	0.9091875	4.0
8	328	168	0.9024	
9	328	151	0.8990875	
10	328	210	0.8957875	
1	329	50	1.0	4.0
2	329	181	0.99405	4.0
3	329	100	0.98375	4.0
4	329	1	0.9643	
5	329	174	0.95985	4.0
6	329	121	0.9555	
7	329	7	0.93905	3.0
8	329	56	0.9351625	
9	329	237	0.9313	
10	329	117	0.9274625	3.0
1	330	258	0.9887875	
2	330	294	0.9738625	
3	330	288	0.9690375	
4	330	174	0.95985	5.0
5	330	300	0.9512375	
6	330	127	0.94705	
7	330	7	0.93905	
8	330	56	0.9351625	
9	330	237	0.9313	4.0
10	330	117	0.9274625	5.0
1	331	50	1.0	
2	331	181	0.99405	
3	331	258	0.9887875	
4	331	294	0.9738625	
5	331	288	0.9690375	
6	331	174	0.95985	
7	331	121	0.9555	
8	331	300	0.9512375	
9	331	127	0.94705	
10	331	98	0.9429875	
1	332	50	1.0	5.0
2	332	100	0.98375	
3	332	286	0.978725	
4	332	288	0.9690375	5.0
5	332	172	0.9199625	5.0
6	332	168	0.9024	
7	332	151	0.8990875	
8	332	210	0.8957875	5.0
9	332	69	0.8861375	
10	332	269	0.8769625	
1	333	50	1.0	
2	333	181	0.99405	
3	333	258	0.9887875	
4	333	286	0.978725	
5	333	288	0.9690375	
6	333	1	0.9643	
7	333	174	0.95985	5.0
8	333	121	0.9555	
9	333	98	0.9429875	4.0
10	333	7	0.93905	
1	334	50	1.0	5.0
2	334	294	0.9738625	
3	334	1	0.9643	
4	334	121	0.9555	3.0
5	334	222	0.92365	4.0
6	334	204	0.9127625	4.0
7	334	151	0.8990875	4.0
8	334	748	0.889325	
9	334	328	0.8799625	3.0
10	334	195	0.871025	
1	335	50	1.0	
2	335	181	0.99405	
3	335	258	0.9887875	1.0
4	335	100	0.98375	
5	335	286	0.978725	
6	335	294	0.9738625	
7	335	288	0.9690375	4.0
8	335	1	0.9643	
9	335	174	0.95985	
10	335	121	0.9555	
1	336	181	0.99405	
2	336	258	0.9887875	
3	336	100	0.98375	3.0
4	336	286	0.978725	
5	336	174	0.95985	
6	336	300	0.9512375	
7	336	127	0.94705	
8	336	98	0.9429875	
9	336	7	0.93905	
10	336	237	0.9313	5.0
1	337	258	0.9887875	
2	337	100	0.98375	
3	337	286	0.978725	
4	337	294	0.9738625	
5	337	288	0.9690375	
6	337	1	0.9643	
7	337	174	0.95985	
8	337	121	0.9555	5.0
9	337	300	0.9512375	
10	337	127	0.94705	3.0
1	338	50	1.0	
2	338	181	0.99405	
3	338	258	0.9887875	
4	338	294	0.9738625	1.0
5	338	288	0.9690375	
6	338	1	0.9643	3.0
7	338	121	0.9555	
8	338	300	0.9512375	
9	338	127	0.94705	
10	338	98	0.9429875	
1	339	258	0.9887875	3.0
2	339	294	0.9738625	
3	339	1	0.9643	5.0
4	339	300	0.9512375	
5	339	7	0.93905	4.0
6	339	237	0.9313	
7	339	172	0.9199625	
8	339	405	0.9163375	
9	339	313	0.9091875	
10	339	79	0.9057875	4.0
1	340	258	0.9887875	
2	340	100	0.98375	
3	340	286	0.978725	
4	340	294	0.9738625	
5	340	288	0.9690375	
6	340	121	0.9555	
7	340	300	0.9512375	
8	340	127	0.94705	
9	340	98	0.9429875	
10	340	7	0.93905	
1	341	50	1.0	
2	341	181	0.99405	
3	341	258	0.9887875	
4	341	100	0.98375	
5	341	286	0.978725	
6	341	1	0.9643	
7	341	174	0.95985	
8	341	121	0.9555	
9	341	300	0.9512375	
10	341	127	0.94705	
1	342	50	1.0	
2	342	181	0.99405	
3	342	258	0.9887875	
4	342	288	0.9690375	5.0
5	342	1	0.9643	
6	342	121	0.9555	
7	342	300	0.9512375	
8	342	127	0.94705	
9	342	7	0.93905	4.0
10	342	117	0.9274625	
1	343	50	1.0	5.0
2	343	181	0.99405	
3	343	286	0.978725	4.0
4	343	294	0.9738625	
5	343	121	0.9555	2.0
6	343	300	0.9512375	
7	343	222	0.92365	4.0
8	343	172	0.9199625	
9	343	204	0.9127625	
10	343	313	0.9091875	
1	344	258	0.9887875	3.0
2	344	294	0.9738625	
3	344	300	0.9512375	
4	344	56	0.9351625	
5	344	405	0.9163375	2.0
6	344	313	0.9091875	3.0
7	344	79	0.9057875	4.0
8	344	168	0.9024	
9	344	748	0.889325	
10	344	328	0.8799625	
1	345	174	0.95985	4.0
2	345	127	0.94705	
3	345	7	0.93905	
4	345	237	0.9313	4.0
5	345	222	0.92365	
6	345	172	0.9199625	4.0
7	345	168	0.9024	
8	345	748	0.889325	2.0
9	345	22	0.883	
10	345	328	0.8799625	
1	346	50	1.0	5.0
2	346	258	0.9887875	
3	346	100	0.98375	3.0
4	346	286	0.978725	
5	346	288	0.9690375	2.0
6	346	1	0.9643	
7	346	174	0.95985	5.0
8	346	300	0.9512375	5.0
9	346	237	0.9313	4.0
10	346	222	0.92365	
1	347	258	0.9887875	4.0
2	347	56	0.9351625	5.0
3	347	172	0.9199625	5.0
4	347	313	0.9091875	
5	347	151	0.8990875	3.0
6	347	748	0.889325	2.0
7	347	22	0.883	5.0
8	347	269	0.8769625	
9	347	9	0.873975	
10	347	195	0.871025	4.0
1	348	50	1.0	
2	348	181	0.99405	
3	348	258	0.9887875	
4	348	286	0.978725	
5	348	174	0.95985	
6	348	121	0.9555	5.0
