rank	user	item	score	rating
3	147	1297	1	
4	147	831	1	
5	147	1176	1	
6	147	1152	1	
7	147	1393	1	
8	147	1088	1	
9	147	1373	1	
10	147	524	1	
1	148	535	1	
2	148	867	1	
3	148	22	1	
4	148	260	1	
5	148	1531	1	
6	148	578	1	
7	148	316	1	
8	148	152	1	
9	148	205	1	
10	148	566	1	
1	149	482	1	
2	149	210	1	
3	149	1219	1	
4	149	608	1	
5	149	824	1	
6	149	150	1	
7	149	1284	1	
8	149	1242	1	
9	149	195	1	
10	149	452	1	
1	150	30	1	
2	150	1413	1	
3	150	47	1	
4	150	1001	1	
5	150	1378	1	
6	150	335	1	
7	150	655	1	
8	150	617	1	
9	150	958	1	
10	150	1628	1	
1	151	535	1	
2	151	1346	1	
3	151	860	1	
4	151	573	1	
5	151	320	1	
6	151	162	1	5.0
7	151	904	1	
8	151	619	1	
9	151	1255	1	
10	151	1028	1	
1	152	268	1	
2	152	1386	1	
3	152	576	1	
4	152	654	1	
5	152	1593	1	
6	152	516	1	
7	152	1427	1	
8	152	132	1	5.0
9	152	476	1	
10	152	928	1	
1	153	275	1	
2	153	1494	1	
3	153	914	1	
4	153	1035	1	
5	153	595	1	
6	153	179	1	
7	153	1537	1	
8	153	655	1	
9	153	918	1	
10	153	1472	1	
1	154	579	1	
2	154	1506	1	
3	154	1141	1	
4	154	1408	1	
5	154	821	1	
6	154	1336	1	
7	154	85	1	
8	154	1354	1	
9	154	1163	1	
10	154	530	1	
1	155	506	1	
2	155	217	1	
3	155	31	1	
4	155	929	1	
5	155	1669	1	
6	155	664	1	
7	155	1112	1	
8	155	1250	1	
9	155	1620	1	
10	155	604	1	
1	156	327	1	
2	156	1534	1	
3	156	1473	1	
4	156	1405	1	
5	156	578	1	
6	156	951	1	
7	156	1332	1	
8	156	1560	1	
9	156	405	1	
10	156	78	1	
1	157	367	1	
2	157	452	1	
3	157	722	1	
4	157	511	1	
5	157	500	1	
6	157	514	1	
7	157	155	1	
8	157	1547	1	
9	157	431	1	
10	157	73	1	
1	158	796	1	
2	158	820	1	
3	158	1632	1	
4	158	1603	1	
5	158	344	1	
6	158	444	1	
7	158	358	1	
8	158	1097	1	
9	158	208	1	5.0
10	158	260	1	
1	159	482	1	
2	159	210	1	
3	159	1219	1	
4	159	608	1	
5	159	824	1	
6	159	150	1	
7	159	1284	1	
8	159	1242	1	
9	159	195	1	3.0
10	159	452	1	
1	160	1051	1	
2	160	867	1	
3	160	1578	1	
4	160	392	1	
5	160	836	1	
6	160	201	1	5.0
7	160	993	1	
8	160	1265	1	
9	160	466	1	
10	160	972	1	
1	161	772	1	
2	161	686	1	
3	161	1501	1	
4	161	511	1	
5	161	1396	1	
6	161	1053	1	
7	161	1513	1	
8	161	670	1	
9	161	1161	1	
10	161	1384	1	
1	162	268	1	
2	162	1386	1	
3	162	576	1	
4	162	654	1	
5	162	1593	1	
6	162	516	1	
7	162	1427	1	
8	162	132	1	
9	162	476	1	
10	162	928	1	
1	163	835	1	
2	163	167	1	
3	163	1485	1	
4	163	147	1	
5	163	209	1	
6	163	664	1	
7	163	826	1	
8	163	1419	1	
9	163	1582	1	
10	163	1541	1	
1	164	1593	1	
2	164	372	1	
3	164	69	1	
4	164	1367	1	
5	164	1266	1	
6	164	229	1	
7	164	1431	1	
8	164	670	1	
9	164	252	1	4.0
10	164	645	1	
1	165	506	1	
2	165	217	1	
3	165	31	1	
4	165	929	1	
5	165	1669	1	
6	165	664	1	
7	165	1112	1	
8	165	1250	1	
9	165	1620	1	
10	165	604	1	
1	166	1154	1	
2	166	1408	1	
3	166	387	1	
4	166	1586	1	
5	166	1189	1	
6	166	609	1	
7	166	1407	1	
8	166	1118	1	
9	166	973	1	
10	166	1008	1	
1	167	1299	1	
2	167	603	1	4.0
3	167	1167	1	
4	167	48	1	1.0
5	167	499	1	
6	167	814	1	
7	167	546	1	
8	167	177	1	
9	167	1472	1	
10	167	392	1	1.0
1	168	796	1	
2	168	820	1	
3	168	1632	1	
4	168	1603	1	
5	168	344	1	
6	168	444	1	
7	168	358	1	
8	168	1097	1	
9	168	208	1	
10	168	260	1	
1	169	1627	1	
2	169	915	1	
3	169	1335	1	
4	169	693	1	
5	169	1646	1	
6	169	631	1	
7	169	988	1	
8	169	522	1	
9	169	785	1	
10	169	609	1	
1	170	387	1	
2	170	1603	1	
3	170	1427	1	
4	170	729	1	
5	170	1019	1	
6	170	1454	1	
7	170	540	1	
8	170	889	1	
9	170	505	1	
10	170	1303	1	
1	171	772	1	
2	171	686	1	
3	171	1501	1	
4	171	511	1	
5	171	1396	1	
6	171	1053	1	
7	171	1513	1	
8	171	670	1	
9	171	1161	1	
10	171	1384	1	
1	172	138	1	
2	172	672	1	
3	172	1297	1	
4	172	831	1	
5	172	1176	1	
6	172	1152	1	
7	172	1393	1	
8	172	1088	1	
9	172	1373	1	
10	172	524	1	
1	173	984	1	4.0
2	173	1670	1	
3	173	1287	1	
4	173	206	1	
5	173	1024	1	
6	173	384	1	
7	173	677	1	
8	173	806	1	
9	173	1027	1	
10	173	152	1	
1	174	1593	1	
2	174	372	1	
3	174	69	1	5.0
4	174	1367	1	
5	174	1266	1	
6	174	229	1	
7	174	1431	1	
8	174	670	1	
9	174	252	1	
10	174	645	1	
1	175	30	1	
2	175	1413	1	
3	175	47	1	
4	175	1001	1	
5	175	1378	1	
6	175	335	1	
7	175	655	1	
8	175	617	1	
9	175	958	1	
10	175	1628	1	
1	176	684	1	
2	176	71	1	
3	176	1041	1	
4	176	726	1	
5	176	1051	1	
6	176	1154	1	
7	176	844	1	
8	176	1017	1	
9	176	1518	1	
10	176	1326	1	
1	177	1299	1	
2	177	603	1	
3	177	1167	1	
4	177	48	1	
5	177	499	1	
6	177	814	1	
7	177	546	1	
8	177	177	1	
9	177	1472	1	
10	177	392	1	
1	178	275	1	5.0
2	178	1494	1	
3	178	914	1	
4	178	1035	1	4.0
5	178	595	1	
6	178	179	1	2.0
7	178	1537	1	
8	178	655	1	4.0
9	178	918	1	
10	178	1472	1	
1	179	839	1	
2	179	1411	1	
3	179	1387	1	
4	179	1086	1	
5	179	528	1	
6	179	359	1	
7	179	78	1	
8	179	536	1	
9	179	665	1	
10	179	1317	1	
1	180	387	1	
2	180	1603	1	
3	180	1427	1	
4	180	729	1	5.0
5	180	1019	1	
6	180	1454	1	
7	180	540	1	
8	180	889	1	
9	180	505	1	
10	180	1303	1	
1	181	327	1	3.0
2	181	1534	1	
3	181	1473	1	
4	181	1405	1	
5	181	578	1	
6	181	951	1	
7	181	1332	1	1.0
8	181	1560	1	
9	181	405	1	4.0
10	181	78	1	
1	182	1234	1	
2	182	934	1	
3	182	7	1	
4	182	523	1	
5	182	145	1	
6	182	259	1	
7	182	214	1	
8	182	711	1	
9	182	36	1	
10	182	1238	1	
1	183	984	1	
2	183	1670	1	
3	183	1287	1	
4	183	206	1	
5	183	1024	1	
6	183	384	1	
7	183	677	1	
8	183	806	1	
9	183	1027	1	
10	183	152	1	
1	184	482	1	
2	184	210	1	4.0
3	184	1219	1	
4	184	608	1	
5	184	824	1	
6	184	150	1	
7	184	1284	1	
8	184	1242	1	
9	184	195	1	
10	184	452	1	
1	185	1078	1	
2	185	477	1	
3	185	1431	1	
4	185	547	1	
5	185	528	1	4.0
6	185	842	1	
7	185	4	1	
8	185	1527	1	
9	185	72	1	
10	185	958	1	
1	186	684	1	4.0
2	186	71	1	5.0
3	186	1041	1	
4	186	726	1	
5	186	1051	1	
6	186	1154	1	
7	186	844	1	
8	186	1017	1	
9	186	1518	1	
10	186	1326	1	
1	187	268	1	
2	187	1386	1	
3	187	576	1	
4	187	654	1	
5	187	1593	1	
6	187	516	1	
7	187	1427	1	
8	187	132	1	
9	187	476	1	
10	187	928	1	
1	188	6	1	
2	188	42	1	
3	188	32	1	
4	188	1088	1	
5	188	742	1	5.0
6	188	401	1	
7	188	761	1	
8	188	292	1	
9	188	63	1	
10	188	1131	1	
1	189	839	1	
2	189	1411	1	
3	189	1387	1	
4	189	1086	1	
5	189	528	1	
6	189	359	1	
7	189	78	1	
8	189	536	1	
9	189	665	1	
10	189	1317	1	
1	190	506	1	
2	190	217	1	
3	190	31	1	
4	190	929	1	
5	190	1669	1	
6	190	664	1	
7	190	1112	1	
8	190	1250	1	
9	190	1620	1	
10	190	604	1	
1	191	203	1	
2	191	130	1	
3	191	1631	1	
4	191	1159	1	
5	191	792	1	
6	191	1303	1	
7	191	953	1	
8	191	1092	1	
9	191	1186	1	
10	191	1090	1	
1	192	1234	1	
2	192	934	1	
3	192	7	1	4.0
4	192	523	1	
5	192	145	1	
6	192	259	1	
7	192	214	1	
8	192	711	1	
9	192	36	1	
10	192	1238	1	
1	193	796	1	
2	193	820	1	
3	193	1632	1	
4	193	1603	1	
5	193	344	1	
6	193	444	1	
7	193	358	1	
8	193	1097	1	
9	193	208	1	
10	193	260	1	1.0
1	194	1664	1	
2	194	1281	1	
3	194	605	1	
4	194	1078	1	
5	194	457	1	
6	194	785	1	
7	194	1058	1	2.0
8	194	161	1	4.0
9	194	1528	1	
10	194	373	1	
1	195	1078	1	
2	195	477	1	2.0
3	195	1431	1	
4	195	547	1	
5	195	528	1	
6	195	842	1	
7	195	4	1	
8	195	1527	1	
9	195	72	1	
10	195	958	1	
1	196	772	1	
2	196	686	1	
3	196	1501	1	
4	196	511	1	
5	196	1396	1	
6	196	1053	1	
7	196	1513	1	
8	196	670	1	
9	196	1161	1	
10	196	1384	1	
1	197	1053	1	
2	197	164	1	
3	197	1007	1	
4	197	769	1	
5	197	1055	1	
6	197	2	1	3.0
7	197	1085	1	
8	197	1616	1	
9	197	1446	1	
10	197	540	1	
1	198	6	1	2.0
2	198	42	1	
3	198	32	1	
4	198	1088	1	
5	198	742	1	
6	198	401	1	
7	198	761	1	
8	198	292	1	
9	198	63	1	
10	198	1131	1	
1	199	1593	1	
2	199	372	1	
3	199	69	1	
4	199	1367	1	
5	199	1266	1	
6	199	229	1	
7	199	1431	1	
8	199	670	1	
9	199	252	1	
10	199	645	1	
1	200	1161	1	
2	200	1398	1	
3	200	1608	1	
4	200	144	1	
5	200	774	1	
6	200	1392	1	
7	200	1512	1	
8	200	251	1	
9	200	128	1	
10	200	1576	1	
1	201	203	1	5.0
2	201	130	1	
3	201	1631	1	
4	201	1159	1	
5	201	792	1	4.0
6	201	1303	1	
7	201	953	1	
8	201	1092	1	
9	201	1186	1	
10	201	1090	1	
1	202	1299	1	
2	202	603	1	
3	202	1167	1	
4	202	48	1	
5	202	499	1	
6	202	814	1	
7	202	546	1	
8	202	177	1	
9	202	1472	1	
10	202	392	1	
1	203	291	1	
2	203	1451	1	
3	203	1115	1	
4	203	1632	1	
5	203	539	1	
6	203	1198	1	
7	203	1277	1	
8	203	511	1	
9	203	1255	1	
10	203	1342	1	
1	204	1664	1	
2	204	1281	1	2.0
3	204	605	1	
4	204	1078	1	
5	204	457	1	
6	204	785	1	
7	204	1058	1	
8	204	161	1	
9	204	1528	1	
10	204	373	1	
1	205	387	1	
2	205	1603	1	
3	205	1427	1	
4	205	729	1	
5	205	1019	1	
6	205	1454	1	
7	205	540	1	
8	205	889	1	
9	205	505	1	
10	205	1303	1	
1	206	491	1	
2	206	203	1	
3	206	751	1	
4	206	1043	1	
5	206	779	1	
6	206	346	1	5.0
7	206	1482	1	
8	206	688	1	
9	206	1273	1	
10	206	1537	1	
1	207	1053	1	
2	207	164	1	
3	207	1007	1	
4	207	769	1	
5	207	1055	1	
6	207	2	1	3.0
7	207	1085	1	
8	207	1616	1	
9	207	1446	1	
10	207	540	1	3.0
1	208	984	1	
2	208	1670	1	
3	208	1287	1	
4	208	206	1	
5	208	1024	1	
6	208	384	1	
7	208	677	1	
8	208	806	1	
9	208	1027	1	
10	208	152	1	
1	209	424	1	
2	209	303	1	
3	209	105	1	
4	209	441	1	
5	209	1495	1	
6	209	591	1	
7	209	72	1	
8	209	258	1	2.0
9	209	743	1	
10	209	940	1	
1	210	1161	1	
2	210	1398	1	
3	210	1608	1	
4	210	144	1	
5	210	774	1	
6	210	1392	1	
7	210	1512	1	
8	210	251	1	
9	210	128	1	
10	210	1576	1	
1	211	684	1	
2	211	71	1	
3	211	1041	1	
4	211	726	1	
5	211	1051	1	
6	211	1154	1	
7	211	844	1	
8	211	1017	1	
9	211	1518	1	
10	211	1326	1	
1	212	129	1	
2	212	907	1	
3	212	167	1	
4	212	1120	1	
5	212	1049	1	
6	212	414	1	
7	212	851	1	
8	212	1232	1	
9	212	1223	1	
10	212	1502	1	
1	213	291	1	
2	213	1451	1	
3	213	1115	1	
4	213	1632	1	
5	213	539	1	
6	213	1198	1	
7	213	1277	1	
8	213	511	1	4.0
9	213	1255	1	
10	213	1342	1	
1	214	839	1	
2	214	1411	1	
3	214	1387	1	
4	214	1086	1	
5	214	528	1	
6	214	359	1	
7	214	78	1	
8	214	536	1	
9	214	665	1	
10	214	1317	1	
1	215	346	1	
2	215	479	1	
3	215	187	1	
4	215	147	1	
5	215	110	1	
6	215	1172	1	
7	215	661	1	
8	215	664	1	
9	215	1146	1	
10	215	638	1	
1	216	491	1	
2	216	203	1	
3	216	751	1	
4	216	1043	1	
5	216	779	1	
6	216	346	1	
7	216	1482	1	
8	216	688	1	
9	216	1273	1	
10	216	1537	1	
1	217	1234	1	
2	217	934	1	
3	217	7	1	4.0
4	217	523	1	
5	217	145	1	
6	217	259	1	
7	217	214	1	
8	217	711	1	
9	217	36	1	
10	217	1238	1	
1	218	503	1	
2	218	377	1	
3	218	1528	1	
4	218	573	1	
5	218	1085	1	
6	218	1571	1	
7	218	1508	1	
8	218	1114	1	
9	218	137	1	
10	218	1218	1	
1	219	424	1	
2	219	303	1	4.0
3	219	105	1	
4	219	441	1	
5	219	1495	1	
6	219	591	1	
7	219	72	1	
8	219	258	1	5.0
9	219	743	1	
10	219	940	1	
1	220	1078	1	
2	220	477	1	
3	220	1431	1	
4	220	547	1	
5	220	528	1	
6	220	842	1	
7	220	4	1	
8	220	1527	1	
9	220	72	1	
10	220	958	1	
1	221	765	1	
2	221	1225	1	
3	221	654	1	
4	221	1379	1	
5	221	1220	1	
6	221	31	1	
7	221	1540	1	
8	221	463	1	
9	221	1001	1	
10	221	228	1	
1	222	129	1	
2	222	907	1	
3	222	167	1	3.0
4	222	1120	1	
5	222	1049	1	
6	222	414	1	
7	222	851	1	
8	222	1232	1	
9	222	1223	1	
10	222	1502	1	
1	223	6	1	
2	223	42	1	
3	223	32	1	
4	223	1088	1	4.0
5	223	742	1	3.0
6	223	401	1	
7	223	761	1	
8	223	292	1	
9	223	63	1	
10	223	1131	1	
1	224	1134	1	
2	224	1202	1	
3	224	1414	1	
4	224	1002	1	
5	224	1324	1	
6	224	1550	1	
7	224	1049	1	
8	224	405	1	
9	224	1428	1	
10	224	1528	1	
1	225	346	1	
2	225	479	1	4.0
3	225	187	1	
4	225	147	1	
5	225	110	1	
6	225	1172	1	
7	225	661	1	
8	225	664	1	
9	225	1146	1	
10	225	638	1	
1	226	203	1	5.0
2	226	130	1	
3	226	1631	1	
4	226	1159	1	
5	226	792	1	
6	226	1303	1	
7	226	953	1	
8	226	1092	1	
9	226	1186	1	
10	226	1090	1	
1	227	1395	1	
2	227	1682	1	
3	227	4	1	
4	227	867	1	
5	227	1282	1	
6	227	1511	1	
7	227	952	1	
8	227	345	1	
9	227	1559	1	
10	227	968	1	
1	228	503	1	
2	228	377	1	
3	228	1528	1	
4	228	573	1	
5	228	1085	1	
6	228	1571	1	
7	228	1508	1	
8	228	1114	1	
9	228	137	1	1.0
10	228	1218	1	
1	229	1664	1	
2	229	1281	1	
3	229	605	1	
4	229	1078	1	
5	229	457	1	
6	229	785	1	
7	229	1058	1	
8	229	161	1	
9	229	1528	1	
10	229	373	1	
1	230	1052	1	
2	230	1197	1	
3	230	218	1	
4	230	690	1	
5	230	681	1	
6	230	236	1	
7	230	1078	1	
8	230	1032	1	
9	230	166	1	
10	230	1404	1	
1	231	765	1	
2	231	1225	1	
3	231	654	1	
4	231	1379	1	
5	231	1220	1	
6	231	31	1	
7	231	1540	1	
8	231	463	1	
9	231	1001	1	
10	231	228	1	
1	232	1053	1	
2	232	164	1	
3	232	1007	1	
4	232	769	1	
5	232	1055	1	
6	232	2	1	
7	232	1085	1	
8	232	1616	1	
9	232	1446	1	
10	232	540	1	
1	233	566	1	
2	233	187	1	4.0
3	233	339	1	
4	233	1599	1	
5	233	1301	1	
6	233	1201	1	
7	233	536	1	
8	233	250	1	
9	233	690	1	
10	233	1213	1	
1	234	1134	1	
2	234	1202	1	
3	234	1414	1	
4	234	1002	1	
5	234	1324	1	
6	234	1550	1	
7	234	1049	1	
8	234	405	1	
9	234	1428	1	
10	234	1528	1	
1	235	1161	1	
2	235	1398	1	
3	235	1608	1	
4	235	144	1	
5	235	774	1	
6	235	1392	1	
7	235	1512	1	
8	235	251	1	
9	235	128	1	
10	235	1576	1	
1	236	1492	1	
2	236	1171	1	
3	236	1646	1	
4	236	1559	1	
5	236	1495	1	
6	236	403	1	
7	236	348	1	
8	236	203	1	4.0
9	236	1185	1	
10	236	1298	1	
1	237	1395	1	
2	237	1682	1	
3	237	4	1	
4	237	867	1	
5	237	1282	1	
6	237	1511	1	
7	237	952	1	
8	237	345	1	
9	237	1559	1	
10	237	968	1	
1	238	291	1	
2	238	1451	1	
3	238	1115	1	
4	238	1632	1	
5	238	539	1	
6	238	1198	1	
7	238	1277	1	
8	238	511	1	
9	238	1255	1	
10	238	1342	1	
1	239	1122	1	
2	239	1060	1	
3	239	1100	1	
4	239	450	1	
5	239	360	1	
6	239	1083	1	
7	239	942	1	
8	239	1136	1	
9	239	670	1	
10	239	826	1	
1	240	1052	1	
2	240	1197	1	
3	240	218	1	
4	240	690	1	
5	240	681	1	
6	240	236	1	
7	240	1078	1	
8	240	1032	1	
9	240	166	1	
10	240	1404	1	
1	241	491	1	
2	241	203	1	
3	241	751	1	
4	241	1043	1	
5	241	779	1	
6	241	346	1	3.0
7	241	1482	1	
8	241	688	1	
9	241	1273	1	
10	241	1537	1	
1	242	1164	1	
2	242	785	1	
3	242	417	1	
4	242	1037	1	
5	242	816	1	
6	242	10	1	
7	242	42	1	
8	242	557	1	
9	242	898	1	
10	242	659	1	
1	243	566	1	
2	243	187	1	
3	243	339	1	
4	243	1599	1	
5	243	1301	1	
6	243	1201	1	
7	243	536	1	
8	243	250	1	
9	243	690	1	
10	243	1213	1	
1	244	424	1	
2	244	303	1	
3	244	105	1	2.0
4	244	441	1	
5	244	1495	1	
6	244	591	1	
7	244	72	1	4.0
8	244	258	1	5.0
9	244	743	1	5.0
10	244	940	1	
1	245	1503	1	
2	245	824	1	
3	245	910	1	
4	245	1235	1	
5	245	1077	1	
6	245	647	1	
7	245	1266	1	
8	245	973	1	
9	245	333	1	
10	245	1622	1	
1	246	1492	1	
2	246	1171	1	
3	246	1646	1	
4	246	1559	1	
5	246	1495	1	
6	246	403	1	4.0
7	246	348	1	
8	246	203	1	
9	246	1185	1	
10	246	1298	1	
1	247	129	1	
2	247	907	1	
3	247	167	1	
4	247	1120	1	
5	247	1049	1	
6	247	414	1	
7	247	851	1	
8	247	1232	1	
9	247	1223	1	
10	247	1502	1	
1	248	476	1	
2	248	751	1	
3	248	1210	1	
4	248	1218	1	
5	248	365	1	
6	248	630	1	
7	248	1258	1	
8	248	112	1	
9	248	1294	1	
10	248	153	1	3.0
1	249	1122	1	
2	249	1060	1	
3	249	1100	1	
4	249	450	1	
5	249	360	1	
6	249	1083	1	
7	249	942	1	
8	249	1136	1	
9	249	670	1	
10	249	826	1	1.0
1	250	346	1	
2	250	479	1	
3	250	187	1	
4	250	147	1	
5	250	110	1	
6	250	1172	1	
7	250	661	1	
8	250	664	1	
9	250	1146	1	
10	250	638	1	
1	251	1059	1	
2	251	183	1	5.0
3	251	618	1	
4	251	1429	1	
5	251	1630	1	
6	251	823	1	
7	251	1205	1	
8	251	553	1	
9	251	499	1	
10	251	941	1	
1	252	1164	1	
2	252	785	1	
3	252	417	1	
4	252	1037	1	
5	252	816	1	
6	252	10	1	
7	252	42	1	
8	252	557	1	
9	252	898	1	
10	252	659	1	
1	253	503	1	
2	253	377	1	
3	253	1528	1	
4	253	573	1	
5	253	1085	1	
6	253	1571	1	
7	253	1508	1	
8	253	1114	1	
9	253	137	1	
10	253	1218	1	
1	254	133	1	5.0
2	254	858	1	
3	254	801	1	
4	254	668	1	
5	254	1036	1	
6	254	241	1	4.0
7	254	610	1	2.0
8	254	408	1	
9	254	816	1	
10	254	663	1	
1	255	1503	1	
2	255	824	1	
3	255	910	1	
4	255	1235	1	
5	255	1077	1	
6	255	647	1	
7	255	1266	1	
8	255	973	1	
9	255	333	1	
10	255	1622	1	
1	256	765	1	4.0
2	256	1225	1	
3	256	654	1	
4	256	1379	1	
5	256	1220	1	
6	256	31	1	5.0
7	256	1540	1	
8	256	463	1	
9	256	1001	1	
10	256	228	1	3.0
1	257	55	1	
2	257	348	1	
3	257	1059	1	
4	257	1669	1	
5	257	1391	1	
6	257	449	1	
7	257	1052	1	
8	257	955	1	
9	257	526	1	
10	257	799	1	
1	258	476	1	
2	258	751	1	5.0
3	258	1210	1	
4	258	1218	1	
5	258	365	1	
6	258	630	1	
7	258	1258	1	
8	258	112	1	
9	258	1294	1	
10	258	153	1	
1	259	1134	1	
2	259	1202	1	
3	259	1414	1	
4	259	1002	1	
5	259	1324	1	
6	259	1550	1	
7	259	1049	1	
8	259	405	1	3.0
9	259	1428	1	
10	259	1528	1	
1	260	609	1	
2	260	254	1	
3	260	1238	1	
4	260	360	1	
5	260	500	1	
6	260	481	1	
7	260	1579	1	
8	260	1343	1	
9	260	1550	1	
10	260	1285	1	
1	261	1059	1	
2	261	183	1	
3	261	618	1	
4	261	1429	1	
5	261	1630	1	
6	261	823	1	
7	261	1205	1	
8	261	553	1	
9	261	499	1	
10	261	941	1	
1	262	133	1	
2	262	858	1	
3	262	801	1	
4	262	668	1	
5	262	1036	1	
6	262	241	1	
7	262	610	1	
8	262	408	1	
9	262	816	1	
10	262	663	1	
1	263	55	1	
2	263	348	1	
3	263	1059	1	
4	263	1669	1	
5	263	1391	1	
6	263	449	1	
7	263	1052	1	
8	263	955	1	
9	263	526	1	5.0
10	263	799	1	
1	264	420	1	
2	264	657	1	
3	264	429	1	
4	264	524	1	3.0
5	264	392	1	
6	264	1318	1	
7	264	1473	1	
8	264	318	1	
9	264	19	1	5.0
10	264	145	1	
1	265	1395	1	
2	265	1682	1	
3	265	4	1	
4	265	867	1	
5	265	1282	1	
6	265	1511	1	
7	265	952	1	
8	265	345	1	
9	265	1559	1	
10	265	968	1	
1	266	609	1	
2	266	254	1	
3	266	1238	1	
4	266	360	1	
5	266	500	1	
6	266	481	1	
7	266	1579	1	
8	266	1343	1	
9	266	1550	1	
10	266	1285	1	
1	267	335	1	
2	267	391	1	3.0
3	267	1245	1	
4	267	158	1	4.0
5	267	507	1	
6	267	643	1	
7	267	42	1	
8	267	228	1	5.0
9	267	1506	1	
10	267	1334	1	
1	268	1052	1	
2	268	1197	1	
3	268	218	1	2.0
4	268	690	1	
5	268	681	1	
6	268	236	1	
7	268	1078	1	
8	268	1032	1	
9	268	166	1	
10	268	1404	1	
1	269	420	1	
2	269	657	1	4.0
3	269	429	1	
4	269	524	1	
5	269	392	1	
6	269	1318	1	
7	269	1473	1	
8	269	318	1	4.0
9	269	19	1	
10	269	145	1	
1	270	701	1	
2	270	269	1	
3	270	1003	1	
4	270	1407	1	
5	270	1462	1	
6	270	37	1	
7	270	1289	1	
8	270	110	1	
9	270	726	1	
10	270	24	1	
1	271	566	1	4.0
2	271	187	1	5.0
3	271	339	1	
4	271	1599	1	
5	271	1301	1	
6	271	1201	1	
7	271	536	1	
8	271	250	1	
9	271	690	1	4.0
10	271	1213	1	
1	272	335	1	
2	272	391	1	
3	272	1245	1	
4	272	158	1	
5	272	507	1	
6	272	643	1	
7	272	42	1	4.0
8	272	228	1	
9	272	1506	1	
10	272	1334	1	
1	273	991	1	
2	273	1378	1	
3	273	1500	1	
4	273	1524	1	
5	273	153	1	
6	273	1016	1	
7	273	70	1	
8	273	144	1	
9	273	329	1	
10	273	1563	1	
1	274	1492	1	
2	274	1171	1	
3	274	1646	1	
4	274	1559	1	
5	274	1495	1	
6	274	403	1	
7	274	348	1	
8	274	203	1	
9	274	1185	1	
10	274	1298	1	
1	275	701	1	
2	275	269	1	
3	275	1003	1	
4	275	1407	1	
5	275	1462	1	
6	275	37	1	
7	275	1289	1	
8	275	110	1	
9	275	726	1	
10	275	24	1	
1	276	208	1	
2	276	920	1	
3	276	892	1	
4	276	1195	1	
5	276	402	1	3.0
6	276	560	1	
7	276	30	1	
8	276	1345	1	
9	276	1083	1	3.0
10	276	1662	1	
1	277	1122	1	
2	277	1060	1	
3	277	1100	1	
4	277	450	1	
5	277	360	1	
6	277	1083	1	
7	277	942	1	
8	277	1136	1	
9	277	670	1	
10	277	826	1	
1	278	991	1	
2	278	1378	1	
3	278	1500	1	
4	278	1524	1	
5	278	153	1	
6	278	1016	1	
7	278	70	1	
8	278	144	1	
9	278	329	1	
10	278	1563	1	
1	279	1250	1	1.0
2	279	141	1	
3	279	484	1	
4	279	1338	1	
5	279	450	1	4.0
6	279	661	1	
7	279	1319	1	
8	279	1149	1	
9	279	1138	1	
10	279	1655	1	
1	280	1164	1	
2	280	785	1	
3	280	417	1	
4	280	1037	1	
5	280	816	1	
6	280	10	1	
7	280	42	1	
8	280	557	1	
9	280	898	1	
10	280	659	1	
1	281	208	1	
2	281	920	1	
3	281	892	1	
4	281	1195	1	
5	281	402	1	
6	281	560	1	
7	281	30	1	
8	281	1345	1	
9	281	1083	1	
10	281	1662	1	
1	282	790	1	
2	282	256	1	
3	282	1359	1	
4	282	1064	1	
5	282	928	1	
6	282	391	1	
7	282	291	1	
8	282	620	1	
9	282	639	1	
10	282	714	1	
1	283	1503	1	
2	283	824	1	
3	283	910	1	
4	283	1235	1	
5	283	1077	1	
6	283	647	1	
7	283	1266	1	
8	283	973	1	
9	283	333	1	
10	283	1622	1	
1	284	1250	1	
2	284	141	1	
3	284	484	1	
4	284	1338	1	
5	284	450	1	
6	284	661	1	
7	284	1319	1	
8	284	1149	1	
9	284	1138	1	
10	284	1655	1	
1	285	794	1	
2	285	805	1	
3	285	162	1	
4	285	1484	1	
5	285	1491	1	
6	285	1266	1	
7	285	1596	1	
8	285	1016	1	
9	285	202	1	
10	285	691	1	
1	286	476	1	4.0
2	286	751	1	
3	286	1210	1	
4	286	1218	1	
5	286	365	1	
6	286	630	1	
7	286	1258	1	
8	286	112	1	
9	286	1294	1	
10	286	153	1	5.0
1	287	790	1	
2	287	256	1	
3	287	1359	1	
4	287	1064	1	
5	287	928	1	
6	287	391	1	
7	287	291	1	5.0
8	287	620	1	
9	287	639	1	
10	287	714	1	
1	288	1196	1	
2	288	619	1	
3	288	1384	1	
4	288	939	1	
5	288	214	1	2.0
6	288	616	1	
7	288	1346	1	
8	288	299	1	
9	288	1212	1	
10	288	774	1	
1	289	1059	1	
2	289	183	1	
3	289	618	1	
4	289	1429	1	
5	289	1630	1	
6	289	823	1	
7	289	1205	1	
8	289	553	1	
9	289	499	1	
10	289	941	1	
1	290	794	1	
2	290	805	1	
3	290	162	1	3.0
4	290	1484	1	
5	290	1491	1	
6	290	1266	1	
7	290	1596	1	
8	290	1016	1	
9	290	202	1	4.0
10	290	691	1	
1	291	1322	1	
2	291	547	1	
3	291	210	1	5.0
4	291	1015	1	
5	291	1055	1	
6	291	278	1	
7	291	1427	1	
8	291	630	1	
9	291	274	1	
10	291	392	1	
1	292	133	1	
2	292	858	1	
3	292	801	1	
4	292	668	1	
5	292	1036	1	
6	292	241	1	
