rank	user	item	score	rating
7	146	1245	1	
8	146	483	1	
9	146	555	1	
10	146	286	1	3.0
1	147	736	1	
2	147	1163	1	
3	147	403	1	
4	147	720	1	
5	147	1442	1	
6	147	774	1	
7	147	1594	1	
8	147	490	1	
9	147	1082	1	
10	147	85	1	
1	148	1492	1	
2	148	664	1	
3	148	553	1	
4	148	987	1	
5	148	7	1	5.0
6	148	333	1	
7	148	1137	1	
8	148	1041	1	
9	148	604	1	
10	148	436	1	
1	149	1492	1	
2	149	664	1	
3	149	553	1	
4	149	987	1	
5	149	7	1	
6	149	333	1	1.0
7	149	1137	1	
8	149	1041	1	
9	149	604	1	
10	149	436	1	
1	150	566	1	
2	150	25	1	
3	150	396	1	
4	150	1634	1	
5	150	744	1	
6	150	1003	1	
7	150	1669	1	
8	150	729	1	
9	150	1322	1	
10	150	529	1	
1	151	707	1	4.0
2	151	1599	1	
3	151	1244	1	
4	151	1311	1	
5	151	1015	1	
6	151	64	1	5.0
7	151	319	1	
8	151	1560	1	
9	151	1623	1	
10	151	1187	1	
1	152	707	1	
2	152	1599	1	
3	152	1244	1	
4	152	1311	1	
5	152	1015	1	
6	152	64	1	
7	152	319	1	2.0
8	152	1560	1	
9	152	1623	1	
10	152	1187	1	
1	153	183	1	
2	153	1611	1	
3	153	1499	1	
4	153	1378	1	
5	153	753	1	
6	153	1517	1	
7	153	491	1	
8	153	943	1	
9	153	77	1	
10	153	902	1	
1	154	736	1	
2	154	1163	1	
3	154	403	1	
4	154	720	1	
5	154	1442	1	
6	154	774	1	
7	154	1594	1	
8	154	490	1	
9	154	1082	1	
10	154	85	1	
1	155	736	1	
2	155	1163	1	
3	155	403	1	
4	155	720	1	
5	155	1442	1	
6	155	774	1	
7	155	1594	1	
8	155	490	1	
9	155	1082	1	
10	155	85	1	
1	156	666	1	
2	156	822	1	
3	156	394	1	
4	156	292	1	
5	156	1418	1	
6	156	1565	1	
7	156	795	1	
8	156	847	1	
9	156	1501	1	
10	156	768	1	
1	157	566	1	
2	157	25	1	3.0
3	157	396	1	
4	157	1634	1	
5	157	744	1	
6	157	1003	1	
7	157	1669	1	
8	157	729	1	
9	157	1322	1	
10	157	529	1	
1	158	566	1	3.0
2	158	25	1	
3	158	396	1	
4	158	1634	1	
5	158	744	1	4.0
6	158	1003	1	
7	158	1669	1	
8	158	729	1	3.0
9	158	1322	1	
10	158	529	1	
1	159	164	1	
2	159	1028	1	5.0
3	159	101	1	
4	159	714	1	
5	159	1645	1	
6	159	1023	1	2.0
7	159	377	1	
8	159	862	1	
9	159	155	1	
10	159	746	1	
1	160	183	1	
2	160	1611	1	
3	160	1499	1	
4	160	1378	1	
5	160	753	1	
6	160	1517	1	
7	160	491	1	
8	160	943	1	
9	160	77	1	
10	160	902	1	
1	161	183	1	
2	161	1611	1	
3	161	1499	1	
4	161	1378	1	
5	161	753	1	
6	161	1517	1	
7	161	491	1	
8	161	943	1	
9	161	77	1	
10	161	902	1	
1	162	1462	1	
2	162	253	1	
3	162	181	1	4.0
4	162	739	1	
5	162	1316	1	
6	162	1668	1	
7	162	465	1	
8	162	1242	1	
9	162	21	1	
10	162	1488	1	
1	163	666	1	
2	163	822	1	
3	163	394	1	
4	163	292	1	
5	163	1418	1	
6	163	1565	1	
7	163	795	1	
8	163	847	1	
9	163	1501	1	
10	163	768	1	
1	164	666	1	
2	164	822	1	
3	164	394	1	
4	164	292	1	
5	164	1418	1	
6	164	1565	1	
7	164	795	1	
8	164	847	1	
9	164	1501	1	
10	164	768	1	
1	165	1563	1	
2	165	1298	1	
3	165	829	1	
4	165	930	1	
5	165	1066	1	
6	165	241	1	
7	165	36	1	
8	165	294	1	
9	165	1227	1	
10	165	413	1	
1	166	164	1	
2	166	1028	1	
3	166	101	1	
4	166	714	1	
5	166	1645	1	
6	166	1023	1	
7	166	377	1	
8	166	862	1	
9	166	155	1	
10	166	746	1	
1	167	164	1	
2	167	1028	1	
3	167	101	1	
4	167	714	1	
5	167	1645	1	
6	167	1023	1	
7	167	377	1	
8	167	862	1	
9	167	155	1	
10	167	746	1	
1	168	355	1	
2	168	789	1	
3	168	1300	1	
4	168	354	1	
5	168	1522	1	
6	168	943	1	
7	168	277	1	
8	168	1465	1	
9	168	295	1	4.0
10	168	127	1	
1	169	1462	1	
2	169	253	1	
3	169	181	1	5.0
4	169	739	1	
5	169	1316	1	
6	169	1668	1	
7	169	465	1	
8	169	1242	1	
9	169	21	1	
10	169	1488	1	
1	170	1462	1	
2	170	253	1	
3	170	181	1	
4	170	739	1	
5	170	1316	1	
6	170	1668	1	
7	170	465	1	
8	170	1242	1	
9	170	21	1	
10	170	1488	1	
1	171	1643	1	
2	171	974	1	
3	171	1127	1	
4	171	400	1	
5	171	1639	1	
6	171	773	1	
7	171	445	1	
8	171	653	1	
9	171	1589	1	
10	171	776	1	
1	172	1563	1	
2	172	1298	1	
3	172	829	1	
4	172	930	1	
5	172	1066	1	
6	172	241	1	
7	172	36	1	
8	172	294	1	
9	172	1227	1	
10	172	413	1	
1	173	1563	1	
2	173	1298	1	
3	173	829	1	
4	173	930	1	
5	173	1066	1	
6	173	241	1	
7	173	36	1	
8	173	294	1	5.0
9	173	1227	1	
10	173	413	1	
1	174	1673	1	
2	174	1520	1	
3	174	1524	1	
4	174	462	1	
5	174	489	1	
6	174	653	1	
7	174	556	1	
8	174	214	1	
9	174	956	1	
10	174	1378	1	
1	175	355	1	
2	175	789	1	
3	175	1300	1	
4	175	354	1	
5	175	1522	1	
6	175	943	1	
7	175	277	1	
8	175	1465	1	
9	175	295	1	
10	175	127	1	5.0
1	176	355	1	
2	176	789	1	
3	176	1300	1	
4	176	354	1	
5	176	1522	1	
6	176	943	1	
7	176	277	1	
8	176	1465	1	
9	176	295	1	
10	176	127	1	
1	177	155	1	
2	177	413	1	
3	177	1062	1	
4	177	1098	1	
5	177	1276	1	
6	177	1481	1	
7	177	495	1	
8	177	32	1	
9	177	352	1	
10	177	1044	1	
1	178	1643	1	
2	178	974	1	
3	178	1127	1	
4	178	400	1	
5	178	1639	1	
6	178	773	1	
7	178	445	1	
8	178	653	1	
9	178	1589	1	
10	178	776	1	
1	179	1643	1	
2	179	974	1	
3	179	1127	1	1.0
4	179	400	1	
5	179	1639	1	
6	179	773	1	
7	179	445	1	
8	179	653	1	
9	179	1589	1	
10	179	776	1	
1	180	702	1	
2	180	1670	1	
3	180	141	1	
4	180	706	1	
5	180	1482	1	
6	180	949	1	
7	180	577	1	
8	180	544	1	
9	180	435	1	
10	180	1012	1	
1	181	1673	1	
2	181	1520	1	
3	181	1524	1	
4	181	462	1	
5	181	489	1	
6	181	653	1	
7	181	556	1	
8	181	214	1	
9	181	956	1	
10	181	1378	1	1.0
1	182	1673	1	
2	182	1520	1	
3	182	1524	1	
4	182	462	1	
5	182	489	1	
6	182	653	1	
7	182	556	1	
8	182	214	1	
9	182	956	1	
10	182	1378	1	
1	183	1379	1	
2	183	1482	1	
3	183	1084	1	
4	183	1510	1	
5	183	556	1	
6	183	487	1	
7	183	336	1	
8	183	516	1	
9	183	1551	1	
10	183	1358	1	
1	184	155	1	3.0
2	184	413	1	
3	184	1062	1	
4	184	1098	1	
5	184	1276	1	
6	184	1481	1	
7	184	495	1	
8	184	32	1	
9	184	352	1	
10	184	1044	1	
1	185	155	1	
2	185	413	1	
3	185	1062	1	
4	185	1098	1	
5	185	1276	1	
6	185	1481	1	
7	185	495	1	
8	185	32	1	
9	185	352	1	
10	185	1044	1	
1	186	1060	1	
2	186	313	1	
3	186	793	1	
4	186	1327	1	
5	186	932	1	
6	186	214	1	
7	186	1592	1	
8	186	1342	1	
9	186	1300	1	
10	186	1237	1	
1	187	702	1	
2	187	1670	1	
3	187	141	1	
4	187	706	1	
5	187	1482	1	
6	187	949	1	
7	187	577	1	
8	187	544	1	
9	187	435	1	4.0
10	187	1012	1	
1	188	702	1	
2	188	1670	1	
3	188	141	1	
4	188	706	1	
5	188	1482	1	
6	188	949	1	
7	188	577	1	
8	188	544	1	
9	188	435	1	
10	188	1012	1	
1	189	17	1	
2	189	1160	1	
3	189	350	1	
4	189	1265	1	
5	189	460	1	
6	189	1628	1	
7	189	221	1	
8	189	1492	1	
9	189	644	1	
10	189	1595	1	
1	190	1379	1	
2	190	1482	1	
3	190	1084	1	
4	190	1510	1	
5	190	556	1	
6	190	487	1	
7	190	336	1	
8	190	516	1	
9	190	1551	1	
10	190	1358	1	
1	191	1379	1	
2	191	1482	1	
3	191	1084	1	
4	191	1510	1	
5	191	556	1	
6	191	487	1	
7	191	336	1	
8	191	516	1	
9	191	1551	1	
10	191	1358	1	
1	192	1449	1	
2	192	806	1	
3	192	280	1	
4	192	314	1	
5	192	795	1	
6	192	148	1	
7	192	345	1	
8	192	1286	1	
9	192	1495	1	
10	192	1447	1	
1	193	1060	1	
2	193	313	1	4.0
3	193	793	1	
4	193	1327	1	
5	193	932	1	
6	193	214	1	
7	193	1592	1	
8	193	1342	1	
9	193	1300	1	
10	193	1237	1	
1	194	1060	1	
2	194	313	1	
3	194	793	1	
4	194	1327	1	
5	194	932	1	
6	194	214	1	
7	194	1592	1	
8	194	1342	1	
9	194	1300	1	
10	194	1237	1	
1	195	286	1	
2	195	1630	1	
3	195	202	1	
4	195	1073	1	
5	195	1100	1	
6	195	471	1	
7	195	263	1	
8	195	1010	1	
9	195	32	1	
10	195	1377	1	
1	196	17	1	
2	196	1160	1	
3	196	350	1	
4	196	1265	1	
5	196	460	1	
6	196	1628	1	
7	196	221	1	
8	196	1492	1	
9	196	644	1	
10	196	1595	1	
1	197	17	1	
2	197	1160	1	
3	197	350	1	
4	197	1265	1	
5	197	460	1	
6	197	1628	1	
7	197	221	1	
8	197	1492	1	
9	197	644	1	
10	197	1595	1	
1	198	696	1	
2	198	1276	1	
3	198	1418	1	
4	198	1322	1	
5	198	1386	1	
6	198	1327	1	
7	198	1340	1	
8	198	1527	1	
9	198	331	1	
10	198	347	1	
1	199	1449	1	
2	199	806	1	
3	199	280	1	
4	199	314	1	
5	199	795	1	
6	199	148	1	
7	199	345	1	
8	199	1286	1	
9	199	1495	1	
10	199	1447	1	
1	200	1449	1	
2	200	806	1	
3	200	280	1	4.0
4	200	314	1	
5	200	795	1	
6	200	148	1	4.0
7	200	345	1	
8	200	1286	1	
9	200	1495	1	
10	200	1447	1	
1	201	987	1	
2	201	1179	1	
3	201	1589	1	
4	201	1488	1	
5	201	147	1	
6	201	213	1	4.0
7	201	901	1	
8	201	92	1	3.0
9	201	410	1	
10	201	499	1	
1	202	286	1	1.0
2	202	1630	1	
3	202	202	1	
4	202	1073	1	
5	202	1100	1	
6	202	471	1	
7	202	263	1	
8	202	1010	1	
9	202	32	1	
10	202	1377	1	
1	203	286	1	
2	203	1630	1	
3	203	202	1	
4	203	1073	1	
5	203	1100	1	
6	203	471	1	4.0
7	203	263	1	
8	203	1010	1	
9	203	32	1	
10	203	1377	1	
1	204	328	1	
2	204	165	1	
3	204	156	1	
4	204	797	1	
5	204	1625	1	
6	204	1385	1	
7	204	414	1	
8	204	1462	1	
9	204	23	1	
10	204	972	1	
1	205	696	1	
2	205	1276	1	
3	205	1418	1	
4	205	1322	1	
5	205	1386	1	
6	205	1327	1	
7	205	1340	1	
8	205	1527	1	
9	205	331	1	
10	205	347	1	
1	206	696	1	
2	206	1276	1	
3	206	1418	1	
4	206	1322	1	
5	206	1386	1	
6	206	1327	1	
7	206	1340	1	
8	206	1527	1	
9	206	331	1	
10	206	347	1	
1	207	137	1	3.0
2	207	642	1	3.0
3	207	256	1	
4	207	434	1	
5	207	1212	1	
6	207	260	1	
7	207	1287	1	
8	207	853	1	
9	207	1297	1	
10	207	1053	1	
1	208	987	1	
2	208	1179	1	
3	208	1589	1	
4	208	1488	1	
5	208	147	1	
6	208	213	1	
7	208	901	1	
8	208	92	1	
9	208	410	1	
10	208	499	1	
1	209	987	1	
2	209	1179	1	
3	209	1589	1	
4	209	1488	1	
5	209	147	1	
6	209	213	1	
7	209	901	1	
8	209	92	1	
9	209	410	1	
10	209	499	1	
1	210	1650	1	
2	210	410	1	
3	210	1539	1	
4	210	409	1	
5	210	329	1	
6	210	2	1	
7	210	1573	1	
8	210	589	1	
9	210	612	1	
10	210	1354	1	
1	211	328	1	
2	211	165	1	
3	211	156	1	
4	211	797	1	
5	211	1625	1	
6	211	1385	1	
7	211	414	1	
8	211	1462	1	
9	211	23	1	
10	211	972	1	
1	212	328	1	
2	212	165	1	
3	212	156	1	
4	212	797	1	
5	212	1625	1	
6	212	1385	1	
7	212	414	1	
8	212	1462	1	
9	212	23	1	
10	212	972	1	
1	213	1452	1	
2	213	376	1	
3	213	15	1	
4	213	1615	1	
5	213	1127	1	
6	213	1310	1	
7	213	1124	1	
8	213	786	1	
9	213	1153	1	
10	213	1287	1	
1	214	137	1	4.0
2	214	642	1	
3	214	256	1	
4	214	434	1	
5	214	1212	1	
6	214	260	1	
7	214	1287	1	
8	214	853	1	
9	214	1297	1	
10	214	1053	1	
1	215	137	1	
2	215	642	1	
3	215	256	1	
4	215	434	1	5.0
5	215	1212	1	
6	215	260	1	
7	215	1287	1	
8	215	853	1	
9	215	1297	1	
10	215	1053	1	
1	216	1169	1	
2	216	1423	1	
3	216	470	1	
4	216	230	1	
5	216	488	1	
6	216	1650	1	
7	216	1130	1	
8	216	709	1	
9	216	1048	1	
10	216	200	1	5.0
1	217	1650	1	
2	217	410	1	
3	217	1539	1	
4	217	409	1	
5	217	329	1	
6	217	2	1	3.0
7	217	1573	1	
8	217	589	1	
9	217	612	1	
10	217	1354	1	
1	218	1650	1	
2	218	410	1	3.0
3	218	1539	1	
4	218	409	1	
5	218	329	1	
6	218	2	1	
7	218	1573	1	
8	218	589	1	
9	218	612	1	
10	218	1354	1	
1	219	1400	1	
2	219	361	1	
3	219	1095	1	
4	219	2	1	
5	219	96	1	
6	219	902	1	
7	219	1538	1	
8	219	1235	1	
9	219	838	1	
10	219	1228	1	
1	220	1452	1	
2	220	376	1	
3	220	15	1	
4	220	1615	1	
5	220	1127	1	
6	220	1310	1	
7	220	1124	1	
8	220	786	1	
9	220	1153	1	
10	220	1287	1	
1	221	1452	1	
2	221	376	1	
3	221	15	1	
4	221	1615	1	
5	221	1127	1	
6	221	1310	1	
7	221	1124	1	
8	221	786	1	
9	221	1153	1	
10	221	1287	1	
1	222	932	1	
2	222	793	1	
3	222	1641	1	
4	222	1585	1	
5	222	53	1	5.0
6	222	288	1	4.0
7	222	553	1	
8	222	1632	1	
9	222	1033	1	
10	222	1111	1	
1	223	1169	1	
2	223	1423	1	
3	223	470	1	4.0
4	223	230	1	
5	223	488	1	
6	223	1650	1	
7	223	1130	1	
8	223	709	1	
9	223	1048	1	
10	223	200	1	
1	224	1169	1	
2	224	1423	1	
3	224	470	1	4.0
4	224	230	1	
5	224	488	1	
6	224	1650	1	
7	224	1130	1	
8	224	709	1	
9	224	1048	1	
10	224	200	1	
1	225	817	1	
2	225	1640	1	
3	225	1508	1	
4	225	650	1	
5	225	67	1	
6	225	33	1	
7	225	399	1	
8	225	613	1	
9	225	224	1	
10	225	1153	1	
1	226	1400	1	
2	226	361	1	
3	226	1095	1	
4	226	2	1	
5	226	96	1	
6	226	902	1	
7	226	1538	1	
8	226	1235	1	
9	226	838	1	
10	226	1228	1	
1	227	1400	1	
2	227	361	1	
3	227	1095	1	
4	227	2	1	
5	227	96	1	
6	227	902	1	
7	227	1538	1	
8	227	1235	1	
9	227	838	1	
10	227	1228	1	
1	228	1228	1	
2	228	681	1	
3	228	190	1	
4	228	1470	1	
5	228	1407	1	
6	228	1082	1	
7	228	82	1	
8	228	849	1	
9	228	1371	1	
10	228	289	1	
1	229	932	1	
2	229	793	1	
3	229	1641	1	
4	229	1585	1	
5	229	53	1	
6	229	288	1	4.0
7	229	553	1	
8	229	1632	1	
9	229	1033	1	
10	229	1111	1	
1	230	932	1	
2	230	793	1	
3	230	1641	1	
4	230	1585	1	
5	230	53	1	
6	230	288	1	
7	230	553	1	
8	230	1632	1	
9	230	1033	1	
10	230	1111	1	
1	231	1391	1	
2	231	1532	1	
3	231	1407	1	
4	231	864	1	
5	231	1156	1	
6	231	856	1	
7	231	1181	1	
8	231	1624	1	
9	231	489	1	
10	231	742	1	
1	232	817	1	
2	232	1640	1	
3	232	1508	1	
4	232	650	1	
5	232	67	1	
6	232	33	1	
7	232	399	1	
8	232	613	1	
9	232	224	1	
10	232	1153	1	
1	233	817	1	
2	233	1640	1	
3	233	1508	1	
4	233	650	1	
5	233	67	1	
6	233	33	1	
7	233	399	1	
8	233	613	1	
9	233	224	1	
10	233	1153	1	
1	234	70	1	3.0
2	234	851	1	
3	234	1217	1	
4	234	814	1	
5	234	840	1	
6	234	193	1	4.0
7	234	1681	1	
8	234	1043	1	
9	234	739	1	3.0
10	234	1568	1	
1	235	1228	1	
2	235	681	1	
3	235	190	1	4.0
4	235	1470	1	
5	235	1407	1	
6	235	1082	1	
7	235	82	1	2.0
8	235	849	1	
9	235	1371	1	
10	235	289	1	
1	236	1228	1	
2	236	681	1	
3	236	190	1	
4	236	1470	1	
5	236	1407	1	
6	236	1082	1	
7	236	82	1	
8	236	849	1	
9	236	1371	1	
10	236	289	1	4.0
1	237	137	1	
2	237	783	1	
3	237	1419	1	
4	237	962	1	
5	237	125	1	
6	237	1476	1	
7	237	318	1	
8	237	587	1	
9	237	1054	1	
10	237	1327	1	
1	238	1391	1	
2	238	1532	1	
3	238	1407	1	
4	238	864	1	
5	238	1156	1	
6	238	856	1	
7	238	1181	1	
8	238	1624	1	
9	238	489	1	
10	238	742	1	
1	239	1391	1	
2	239	1532	1	
3	239	1407	1	
4	239	864	1	
5	239	1156	1	
6	239	856	1	
7	239	1181	1	
8	239	1624	1	
9	239	489	1	5.0
10	239	742	1	
1	240	1220	1	
2	240	541	1	
3	240	1038	1	
4	240	824	1	
5	240	247	1	
6	240	1462	1	
7	240	641	1	
8	240	262	1	
9	240	1289	1	
10	240	150	1	
1	241	70	1	
2	241	851	1	
3	241	1217	1	
4	241	814	1	
5	241	840	1	
6	241	193	1	
7	241	1681	1	
8	241	1043	1	
9	241	739	1	
10	241	1568	1	
1	242	70	1	
2	242	851	1	
3	242	1217	1	
4	242	814	1	
5	242	840	1	
6	242	193	1	
7	242	1681	1	
8	242	1043	1	
9	242	739	1	
10	242	1568	1	
1	243	513	1	
2	243	209	1	
3	243	911	1	
4	243	778	1	4.0
5	243	818	1	
6	243	1228	1	
7	243	1222	1	
8	243	1339	1	
9	243	1370	1	
10	243	1074	1	
1	244	137	1	
2	244	783	1	
3	244	1419	1	
4	244	962	1	
5	244	125	1	
6	244	1476	1	
7	244	318	1	5.0
8	244	587	1	
9	244	1054	1	3.0
10	244	1327	1	
1	245	137	1	
2	245	783	1	
3	245	1419	1	
4	245	962	1	
5	245	125	1	
6	245	1476	1	
7	245	318	1	
8	245	587	1	
9	245	1054	1	
10	245	1327	1	
1	246	946	1	
2	246	805	1	
3	246	28	1	
4	246	61	1	
5	246	1184	1	
6	246	838	1	
7	246	485	1	
8	246	1476	1	
9	246	1142	1	
10	246	1268	1	
1	247	1220	1	
2	247	541	1	
3	247	1038	1	
4	247	824	1	
5	247	247	1	
6	247	1462	1	
7	247	641	1	
8	247	262	1	
9	247	1289	1	
10	247	150	1	
1	248	1220	1	
2	248	541	1	
3	248	1038	1	
4	248	824	1	
5	248	247	1	
6	248	1462	1	
7	248	641	1	
8	248	262	1	
9	248	1289	1	
10	248	150	1	
1	249	239	1	3.0
2	249	1136	1	
3	249	92	1	5.0
4	249	537	1	
5	249	661	1	
6	249	637	1	
7	249	1502	1	
8	249	1402	1	
9	249	1516	1	
10	249	74	1	
1	250	513	1	
2	250	209	1	
3	250	911	1	
4	250	778	1	
5	250	818	1	
6	250	1228	1	
7	250	1222	1	
8	250	1339	1	
9	250	1370	1	
10	250	1074	1	
1	251	513	1	
2	251	209	1	
3	251	911	1	
4	251	778	1	
5	251	818	1	
6	251	1228	1	
7	251	1222	1	
8	251	1339	1	
9	251	1370	1	
10	251	1074	1	
1	252	939	1	
2	252	1088	1	
3	252	1170	1	
4	252	1496	1	
5	252	561	1	
6	252	1538	1	
7	252	1282	1	
8	252	277	1	4.0
9	252	604	1	
10	252	54	1	
1	253	946	1	
2	253	805	1	
3	253	28	1	
4	253	61	1	
5	253	1184	1	
6	253	838	1	
7	253	485	1	5.0
8	253	1476	1	
9	253	1142	1	
10	253	1268	1	
1	254	946	1	
2	254	805	1	
3	254	28	1	4.0
4	254	61	1	
5	254	1184	1	
6	254	838	1	
7	254	485	1	
8	254	1476	1	
9	254	1142	1	
10	254	1268	1	
1	255	417	1	
2	255	1134	1	
3	255	1243	1	
4	255	1340	1	
5	255	93	1	
6	255	1261	1	
7	255	436	1	4.0
8	255	558	1	
9	255	1650	1	
10	255	863	1	
1	256	239	1	
2	256	1136	1	
3	256	92	1	1.0
4	256	537	1	
5	256	661	1	
6	256	637	1	
7	256	1502	1	
8	256	1402	1	
9	256	1516	1	
10	256	74	1	
1	257	239	1	
2	257	1136	1	
3	257	92	1	
4	257	537	1	
5	257	661	1	
6	257	637	1	
7	257	1502	1	
8	257	1402	1	
9	257	1516	1	
10	257	74	1	
1	258	197	1	
2	258	1195	1	
3	258	439	1	
4	258	1670	1	
5	258	140	1	
6	258	1213	1	
7	258	826	1	
8	258	1211	1	
9	258	888	1	
10	258	258	1	2.0
1	259	939	1	
2	259	1088	1	
3	259	1170	1	
4	259	1496	1	
5	259	561	1	
6	259	1538	1	
7	259	1282	1	
8	259	277	1	
9	259	604	1	
10	259	54	1	
1	260	939	1	
2	260	1088	1	
3	260	1170	1	
4	260	1496	1	
5	260	561	1	
6	260	1538	1	
7	260	1282	1	
8	260	277	1	
9	260	604	1	
10	260	54	1	
1	261	303	1	
2	261	1516	1	
3	261	268	1	
4	261	609	1	
5	261	392	1	
6	261	488	1	
7	261	26	1	
8	261	592	1	
9	261	761	1	
10	261	220	1	
1	262	417	1	2.0
2	262	1134	1	
3	262	1243	1	
4	262	1340	1	
5	262	93	1	
6	262	1261	1	
7	262	436	1	
8	262	558	1	
9	262	1650	1	
10	262	863	1	
1	263	417	1	
2	263	1134	1	
3	263	1243	1	
4	263	1340	1	
5	263	93	1	
6	263	1261	1	
7	263	436	1	
8	263	558	1	
9	263	1650	1	
10	263	863	1	
1	264	1201	1	
2	264	836	1	
3	264	1467	1	
4	264	781	1	
5	264	670	1	
6	264	875	1	
7	264	1598	1	
8	264	446	1	
9	264	1350	1	
10	264	258	1	
1	265	197	1	
2	265	1195	1	
3	265	439	1	
4	265	1670	1	
5	265	140	1	
6	265	1213	1	
7	265	826	1	
8	265	1211	1	
9	265	888	1	
10	265	258	1	4.0
1	266	197	1	
2	266	1195	1	
3	266	439	1	
4	266	1670	1	
5	266	140	1	
6	266	1213	1	
7	266	826	1	
8	266	1211	1	
9	266	888	1	
10	266	258	1	
1	267	609	1	
2	267	213	1	
3	267	468	1	
4	267	1321	1	
5	267	629	1	
6	267	59	1	
7	267	1343	1	
8	267	1017	1	
9	267	968	1	
10	267	851	1	
1	268	303	1	
2	268	1516	1	
3	268	268	1	5.0
4	268	609	1	
5	268	392	1	
6	268	488	1	
7	268	26	1	
8	268	592	1	
9	268	761	1	1.0
10	268	220	1	
1	269	303	1	
2	269	1516	1	
3	269	268	1	5.0
4	269	609	1	
5	269	392	1	
6	269	488	1	4.0
7	269	26	1	
8	269	592	1	
9	269	761	1	2.0
10	269	220	1	
1	270	1168	1	
2	270	1356	1	
3	270	1128	1	
4	270	397	1	
5	270	333	1	
6	270	1636	1	
7	270	182	1	
8	270	1104	1	
9	270	399	1	
10	270	1262	1	
1	271	1201	1	
2	271	836	1	
3	271	1467	1	
4	271	781	1	
5	271	670	1	
6	271	875	1	
7	271	1598	1	
8	271	446	1	
9	271	1350	1	
10	271	258	1	3.0
1	272	1201	1	
2	272	836	1	
3	272	1467	1	
4	272	781	1	
5	272	670	1	
6	272	875	1	
7	272	1598	1	
8	272	446	1	
9	272	1350	1	
10	272	258	1	
1	273	949	1	
2	273	1366	1	
3	273	511	1	
4	273	467	1	
5	273	78	1	
6	273	283	1	
7	273	110	1	
8	273	1269	1	
9	273	1166	1	
10	273	739	1	
1	274	609	1	
2	274	213	1	
3	274	468	1	
4	274	1321	1	
5	274	629	1	5.0
6	274	59	1	
7	274	1343	1	
8	274	1017	1	
9	274	968	1	
10	274	851	1	
1	275	609	1	
2	275	213	1	
3	275	468	1	
4	275	1321	1	
5	275	629	1	
6	275	59	1	
7	275	1343	1	
8	275	1017	1	
9	275	968	1	
10	275	851	1	
1	276	466	1	
2	276	1586	1	
3	276	896	1	
4	276	1596	1	
5	276	887	1	
6	276	1074	1	3.0
7	276	1429	1	
8	276	1403	1	
9	276	777	1	
10	276	1098	1	4.0
1	277	1168	1	
2	277	1356	1	
3	277	1128	1	
4	277	397	1	
5	277	333	1	
6	277	1636	1	
7	277	182	1	
8	277	1104	1	
9	277	399	1	
10	277	1262	1	
1	278	1168	1	
2	278	1356	1	
3	278	1128	1	
4	278	397	1	
5	278	333	1	
6	278	1636	1	
7	278	182	1	
8	278	1104	1	
9	278	399	1	
10	278	1262	1	
1	279	1487	1	1.0
2	279	414	1	
3	279	10	1	4.0
4	279	919	1	3.0
5	279	68	1	4.0
6	279	893	1	
7	279	848	1	
8	279	837	1	
9	279	1419	1	
10	279	103	1	
1	280	949	1	
2	280	1366	1	
3	280	511	1	
4	280	467	1	
5	280	78	1	
6	280	283	1	
7	280	110	1	
8	280	1269	1	
9	280	1166	1	
10	280	739	1	3.0
1	281	949	1	
2	281	1366	1	
3	281	511	1	
4	281	467	1	
5	281	78	1	
6	281	283	1	
7	281	110	1	
8	281	1269	1	
9	281	1166	1	
10	281	739	1	
1	282	592	1	
2	282	52	1	
3	282	661	1	
4	282	11	1	
5	282	580	1	
6	282	310	1	
7	282	1585	1	
8	282	117	1	
9	282	647	1	
10	282	99	1	
1	283	466	1	
2	283	1586	1	
3	283	896	1	
4	283	1596	1	
5	283	887	1	
6	283	1074	1	
7	283	1429	1	
8	283	1403	1	
9	283	777	1	
10	283	1098	1	
1	284	466	1	
2	284	1586	1	
3	284	896	1	
4	284	1596	1	
5	284	887	1	4.0
6	284	1074	1	
7	284	1429	1	
8	284	1403	1	
9	284	777	1	
10	284	1098	1	
1	285	936	1	
2	285	1202	1	
3	285	448	1	
4	285	217	1	
5	285	391	1	
6	285	1194	1	
7	285	1477	1	
8	285	587	1	
9	285	533	1	
10	285	520	1	
1	286	1487	1	
2	286	414	1	
3	286	10	1	
4	286	919	1	
5	286	68	1	
6	286	893	1	
7	286	848	1	
8	286	837	1	
9	286	1419	1	
10	286	103	1	
1	287	1487	1	
2	287	414	1	
3	287	10	1	
4	287	919	1	
5	287	68	1	
6	287	893	1	
7	287	848	1	
8	287	837	1	
9	287	1419	1	
10	287	103	1	
1	288	218	1	
2	288	930	1	
3	288	311	1	
4	288	1417	1	
5	288	1147	1	
6	288	760	1	
7	288	1188	1	
8	288	1184	1	
9	288	1369	1	
10	288	473	1	
1	289	592	1	
2	289	52	1	
3	289	661	1	
4	289	11	1	
5	289	580	1	
6	289	310	1	
7	289	1585	1	
8	289	117	1	4.0
9	289	647	1	
10	289	99	1	
1	290	592	1	
2	290	52	1	
3	290	661	1	
4	290	11	1	
5	290	580	1	
6	290	310	1	
7	290	1585	1	
8	290	117	1	3.0
9	290	647	1	
10	290	99	1	4.0
1	291	1605	1	
2	291	277	1	
3	291	1354	1	
4	291	145	1	
5	291	768	1	
6	291	1457	1	
7	291	1090	1	2.0
8	291	968	1	
9	291	1540	1	
10	291	823	1	3.0
1	292	936	1	
2	292	1202	1	
3	292	448	1	
4	292	217	1	
5	292	391	1	
