46073645t68381	6339	2.0
45301054t66387	9971	1.0
19736436t21106	572606	4.0
38907741t52077	3918	17.0
55516376t97003	543130	5.0
54278446t93082	27692	1.0
43594896t62219	83920	60.0
37149500t48631	219223	1.0
14023725t14388	9910	1.0
50487472t81490	105664	28.0
15167014t15656	66116	13.0
46902582t70590	496	8.0
10083037t9964	56010	4.0
32710362t40141	14645	1.0
59276343t109748	3713	10.0
57351583t102940	390	6.0
1281341t1069	4724	3.0
50772063t82371	4618	2.0
22441173t24629	25607	1.0
56805351t101032	8887	1.0
35312656t45247	28157	1.0
39935404t54184	1465	4.0
51035742t83180	100970	1.0
34825839t44328	8868	16.0
5636556t5121	4502	1.0
60889588t116618	1338	13.0
31773127t38526	11992	1.0
33120281t41065	12599	12.0
43113265t61121	210644	1.0
23043407t25467	7090	2.0
36191093t46849	134044	1.0
50642025t81985	129841	6.0
17726348t18642	38421	81.0
8952209t8669	116476	3.0
13130639t13334	240102	4.0
22212429t24324	58247	1.0
30838245t36990	94527	73.0
33215325t41278	3576	9.0
9089529t8823	20787	138.0
57876965t104735	2682	8.0
52153292t86428	487	1.0
42236515t59029	142166	8.0
22078086t24141	206726	1.0
44757191t65091	168117	16.0
10894237t10846	30220	1.0
49834360t79546	112652	1.0
57374806t103000	95483	1.0
32810964t40306	8041	4.0
50697452t82162	9600	1.0
8164516t7823	3625	6.0
3408804t3010	355376	1.0
60986912t117092	25025	2.0
18317872t19371	63686	1.0
10660275t10614	13433	4.0
30237882t36033	25456	1.0
44316573t64001	72746	1.0
44333909t64042	5518	1.0
35985850t46498	24993	7.0
52168326t86470	38435	2.0
4432996t3938	31477	2.0
56302031t99469	22505	9.0
51388686t84222	7714	2.0
20782219t22437	27971	4.0
26451205t30206	235400	1.0
36778141t47922	2906	3.0
48851464t76237	702	213.0
43117042t61129	20906	31.0
47689933t72757	213423	1.0
7710665t7372	2398	2.0
19097831t20301	45661	1.0
41113079t56546	2361	328.0
4178720t3689	8102	29.0
5756066t5239	7457	8.0
34389272t43509	49503	6.0
35523482t45651	109513	1.0
50702467t82182	62131	5.0
40949123t56202	201532	2.0
21111348t22897	460	13.0
19425126t20724	36078	12.0
21051071t22808	139994	1.0
24693353t27760	29504	10.0
60508472t114998	17777	1.0
3529492t3129	57028	3.0
36466793t47341	28710	1.0
560420t459	317087	1.0
10460188t10387	37017	2.0
7646010t7303	2738	19.0
28700370t33590	21950	5.0
20961565t22690	404590	1.0
14747722t15177	32202	1.0
2119108t1824	26680	8.0
17943630t18900	336423	15.0
28238605t32912	7138	1.0
53187255t89683	18491	1.0
2722693t2359	7381	1.0
46070052t68378	25759	4.0
52928791t88816	9634	3.0
53942447t92083	113	2.0
10848803t10813	3470	25.0
19121783t20333	44677	1.0
23615091t26242	35484	1.0
28352000t33087	35927	1.0
3736744t3281	4508	24.0
18160389t19192	32831	2.0
53446936t90505	61572	11.0
50179771t80582	15566	4.0
44600019t64686	51969	1.0
16642212t17352	57742	9.0
55990480t98505	199052	3.0
8374458t8058	4027	40.0
39857776t54032	2355	1.0
7164034t6786	6019	1.0
58285479t106144	46843	2.0
7261416t6894	261543	2.0
41700832t57784	12327	14.0
48464869t75042	15190	1.0
49103909t77008	8719	1.0
41035149t56386	2	667.0
35723510t46001	459850	1.0
50858997t82652	337260	1.0
17576859t18450	54101	2.0
11914304t11982	27904	1.0
60749010t116005	57033	1.0
51383040t84199	8940	8.0
2846462t2470	26377	1.0
16301220t16940	2673	18.0
27680669t32057	4343	60.0
45901725t67974	0	6.0
38892452t52049	12065	1.0
30905443t37108	110692	2.0
28494135t33282	176333	30.0
32388957t39605	159032	4.0
40105028t54498	14867	1.0
39195986t52657	245	426.0
21852195t23846	101393	1.0
46894852t70567	2278	2.0
10391989t10304	83750	1.0
3284389t2878	96131	1.0
29598753t34983	137	5.0
35849569t46227	64978	2.0
24848903t27974	2910	3.0
8447054t8134	203758	2.0
50067391t80282	58879	1.0
15144236t15630	13028	9.0
19827136t21205	49830	20.0
28886791t33879	45318	1.0
102380t83	431949	1.0
14243275t14643	109744	21.0
39926722t54161	472322	1.0
50171735t80555	157353	1.0
11358472t11335	7828	67.0
49906466t79775	15034	2.0
34492771t43712	6952	157.0
47776414t72991	1652	1.0
48646558t75592	17786	1.0
54424509t93519	493	10.0
24718813t27798	6161	6.0
53370243t90250	189236	1.0
35317698t45257	13941	7.0
49680296t79028	10925	2.0
14656976t15082	35738	1.0
33434451t41758	150788	3.0
6652714t6188	2465	9.0
22413424t24597	247709	1.0
37144475t48622	1706	2.0
17017549t17813	3883	1.0
3856800t3397	2709	1.0
33664501t42155	44203	450.0
17615338t18497	269939	25.0
48381892t74815	9422	1.0
31182189t37569	555478	1.0
6059003t5553	93368	4.0
60691073t115767	7710	35.0
60057665t113108	178735	1.0
53154199t89564	2530	16.0
4793408t4299	136	4.0
46161258t68609	11385	2.0
43150802t61200	374222	1.0
614824t508	33929	1.0
15263821t15752	300139	2.0
57221111t102477	14703	1.0
24694179t27761	12474	3.0
24163848t27013	66013	2.0
34832386t44341	50445	2.0
49922765t79832	168692	4.0
27329070t31507	27750	19.0
6828658t6405	2881	1.0
5187564t4711	4874	17.0
26323460t30023	223009	1.0
17069219t17870	100897	18.0
17954845t18911	5080	3.0
6254942t5764	301373	1.0
51523332t84644	48487	2.0
53251344t89864	12251	7.0
40357580t55017	5498	2.0
38666946t51574	6826	5.0
27910737t32374	4340	1.0
38552441t51354	168969	3.0
42085604t58689	342	2.0
40948584t56202	31997	1.0
47652503t72653	5674	6.0
8180356t7844	9816	1.0
50069501t80290	18848	5.0
12481756t12616	2265	1.0
60773616t116081	5328	8.0
53618727t91046	103095	1.0
42830031t60428	295150	2.0
50303480t80904	10226	6.0
18449015t19526	4121	1.0
36726365t47840	127810	37.0
59398020t110268	40994	3.0
24147355t26988	2831	5.0
32970974t40714	16623	2.0
42909655t60629	2109	9.0
909866t737	363557	1.0
38162409t50566	27861	1.0
22266425t24395	3625	1.0
21822819t23809	14	5.0
27047133t31088	561395	2.0
21119515t22908	36720	10.0
21504409t23393	30678	6.0
41755545t57898	9175	10.0
40158016t54609	22867	1.0
33178423t41202	9145	1.0
56042671t98656	33408	14.0
9644508t9461	390	1.0
59174425t109330	83174	1.0
5313229t4819	435	6.0
4059134t3593	17468	2.0
5972338t5460	2818	2.0
7792160t7446	2784	5.0
739976t620	9181	1.0
37844424t49928	43016	1.0
39152401t52582	12026	1.0
38284480t50832	10683	3.0
49605961t78704	13339	82.0
39064393t52404	3426	25.0
6933413t6542	10991	8.0
10659879t10613	404048	10.0
52336268t86963	103406	4.0
43396586t61767	41270	4.0
61385509t119143	214734	15.0
2236471t1931	417231	3.0
25309276t28613	3971	1.0
6692400t6240	126980	26.0
34637918t43972	410106	7.0
9247569t9005	16825	14.0
50705388t82195	28218	1.0
52202145t86575	3375	1.0
29532872t34891	488	46.0
14654699t15081	83868	1.0
60946580t116906	2899	2.0
57303185t102760	182	1.0
50196724t80629	23356	2.0
29551166t34911	151440	2.0
15508715t16031	3015	13.0
484253t407	7427	33.0
40829424t55954	174116	1.0
60132467t113457	25151	21.0
34438443t43608	113389	1.0
47111539t71184	21030	1.0
32738468t40191	220066	1.0
51432171t84371	106955	92.0
30478934t36431	270574	3.0
2605398t2259	11564	1.0
41443721t57230	474479	3.0
41536977t57432	72099	3.0
50042001t80209	32819	1.0
9941801t9804	2745	5.0
53143318t89535	18034	1.0
56025290t98616	502630	1.0
12214882t12307	2523	30.0
10154538t10046	4699	5.0
50939719t82912	20084	1.0
14567535t14991	25374	17.0
31883611t38702	9986	1.0
32458324t39739	46273	1.0
35100145t44843	274469	1.0
34767717t44207	164062	1.0
52814728t88459	1613	3.0
24821792t27949	3956	1.0
7567190t7229	472938	2.0
11034975t11012	407700	44.0
46827673t70394	4027	1.0
21866981t23871	234	29.0
58697237t107615	139932	4.0
8486330t8176	17920	1.0
55478618t96852	9162	19.0
11640170t11665	8124	40.0
58280552t106124	14665	7.0
52911609t88776	16965	22.0
41422146t57182	25898	3.0
2951491t2572	2775	8.0
23318578t25855	360	17.0
23697554t26343	94905	1.0
39229923t52730	415	346.0
54713743t94437	46541	1.0
42187744t58913	2702	1.0
28939210t33952	8987	7.0
10936303t10890	7348	11.0
22722361t25015	161	13.0
43767937t62618	22995	135.0
17240283t18063	29943	26.0
19983496t21413	14665	1.0
59098369t109059	37116	1.0
52641419t87887	43083	1.0
15093322t15570	37905	5.0
45770555t67598	88931	13.0
4253493t3766	64122	1.0
35973291t46468	25019	77.0
49065670t76924	74164	1.0
13439212t13697	14322	1.0
38618064t51494	226211	3.0
7588046t7254	4402	1.0
32596670t39951	481	1.0
10941987t10898	801	6.0
8426649t8110	15903	2.0
58533662t107015	123877	1.0
14554346t14971	427466	1.0
52346367t86989	160	33.0
28457349t33238	35322	1.0
58403785t106571	1255	11.0
15247406t15731	1906	21.0
14887026t15339	3817	46.0
46462723t69399	5781	1.0
38586369t51429	13803	2.0
15460083t15979	22171	4.0
33159839t41161	28318	10.0
45164522t66049	15389	1.0
42087902t58697	9660	33.0
35935011t46389	1539	41.0
45236050t66220	15857	3.0
35723017t46001	46247	4.0
55495562t96923	47356	1.0
34442372t43617	282359	1.0
55078552t95590	12336	5.0
9877578t9722	2527	51.0
11843076t11890	270913	22.0
24682153t27737	70636	1.0
6520416t6045	53447	3.0
8459399t8149	1655	4.0
16213988t16839	439	1.0
45647109t67275	398545	8.0
23262214t25768	292117	7.0
28418765t33183	4901	1.0
30459645t36394	53548	1.0
573794t469	206653	3.0
22102576t24175	15381	22.0
31397201t37921	47106	1.0
26240668t29903	1959	29.0
36714624t47815	78396	1.0
58068961t105407	384293	2.0
53609152t91008	3758	1.0
7013522t6628	17352	1.0
14306382t14711	46122	19.0
35699214t45963	1354	38.0
51276789t83877	10412	22.0
33397602t41674	74569	26.0
5539838t5021	77830	3.0
23173733t25639	96	1.0
31682367t38379	2751	1.0
4708772t4224	14163	1.0
34532749t43779	8294	1.0
54018022t92299	112	2.0
38384803t51024	213	2.0
55246868t96109	91	9.0
61377567t119116	33578	3.0
42603129t59888	136558	19.0
15073370t15551	15163	48.0
21939487t23950	16348	30.0
43389762t61752	38435	4.0
43569355t62162	35321	3.0
30568572t36570	8638	2.0
39210073t52691	59918	2.0
22188806t24294	10433	2.0
3164144t2778	11924	2.0
8261918t7939	5306	10.0
8245687t7918	62119	1.0
30954631t37197	203754	2.0
39066095t52406	20020	1.0
25449507t28806	454547	1.0
19393694t20684	6165	34.0
19809652t21187	2531	1.0
60515459t115017	21025	1.0
49514450t78333	60928	3.0
44702975t64928	42999	1.0
7186115t6813	1923	34.0
22944737t25336	4442	5.0
42072318t58646	657	10.0
60591042t115332	4757	1.0
44547938t64562	145	3.0
16951691t17726	498069	7.0
30006839t35670	8836	1.0
13760361t14074	40399	4.0
37685964t49628	31692	1.0
26940856t30929	20260	2.0
1185868t979	54756	131.0
22305060t24447	491793	1.0
26119429t29724	26815	7.0
18551322t19645	15799	1.0
53540123t90797	499	8.0
59274496t109744	4724	1.0
4833474t4334	399	6.0
9995971t9866	3899	89.0
60008303t112872	407	1.0
42581635t59840	295790	2.0
58910670t108359	26822	3.0
55782958t97851	24246	1.0
34436695t43605	158199	1.0
22746199t25053	143896	2.0
917934t743	1391	1.0
39019580t52292	205884	1.0
18211042t19239	10196	3.0
40166865t54628	84886	1.0
48012615t73734	584480	1.0
954525t778	15779	1.0
32182167t39210	13987	4.0
30254742t36070	105617	4.0
12191429t12283	9420	4.0
33227620t41304	62395	2.0
16652469t17364	25712	22.0
11055185t11041	1809	6.0
26249159t29914	161392	4.0
17316909t18147	58	135.0
32674233t40069	16945	4.0
60726843t115904	2416	7.0
7822648t7471	308764	1.0
19408570t20701	36473	4.0
1347074t1130	165416	1.0
20903728t22614	6011	24.0
7747430t7411	5364	161.0
43531397t62063	385602	1.0
43200825t61329	17193	235.0
7418510t7080	126912	28.0
22121799t24208	27117	1.0
8704624t8397	17318	10.0
4479922t3988	69316	4.0
52343202t86983	1057	24.0
34964184t44600	179866	1.0
32991628t40763	8327	1.0
13169883t13380	1256	8.0
52063285t86182	4663	1.0
51139581t83484	4257	10.0
7036347t6647	474791	4.0
12197081t12291	18112	8.0
33588912t42018	78030	1.0
11130937t11123	4227	2.0
20227388t21729	3339	8.0
35627944t45836	316894	1.0
4422813t3928	300761	1.0
60539500t115118	201037	1.0
4154163t3672	159894	1.0
9522974t9331	3479	2.0
44954333t65582	8539	3.0
3182481t2795	24031	1.0
48423182t74926	149266	2.0
24817666t27945	2848	1.0
61287743t118611	38780	1.0
54381752t93393	38008	10.0
14597041t15016	49702	1.0
2200570t1897	71144	1.0
57908299t104858	9072	2.0
54631734t94176	9012	25.0
7199386t6829	6172	1.0
6317641t5824	9286	5.0
31541173t38160	206336	1.0
42781617t60316	2396	1.0
39817235t53950	71524	1.0
58339452t106332	1730	1.0
38906541t52075	3867	156.0
23983437t26761	263797	2.0
38926592t52114	41368	1.0
23034401t25449	267171	1.0
19791494t21169	10404	8.0
41093914t56496	322065	11.0
20212955t21708	2783	2.0
18006014t18986	14461	4.0
11332390t11306	25792	8.0
19417009t20714	2326	150.0
48729242t75873	508372	2.0
26147461t29759	386	255.0
10374613t10281	48562	4.0
36297740t47039	150	1.0
3040074t2657	7076	1.0
43115324t61123	93190	2.0
1739554t1469	9005	249.0
33333947t41543	412	1.0
30695851t36774	18833	3.0
21795166t23764	3625	5.0
21337597t23160	43862	4.0
17685197t18590	22060	33.0
53064475t89254	2885	4.0
60675862t115709	36557	1.0
52244741t86683	46892	8.0
8655037t8338	2225	2.0
59033669t108796	15199	3.0
16087757t16677	50539	1.0
14398777t14800	331237	2.0
59158722t109280	3825	18.0
42170175t58874	46911	1.0
54723740t94465	5291	5.0
30984536t37247	119173	1.0
27558045t31867	229038	3.0
22992303t25393	996	2.0
15934685t16499	4261	29.0
59767074t111831	203663	5.0
30365685t36230	46489	1.0
11832838t11881	12738	2.0
31593819t38244	8236	1.0
21860971t23856	33538	10.0
43249037t61417	4901	15.0
19322166t20601	42951	1.0
12844651t13009	1255	1.0
15262399t15751	12683	7.0
50838969t82593	1772	16.0
30748401t36850	114313	5.0
24585571t27616	2067	69.0
34000158t42776	11738	13.0
51910734t85760	111124	2.0
17271969t18095	5940	1.0
56960431t101559	107912	2.0
17577673t18451	11835	2.0
52543679t87580	35072	3.0
50957881t82966	2788	18.0
60926471t116802	12723	1.0
259672t214	448213	9.0
56068542t98735	2499	4.0
32185291t39216	369	45.0
48721111t75844	3460	59.0
47820908t73126	84059	1.0
25747972t29224	14845	4.0
32265265t39368	9159	1.0
54682144t94329	9048	6.0
27618812t31950	17052	15.0
40086072t54458	15330	4.0
40962311t56235	36746	4.0
46879808t70531	254580	1.0
34579133t43883	25753	3.0
53931671t92038	652	5.0
21581910t23484	12176	3.0
15163795t15651	334	3.0
19625744t20980	8868	379.0
1112962t905	74863	2.0
8200063t7862	97102	1.0
37586215t49447	7442	5.0
25081581t28274	7583	8.0
6834221t6413	419772	7.0
37984083t50199	3789	2.0
26536091t30333	31588	1.0
1780173t1500	2869	10.0
845600t692	15215	1.0
37270905t48849	235689	1.0
54198440t92840	4762	4.0
41037206t56391	31974	8.0
38065250t50370	25412	4.0
25318606t28627	141431	5.0
34724082t44124	3738	13.0
31543120t38164	283594	1.0
21935349t23947	153595	2.0
47126485t71220	16520	59.0
54137177t92633	19470	1.0
28241945t32919	32335	2.0
4584533t4093	37448	1.0
39853042t54018	95328	1.0
39434057t53139	2396	3.0
58603617t107273	851	2.0
47952767t73539	392376	1.0
1287930t1073	6758	1.0
8064464t7717	37955	5.0
48024300t73763	5408	2.0
6875429t6467	37166	1.0
2397967t2082	348823	3.0
56957359t101550	7976	49.0
3812836t3360	225	429.0
48168900t74154	97699	29.0
6880067t6474	68950	32.0
10207903t10106	263248	1.0
42290864t59146	7988	7.0
6611150t6137	70113	1.0
44194202t63689	1652	1.0
43218541t61364	2502	33.0
8663816t8348	12053	1.0
15929502t16489	8786	13.0
44405054t64208	15756	5.0
37916745t50059	80784	1.0
3669908t3237	76908	12.0
5294539t4800	25196	8.0
30795897t36926	94	14.0
13065554t13264	3935	78.0
39821731t53956	14260	3.0
56134922t98969	460	5.0
58472048t106812	2547	1.0
53889224t91898	2311	1.0
7364455t7012	3522	1.0
31087738t37406	326936	1.0
29282304t34474	98694	6.0
23819748t26522	49825	2.0
28957679t33988	2333	1.0
6427865t5950	9794	1.0
24239234t27110	245	171.0
54608738t94095	83594	2.0
34635886t43972	8519	3.0
31771675t38524	16191	60.0
5869044t5357	18161	7.0
45232536t66212	6232	1.0
29756556t35242	16071	6.0
14286883t14685	15502	3.0
61403531t119257	47175	4.0
25830437t29330	19473	2.0
60838041t116382	3693	5.0
29853974t35413	28590	1.0
58290415t106156	30656	15.0
37973662t50183	28	11.0
7744089t7406	1558	114.0
51622371t84905	46131	5.0
48587612t75408	38119	8.0
782755t644	3572	5.0
51834005t85546	197084	1.0
45520143t66976	61645	10.0
39049876t52362	249064	1.0
1074841t874	5969	11.0
33280078t41436	174784	2.0
27113279t31181	25871	1.0
41437707t57220	224043	2.0
35158424t44954	24908	27.0
13795630t14111	12085	3.0
9569165t9368	10433	1.0
17844793t18788	51486	1.0
56036421t98637	23342	10.0
57734523t104240	32274	1.0
5402144t4901	463788	17.0
49639208t78849	96	4.0
25507266t28897	19032	42.0
27921164t32386	259631	1.0
18385077t19453	38010	3.0
27268921t31429	6796	1.0
60293486t114119	21186	3.0
43285708t61507	18458	3.0
29280977t34471	41752	1.0
31247534t37668	1527	243.0
54622876t94156	25212	4.0
3790343t3332	13696	3.0
44055819t63363	24816	9.0
10443925t10366	29922	4.0
36295695t47032	101936	1.0
37433127t49162	16089	1.0
58347387t106362	61269	4.0
60276224t114051	12383	2.0
49201594t77239	35103	1.0
51519723t84637	127402	1.0
8369850t8053	271963	1.0
15358454t15882	479419	1.0
29085475t34175	42	962.0
35145493t44937	2853	7.0
20511891t22090	7438	1.0
2242947t1939	30786	5.0
35648449t45875	4923	1.0
34274418t43316	3949	12.0
14443069t14842	340588	1.0
10797934t10760	37460	1.0
22675930t24947	89018	19.0
52361545t87037	72723	1.0
57012052t101751	3265	20.0
29888701t35473	83843	1.0
35629129t45839	14658	15.0
58379881t106480	297629	1.0
34859920t44388	220	16.0
43523729t62041	34998	1.0
38203309t50659	353	1.0
49137352t77088	14513	9.0
19774675t21147	19370	5.0
51992860t85991	14265	6.0
15140693t15626	82024	4.0
52143346t86392	2807	1.0
46735441t70135	84908	1.0
48636853t75561	71451	1.0
16932620t17700	133909	1.0
11029947t11007	440891	1.0
45064439t65823	102929	2.0
31893837t38719	3713	1.0
38335047t50928	21618	18.0
23949863t26719	14749	1.0
7547464t7215	32069	5.0
17060836t17861	11678	2.0
42224266t59007	8318	44.0
59725897t111628	82813	2.0
1998833t1712	32322	18.0
44763466t65104	9120	11.0
40954046t56215	50693	1.0
45706649t67435	272756	1.0
7664290t7325	4036	5.0
19210563t20461	193932	2.0
31014079t37299	74996	2.0
11857030t11912	2970	9.0
40045746t54385	14412	8.0
11082100t11072	70648	33.0
588209t486	255925	1.0
11766586t11804	5781	1.0
32543428t39870	9199	5.0
31006763t37287	155310	1.0
42157894t58849	9469	4.0
7179257t6803	14347	14.0
53457909t90538	6675	2.0
46249325t68839	139	1.0
28816243t33759	6873	1.0
16478249t17143	447602	1.0
49400058t77863	9086	1.0
38799638t51849	30875	2.0
44288268t63936	4104	163.0
34431540t43595	695	23.0
8906394t8620	14953	2.0
15862392t16419	20942	3.0
54488076t93745	18471	38.0
55705385t97619	25129	11.0
30762963t36867	42679	70.0
42753588t60250	104255	4.0
54086392t92481	98615	1.0
32137572t39131	4415	3.0
48611827t75476	49874	4.0
1883561t1608	7897	1.0
52805388t88428	30882	1.0
28113355t32696	17666	1.0
55868383t98082	34429	1.0
53700078t91299	2573	1.0
48258371t74412	695	7.0
17394708t18234	14610	1.0
3714398t3261	15562	7.0
33732076t42260	3914	15.0
50170838t80553	64812	8.0
32843840t40400	9849	1.0
56245325t99287	18554	1.0
20124819t21601	40735	2.0
59854786t112218	72104	16.0
3375910t2970	114389	3.0
15813562t16361	26227	24.0
30188481t35960	37906	2.0
44262815t63876	15510	1.0
49826757t79534	169798	3.0
37732489t49705	3075	1.0
4514851t4023	11553	1.0
19999583t21436	813	48.0
5802968t5294	38860	117.0
33396820t41670	62287	5.0
19534047t20875	25666	381.0
27129071t31200	197161	1.0
7467490t7121	208778	1.0
42404504t59428	19836	56.0
15329492t15845	19590	4.0
14684829t15110	136101	1.0
54100136t92524	2440	6.0
13068421t13267	22979	4.0
33294756t41465	313	1.0
51929098t85802	4477	49.0
45198236t66124	169814	1.0
32202490t39239	11478	2.0
32655690t40036	9008	6.0
33623424t42078	9849	3.0
41729689t57843	3027	2.0
56022399t98609	68178	1.0
22765001t25083	1174	18.0
11770177t11807	250703	1.0
49727849t79196	50414	4.0
7799850t7452	148883	2.0
14200145t14590	5560	1.0
48386652t74834	163822	46.0
28323395t33041	2664	8.0
49880670t79680	2750	2.0
13758588t14072	24935	1.0
27816360t32246	459945	9.0
34454199t43641	21608	3.0
35294070t45216	2826	2.0
31501885t38096	96481	2.0
1463869t1229	2502	1.0
19386950t20676	18161	1.0
39421832t53110	45	19.0
24958947t28103	8287	6.0
52387252t87098	2210	1.0
10685926t10647	2444	5.0
24334620t27238	4212	1.0
18506382t19595	638	6.0
17302578t18129	2597	1.0
13264819t13498	16410	2.0
56889479t101316	7159	1.0
48540684t75266	8714	1.0
46252124t68845	27018	17.0
27064448t31111	6403	17.0
25654922t29106	6687	3.0
28300584t33004	13376	12.0
17192892t18002	13213	4.0
53098020t89365	51700	1.0
7645975t7303	2367	12.0
25938372t29477	23809	2.0
61334114t118849	48751	13.0
20440280t21992	90342	1.0
8080783t7734	127898	1.0
23629211t26257	13807	3.0
2911856t2527	212551	1.0
25544153t28953	35832	1.0
57750147t104294	7713	1.0
40948881t56202	85392	1.0
46163971t68611	2767	2.0
33707809t42226	474	6.0
47375065t71936	56532	181.0
13684607t13990	14892	2.0
42926897t60670	15159	5.0
12179544t12272	54688	9.0
22792834t25110	4685	3.0
8733623t8423	53020	5.0
24041679t26834	12061	1.0
7800117t7453	487	9.0
37392137t49084	372248	1.0
11990691t12073	264051	4.0
31921478t38772	17129	1.0
27123925t31192	44	5.0
575267t471	50838	15.0
55690281t97569	39940	17.0
54795626t94693	37858	1.0
24040922t26831	259229	1.0
51970281t85912	15963	2.0
26050096t29640	3594	2.0
18416497t19494	22241	2.0
54056987t92400	134736	2.0
44624202t64751	6944	1.0
25264317t28542	19276	3.0
29602360t34992	22555	1.0
8906060t8619	557457	31.0
32854440t40426	8435	4.0
36169298t46820	3174	30.0
15138893t15624	58098	2.0
17358186t18190	14285	1.0
8064491t7717	39481	1.0
39811034t53944	54741	1.0
59114948t109116	130084	1.0
54967618t95235	70037	1.0
55589185t97254	60437	3.0
42602190t59887	1824	26.0
7984432t7633	378489	1.0
28748200t33660	3305	5.0
43177533t61269	234919	77.0
14491812t14906	37514	4.0
43991974t63196	17052	7.0
13203794t13417	15928	1.0
33856279t42507	51952	1.0
40443490t55182	54497	6.0
22156320t24259	17882	2.0
31138369t37487	425876	16.0
23345788t25895	2361	2.0
49010813t76740	98	1.0
7517932t7179	60079	1.0
44009205t63243	13087	7.0
35251593t45129	31444	3.0
16252835t16880	37497	6.0
5286174t4795	28131	2.0
3869405t3411	3421	1.0
44830861t65278	211800	5.0
33814110t42422	2727	2.0
38312666t50897	18269	28.0
32255774t39348	181602	104.0
52747855t88238	22037	1.0
17988229t18964	38269	28.0
48336366t74658	29557	21.0
2490041t2152	179237	31.0
2080134t1792	3782	19.0
6185022t5685	39005	1.0
38181034t50604	5924	63.0
10368082t10272	312329	18.0
17651505t18548	394295	1.0
16898321t17661	5518	12.0
5835474t5330	25471	57.0
32930155t40615	32635	2.0
29518227t34864	9383	2.0
47571789t72425	46866	1.0
5880875t5369	7913	50.0
48300975t74549	3846	4.0
15426891t15947	22007	3.0
34722312t44122	294	37.0
9486515t9284	28163	1.0
41539192t57440	145	1.0
10791081t10751	41086	8.0
226076t186	1821	1.0
54247714t92978	85404	1.0
41001443t56321	35241	7.0
32875444t40483	25331	2.0
56937375t101477	40369	2.0
40951514t56209	5298	19.0
38220617t50690	340	6.0
48302946t74556	75425	4.0
6725984t6281	19147	1.0
59323331t109920	2406	1.0
14811905t15259	14088	2.0
29743028t35223	2544	1.0
23038585t25458	487905	1.0
45900180t67970	10649	1.0
20731287t22373	3846	42.0
31649757t38313	2014	2.0
31731185t38456	125790	1.0
5601954t5083	153600	1.0
11825734t11872	148524	1.0
24428562t27375	49394	37.0
61458149t119613	18470	2.0
20665519t22286	37536	4.0
8680887t8372	8043	1.0
23433548t26013	58629	3.0
27079612t31131	2766	6.0
23380429t25937	132229	3.0
47361584t71903	15619	3.0
9248042t9005	28412	1.0
14768147t15202	3918	15.0
37956189t50141	15453	3.0
58307366t106213	108133	1.0
31757110t38497	102512	8.0
61127204t117773	70130	3.0
8491909t8183	172690	42.0
61151831t117914	25325	1.0
53886388t91892	12289	1.0
33200271t41248	2262	13.0
29668170t35104	3	2.0
20916291t22634	3317	4.0
13990785t14353	1791	33.0
55529001t97044	27758	3.0
21927578t23942	468	1.0
45835049t67793	2691	2.0
26075157t29666	9048	5.0
15785336t16327	5787	1.0
13669609t13972	17227	11.0
47084742t71109	25963	3.0
30880930t37067	295169	4.0
34526379t43769	124	6.0
58435563t106661	6336	1.0
33841764t42478	188866	2.0
38288114t50838	34491	1.0
31291229t37734	67227	1.0
19706852t21070	242823	2.0
24576161t27606	3631	1.0
1680808t1418	34458	1.0
38629500t51510	14658	14.0
58663393t107484	434548	1.0
17693248t18601	64090	15.0
53797368t91604	7353	4.0
30086328t35802	202	4.0
26248597t29914	20939	110.0
34462542t43653	42773	2.0
10024938t9892	42	7.0
6150974t5651	2120	2.0
45578986t67119	3401	4.0
4675729t4186	37713	1.0
26403496t30136	418665	70.0
28257352t32944	3969	1.0
56025820t98618	7906	5.0
34866490t44400	83898	4.0
33526110t41911	60	3.0
24802175t27925	69084	1.0
26745878t30642	137258	2.0
540813t456	2323	2.0
57842190t104607	192109	1.0
830734t679	57351	89.0
33288952t41451	203051	8.0
47798990t73058	109219	47.0
40982885t56278	8633	1.0
36212747t46883	67221	7.0
20456582t22013	4186	6.0
49209530t77254	5201	1.0
54878957t94959	35395	16.0
32978082t40734	451	88.0
41524425t57405	3511	1.0
60176913t113641	195502	27.0
22387935t24557	137572	4.0
22976301t25372	3533	6.0
12764218t12913	69752	1.0
43781139t62652	3229	2.0
35353747t45324	3817	1.0
32712344t40146	25810	1.0
51602080t84852	12878	1.0
14996466t15476	4138	15.0
27342162t31531	5876	4.0
44553994t64574	7475	4.0
11340476t11318	3815	114.0
53359277t90212	17623	3.0
13443394t13702	289508	1.0
53926557t92012	61222	1.0
29779947t35283	50142	39.0
37768410t49773	14781	19.0
43650476t62349	137	3.0
10769571t10730	25246	4.0
55227257t96040	47253	22.0
61497408t119895	29234	7.0
1289864t1074	2367	33.0
5384936t4882	27593	2.0
38094925t50422	211846	2.0
46910411t70617	168	4.0
60096763t113276	559388	1.0
25644058t29094	310376	5.0
35031195t44725	69251	9.0
23293679t25817	99970	2.0
49840867t79565	45	3.0
31536777t38149	150863	1.0
27656282t32014	4157	19.0
5840417t5335	186527	20.0
27397758t31627	3547	1.0
17760881t18678	5283	8.0
61427379t119395	3770	113.0
59001800t108665	3893	1.0
17642045t18535	95253	3.0
57826591t104569	1817	6.0
33592793t42022	320	1.0
10557979t10493	1251	1.0
44200981t63704	43926	1.0
256829t213	92423	1.0
