rank	user	item	score	rating
4	147	577	1	
5	147	343	1	
6	147	369	1	
7	147	974	1	
8	147	1177	1	
9	147	783	1	
10	147	728	1	
1	148	1205	1	
2	148	487	1	
3	148	865	1	
4	148	1300	1	
5	148	1020	1	
6	148	1353	1	
7	148	1026	1	
8	148	664	1	
9	148	1458	1	
10	148	1036	1	
1	149	620	1	
2	149	872	1	
3	149	1339	1	
4	149	1022	1	
5	149	34	1	
6	149	547	1	
7	149	1516	1	
8	149	1282	1	
9	149	1392	1	
10	149	1033	1	
1	150	1283	1	
2	150	144	1	
3	150	234	1	
4	150	874	1	
5	150	559	1	
6	150	711	1	
7	150	848	1	
8	150	1505	1	
9	150	1282	1	
10	150	1214	1	
1	151	850	1	
2	151	144	1	
3	151	599	1	
4	151	152	1	3.0
5	151	1659	1	
6	151	1630	1	
7	151	916	1	
8	151	1075	1	
9	151	444	1	
10	151	609	1	4.0
1	152	787	1	
2	152	1619	1	
3	152	835	1	
4	152	577	1	
5	152	343	1	
6	152	369	1	
7	152	974	1	
8	152	1177	1	
9	152	783	1	4.0
10	152	728	1	
1	153	1380	1	
2	153	990	1	
3	153	474	1	
4	153	1113	1	
5	153	789	1	
6	153	884	1	
7	153	325	1	2.0
8	153	480	1	
9	153	632	1	
10	153	1081	1	
1	154	664	1	
2	154	259	1	
3	154	254	1	
4	154	666	1	
5	154	242	1	3.0
6	154	613	1	
7	154	217	1	
8	154	1629	1	
9	154	1518	1	
10	154	1521	1	
1	155	1283	1	
2	155	144	1	
3	155	234	1	
4	155	874	1	
5	155	559	1	
6	155	711	1	
7	155	848	1	
8	155	1505	1	
9	155	1282	1	
10	155	1214	1	
1	156	345	1	
2	156	194	1	
3	156	1212	1	
4	156	372	1	
5	156	688	1	
6	156	353	1	
7	156	352	1	
8	156	1088	1	
9	156	484	1	
10	156	897	1	
1	157	538	1	
2	157	735	1	
3	157	1338	1	
4	157	1608	1	
5	157	223	1	
6	157	1171	1	
7	157	1575	1	
8	157	1010	1	
9	157	179	1	
10	157	426	1	
1	158	1380	1	
2	158	990	1	
3	158	474	1	
4	158	1113	1	
5	158	789	1	
6	158	884	1	
7	158	325	1	4.0
8	158	480	1	
9	158	632	1	
10	158	1081	1	
1	159	1184	1	
2	159	546	1	4.0
3	159	398	1	
4	159	877	1	3.0
5	159	1524	1	
6	159	1143	1	
7	159	1437	1	
8	159	911	1	
9	159	9	1	3.0
10	159	1290	1	
1	160	604	1	4.0
2	160	261	1	
3	160	905	1	
4	160	1370	1	
5	160	206	1	
6	160	1412	1	
7	160	435	1	
8	160	1097	1	
9	160	659	1	
10	160	947	1	
1	161	345	1	
2	161	194	1	1.0
3	161	1212	1	
4	161	372	1	
5	161	688	1	
6	161	353	1	
7	161	352	1	
8	161	1088	1	
9	161	484	1	
10	161	897	1	
1	162	1615	1	
2	162	806	1	
3	162	927	1	
4	162	818	1	
5	162	986	1	
6	162	1391	1	
7	162	875	1	
8	162	264	1	
9	162	1394	1	
10	162	1295	1	
1	163	16	1	
2	163	1163	1	
3	163	1490	1	
4	163	431	1	
5	163	1269	1	
6	163	1212	1	
7	163	807	1	
8	163	949	1	
9	163	716	1	
10	163	198	1	
1	164	1184	1	
2	164	546	1	
3	164	398	1	
4	164	877	1	
5	164	1524	1	
6	164	1143	1	
7	164	1437	1	
8	164	911	1	
9	164	9	1	4.0
10	164	1290	1	
1	165	1361	1	
2	165	538	1	
3	165	101	1	
4	165	806	1	
5	165	669	1	
6	165	393	1	
7	165	1650	1	
8	165	111	1	
9	165	483	1	
10	165	1009	1	
1	166	530	1	
2	166	324	1	
3	166	666	1	
4	166	1414	1	
5	166	1264	1	
6	166	1673	1	
7	166	809	1	
8	166	70	1	
9	166	607	1	
10	166	357	1	
1	167	1615	1	
2	167	806	1	
3	167	927	1	
4	167	818	1	
5	167	986	1	
6	167	1391	1	
7	167	875	1	
8	167	264	1	
9	167	1394	1	
10	167	1295	1	
1	168	545	1	
2	168	195	1	
3	168	1158	1	
4	168	1379	1	
5	168	774	1	
6	168	40	1	
7	168	1432	1	
8	168	1531	1	
9	168	1318	1	
10	168	1540	1	
1	169	1433	1	
2	169	372	1	
3	169	705	1	5.0
4	169	484	1	
5	169	651	1	
6	169	375	1	
7	169	1526	1	
8	169	745	1	
9	169	383	1	
10	169	1492	1	
1	170	1361	1	
2	170	538	1	
3	170	101	1	
4	170	806	1	
5	170	669	1	
6	170	393	1	
7	170	1650	1	
8	170	111	1	
9	170	483	1	
10	170	1009	1	
1	171	1206	1	
2	171	76	1	
3	171	535	1	
4	171	986	1	
5	171	1184	1	
6	171	1405	1	
7	171	217	1	
8	171	576	1	
9	171	1523	1	
10	171	49	1	
1	172	9	1	
2	172	462	1	3.0
3	172	1474	1	
4	172	1173	1	
5	172	532	1	
6	172	457	1	
7	172	1121	1	
8	172	1107	1	
9	172	728	1	
10	172	1053	1	
1	173	545	1	
2	173	195	1	
3	173	1158	1	
4	173	1379	1	
5	173	774	1	
6	173	40	1	
7	173	1432	1	
8	173	1531	1	
9	173	1318	1	
10	173	1540	1	
1	174	619	1	
2	174	1627	1	
3	174	1611	1	
4	174	474	1	
5	174	429	1	
6	174	565	1	
7	174	752	1	
8	174	1248	1	
9	174	1298	1	
10	174	1303	1	
1	175	1138	1	
2	175	589	1	
3	175	1642	1	
4	175	1072	1	
5	175	651	1	
6	175	533	1	
7	175	1187	1	
8	175	503	1	
9	175	784	1	
10	175	1144	1	
1	176	1206	1	
2	176	76	1	
3	176	535	1	
4	176	986	1	
5	176	1184	1	
6	176	1405	1	
7	176	217	1	
8	176	576	1	
9	176	1523	1	
10	176	49	1	
1	177	311	1	
2	177	1338	1	
3	177	973	1	
4	177	1605	1	
5	177	691	1	
6	177	498	1	
7	177	170	1	
8	177	343	1	3.0
9	177	1433	1	
10	177	436	1	
1	178	625	1	3.0
2	178	405	1	3.0
3	178	1069	1	
4	178	1365	1	
5	178	785	1	
6	178	368	1	
7	178	706	1	
8	178	30	1	
9	178	530	1	
10	178	1354	1	
1	179	619	1	
2	179	1627	1	
3	179	1611	1	
4	179	474	1	
5	179	429	1	
6	179	565	1	
7	179	752	1	
8	179	1248	1	
9	179	1298	1	
10	179	1303	1	
1	180	1413	1	
2	180	820	1	
3	180	893	1	
4	180	1573	1	
5	180	710	1	
6	180	1522	1	
7	180	1020	1	
8	180	1026	1	
9	180	1121	1	
10	180	599	1	
1	181	124	1	1.0
2	181	1418	1	
3	181	694	1	
4	181	970	1	
5	181	882	1	1.0
6	181	744	1	2.0
7	181	531	1	
8	181	105	1	1.0
9	181	892	1	
10	181	235	1	1.0
1	182	311	1	
2	182	1338	1	
3	182	973	1	
4	182	1605	1	
5	182	691	1	
6	182	498	1	
7	182	170	1	
8	182	343	1	
9	182	1433	1	
10	182	436	1	
1	183	1147	1	
2	183	1654	1	
3	183	202	1	4.0
4	183	834	1	
5	183	783	1	
6	183	1097	1	
7	183	934	1	
8	183	36	1	
9	183	849	1	
10	183	1073	1	
1	184	1664	1	
2	184	992	1	
3	184	120	1	
4	184	1166	1	
5	184	392	1	
6	184	286	1	4.0
7	184	1191	1	
8	184	531	1	4.0
9	184	1033	1	
10	184	1086	1	4.0
1	185	186	1	
2	185	1161	1	
3	185	1280	1	
4	185	854	1	
5	185	797	1	
6	185	724	1	
7	185	735	1	
8	185	750	1	
9	185	1256	1	
10	185	1021	1	
1	186	1413	1	
2	186	820	1	2.0
3	186	893	1	
4	186	1573	1	
5	186	710	1	
6	186	1522	1	
7	186	1020	1	
8	186	1026	1	
9	186	1121	1	
10	186	599	1	
1	187	1125	1	
2	187	129	1	
3	187	150	1	
4	187	1353	1	
5	187	942	1	
6	187	1262	1	
7	187	1007	1	
8	187	852	1	
9	187	1610	1	
10	187	1459	1	
1	188	847	1	
2	188	1125	1	
3	188	486	1	
4	188	1038	1	
5	188	82	1	
6	188	532	1	
7	188	1049	1	
8	188	757	1	
9	188	452	1	
10	188	306	1	
1	189	1147	1	
2	189	1654	1	
3	189	202	1	
4	189	834	1	
5	189	783	1	
6	189	1097	1	
7	189	934	1	2.0
8	189	36	1	
9	189	849	1	
10	189	1073	1	
1	190	793	1	
2	190	1323	1	
3	190	1244	1	
4	190	989	1	3.0
5	190	1222	1	
6	190	1098	1	
7	190	73	1	
8	190	1253	1	
9	190	494	1	
10	190	693	1	
1	191	990	1	
2	191	561	1	
3	191	706	1	
4	191	31	1	
5	191	1164	1	
6	191	537	1	
7	191	1382	1	
8	191	688	1	
9	191	124	1	
10	191	441	1	
1	192	186	1	
2	192	1161	1	
3	192	1280	1	
4	192	854	1	
5	192	797	1	
6	192	724	1	
7	192	735	1	
8	192	750	1	
9	192	1256	1	
10	192	1021	1	
1	193	420	1	
2	193	1132	1	3.0
3	193	46	1	
4	193	1615	1	
5	193	885	1	
6	193	964	1	
7	193	906	1	
8	193	53	1	
9	193	411	1	
10	193	745	1	
1	194	86	1	3.0
2	194	984	1	
3	194	906	1	
4	194	508	1	
5	194	75	1	
6	194	553	1	
7	194	719	1	
8	194	1205	1	
9	194	523	1	5.0
10	194	1009	1	
1	195	1125	1	
2	195	129	1	
3	195	150	1	
4	195	1353	1	
5	195	942	1	
6	195	1262	1	
7	195	1007	1	
8	195	852	1	
9	195	1610	1	
10	195	1459	1	
1	196	1178	1	
2	196	837	1	
3	196	990	1	
4	196	744	1	
5	196	1299	1	
6	196	1576	1	
7	196	879	1	
8	196	1041	1	
9	196	1569	1	
10	196	187	1	
1	197	1389	1	
2	197	104	1	
3	197	60	1	
4	197	1212	1	
5	197	723	1	
6	197	1188	1	
7	197	584	1	
8	197	276	1	
9	197	743	1	
10	197	1584	1	
1	198	793	1	
2	198	1323	1	
3	198	1244	1	2.0
4	198	989	1	
5	198	1222	1	
6	198	1098	1	
7	198	73	1	3.0
8	198	1253	1	
9	198	494	1	
10	198	693	1	3.0
1	199	574	1	
2	199	107	1	
3	199	203	1	
4	199	801	1	
5	199	1649	1	
6	199	1477	1	
7	199	121	1	
8	199	759	1	
9	199	1036	1	
10	199	1184	1	
1	200	1199	1	
2	200	356	1	
3	200	791	1	
4	200	814	1	
5	200	1184	1	
6	200	875	1	
7	200	958	1	
8	200	1614	1	
9	200	746	1	
10	200	128	1	
1	201	420	1	
2	201	1132	1	
3	201	46	1	4.0
4	201	1615	1	
5	201	885	1	
6	201	964	1	
7	201	906	1	
8	201	53	1	3.0
9	201	411	1	
10	201	745	1	
1	202	1064	1	
2	202	1263	1	
3	202	959	1	
4	202	170	1	
5	202	178	1	
6	202	1071	1	
7	202	917	1	
8	202	1554	1	
9	202	1291	1	
10	202	213	1	
1	203	1015	1	
2	203	1132	1	
3	203	691	1	
4	203	307	1	
5	203	1371	1	
6	203	790	1	
7	203	1180	1	
8	203	73	1	
9	203	762	1	
10	203	1489	1	
1	204	1178	1	
2	204	837	1	
3	204	990	1	
4	204	744	1	
5	204	1299	1	
6	204	1576	1	
7	204	879	1	
8	204	1041	1	
9	204	1569	1	
10	204	187	1	
1	205	442	1	
2	205	700	1	
3	205	103	1	
4	205	819	1	
5	205	8	1	
6	205	1158	1	
7	205	1462	1	
8	205	405	1	
9	205	53	1	
10	205	1035	1	
1	206	857	1	
2	206	673	1	
3	206	381	1	
4	206	1480	1	
5	206	728	1	
6	206	1185	1	
7	206	1493	1	
8	206	514	1	
9	206	518	1	
10	206	1531	1	
1	207	574	1	
2	207	107	1	3.0
3	207	203	1	3.0
4	207	801	1	
5	207	1649	1	
6	207	1477	1	
7	207	121	1	3.0
8	207	759	1	
9	207	1036	1	
10	207	1184	1	
1	208	1126	1	
2	208	246	1	
3	208	873	1	
4	208	703	1	
5	208	745	1	
6	208	1400	1	
7	208	923	1	
8	208	1568	1	
9	208	9	1	
10	208	875	1	
1	209	678	1	
2	209	184	1	
3	209	117	1	
4	209	1334	1	
5	209	592	1	
6	209	453	1	
7	209	1028	1	
8	209	350	1	
9	209	1123	1	
10	209	1036	1	
1	210	1064	1	
2	210	1263	1	
3	210	959	1	
4	210	170	1	
5	210	178	1	
6	210	1071	1	
7	210	917	1	
8	210	1554	1	
9	210	1291	1	
10	210	213	1	
1	211	366	1	
2	211	140	1	
3	211	1421	1	
4	211	949	1	
5	211	592	1	
6	211	1243	1	
7	211	1290	1	
8	211	915	1	
9	211	459	1	
10	211	1652	1	
1	212	17	1	
2	212	1388	1	
3	212	1016	1	
4	212	746	1	
5	212	582	1	
6	212	571	1	
7	212	533	1	
8	212	682	1	
9	212	673	1	
10	212	228	1	
1	213	442	1	
2	213	700	1	
3	213	103	1	
4	213	819	1	
5	213	8	1	3.0
6	213	1158	1	
7	213	1462	1	
8	213	405	1	3.0
9	213	53	1	
10	213	1035	1	
1	214	947	1	
2	214	762	1	
3	214	1622	1	
4	214	934	1	
5	214	1473	1	
6	214	1652	1	
7	214	1443	1	
8	214	1053	1	
9	214	110	1	
10	214	821	1	
1	215	29	1	
2	215	591	1	
3	215	1345	1	
4	215	918	1	
5	215	1035	1	
6	215	679	1	
7	215	1528	1	
8	215	326	1	
9	215	319	1	
10	215	500	1	
1	216	1126	1	
2	216	246	1	
3	216	873	1	
4	216	703	1	
5	216	745	1	
6	216	1400	1	
7	216	923	1	
8	216	1568	1	
9	216	9	1	4.0
10	216	875	1	
1	217	1474	1	
2	217	123	1	
3	217	711	1	
4	217	1443	1	
5	217	911	1	
6	217	532	1	
7	217	1554	1	
8	217	960	1	
9	217	1446	1	
10	217	1136	1	
1	218	1224	1	
2	218	575	1	
3	218	206	1	
4	218	344	1	
5	218	1288	1	
6	218	42	1	4.0
7	218	403	1	
8	218	767	1	
9	218	1155	1	
10	218	1566	1	
1	219	366	1	
2	219	140	1	
3	219	1421	1	
4	219	949	1	
5	219	592	1	
6	219	1243	1	
7	219	1290	1	
8	219	915	1	
9	219	459	1	
10	219	1652	1	
1	220	1387	1	
2	220	269	1	5.0
3	220	602	1	
4	220	340	1	4.0
5	220	902	1	
6	220	287	1	
7	220	728	1	
8	220	418	1	
9	220	692	1	
10	220	251	1	
1	221	893	1	
2	221	1260	1	
3	221	804	1	
4	221	186	1	4.0
5	221	252	1	
6	221	487	1	
7	221	260	1	
8	221	1093	1	
9	221	927	1	
10	221	169	1	
1	222	947	1	
2	222	762	1	3.0
3	222	1622	1	
4	222	934	1	2.0
5	222	1473	1	
6	222	1652	1	
7	222	1443	1	
8	222	1053	1	3.0
9	222	110	1	
10	222	821	1	
1	223	793	1	
2	223	1094	1	
3	223	819	1	3.0
4	223	1041	1	
5	223	749	1	4.0
6	223	1470	1	
7	223	817	1	
8	223	1144	1	
9	223	1021	1	
10	223	1103	1	
1	224	575	1	
2	224	50	1	
3	224	4	1	
4	224	1077	1	
5	224	1097	1	
6	224	542	1	
7	224	649	1	
8	224	336	1	
9	224	443	1	
10	224	1539	1	
1	225	1474	1	
2	225	123	1	
3	225	711	1	
4	225	1443	1	4.0
5	225	911	1	
6	225	532	1	
7	225	1554	1	
8	225	960	1	
9	225	1446	1	
10	225	1136	1	
1	226	419	1	
2	226	693	1	
3	226	477	1	
4	226	1004	1	
5	226	894	1	
6	226	773	1	
7	226	239	1	
8	226	378	1	
9	226	428	1	
10	226	330	1	
1	227	565	1	
2	227	1238	1	
3	227	827	1	
4	227	831	1	
5	227	105	1	
6	227	843	1	
7	227	332	1	
8	227	1517	1	
9	227	1499	1	
10	227	166	1	
1	228	1387	1	
2	228	269	1	
3	228	602	1	
4	228	340	1	
5	228	902	1	
6	228	287	1	
7	228	728	1	
8	228	418	1	
9	228	692	1	
10	228	251	1	
1	229	752	1	
2	229	441	1	
3	229	833	1	
4	229	670	1	
5	229	1197	1	
6	229	1610	1	
7	229	530	1	
8	229	443	1	
9	229	508	1	
10	229	1152	1	
1	230	1629	1	
2	230	1070	1	
3	230	223	1	5.0
4	230	1593	1	
5	230	1011	1	
6	230	420	1	5.0
7	230	1624	1	
8	230	714	1	
9	230	739	1	5.0
10	230	1202	1	
1	231	793	1	
2	231	1094	1	
3	231	819	1	
4	231	1041	1	
5	231	749	1	
6	231	1470	1	
7	231	817	1	
8	231	1144	1	
9	231	1021	1	
10	231	1103	1	
1	232	861	1	
2	232	715	1	
3	232	1610	1	
4	232	874	1	
5	232	1307	1	
6	232	591	1	
7	232	1613	1	
8	232	224	1	
9	232	1028	1	
10	232	1108	1	
1	233	265	1	
2	233	1336	1	
3	233	154	1	
4	233	556	1	
5	233	641	1	
6	233	408	1	
7	233	1477	1	
8	233	835	1	
9	233	557	1	
10	233	604	1	
1	234	861	1	
2	234	1662	1	
3	234	175	1	2.0
4	234	122	1	
5	234	874	1	1.0
6	234	41	1	
7	234	954	1	
8	234	769	1	
9	234	660	1	4.0
10	234	304	1	3.0
1	235	419	1	5.0
2	235	693	1	
3	235	477	1	
4	235	1004	1	
5	235	894	1	
6	235	773	1	
7	235	239	1	
8	235	378	1	
9	235	428	1	
10	235	330	1	
1	236	636	1	
2	236	316	1	
3	236	385	1	
4	236	161	1	
5	236	1288	1	
6	236	163	1	
7	236	1556	1	
8	236	651	1	
9	236	574	1	
10	236	149	1	
1	237	752	1	
2	237	441	1	
3	237	833	1	
4	237	670	1	
5	237	1197	1	
6	237	1610	1	
7	237	530	1	
8	237	443	1	
9	237	508	1	
10	237	1152	1	
1	238	83	1	
2	238	531	1	
3	238	57	1	
4	238	423	1	
5	238	146	1	
6	238	703	1	
7	238	1496	1	
8	238	789	1	
9	238	722	1	
10	238	512	1	
1	239	861	1	
2	239	715	1	
3	239	1610	1	
4	239	874	1	
5	239	1307	1	
6	239	591	1	
7	239	1613	1	
8	239	224	1	
9	239	1028	1	
10	239	1108	1	
1	240	219	1	
2	240	1657	1	
3	240	1197	1	
4	240	1035	1	
5	240	929	1	
6	240	778	1	
7	240	1160	1	
8	240	1140	1	
9	240	329	1	
10	240	146	1	
1	241	914	1	
2	241	440	1	
3	241	412	1	
4	241	511	1	
5	241	1295	1	
6	241	1414	1	
7	241	202	1	
8	241	1353	1	
9	241	1134	1	
10	241	1508	1	
1	242	861	1	
2	242	1662	1	
3	242	175	1	
4	242	122	1	
5	242	874	1	
6	242	41	1	
7	242	954	1	
8	242	769	1	
9	242	660	1	
10	242	304	1	
1	243	83	1	4.0
2	243	531	1	4.0
3	243	57	1	
4	243	423	1	3.0
5	243	146	1	
6	243	703	1	
7	243	1496	1	
8	243	789	1	
9	243	722	1	
10	243	512	1	
1	244	1225	1	2.0
2	244	789	1	
3	244	549	1	
4	244	1285	1	
5	244	1534	1	
6	244	560	1	
7	244	1224	1	
8	244	1144	1	
9	244	718	1	
10	244	1030	1	
1	245	819	1	
2	245	569	1	
3	245	746	1	
4	245	333	1	
5	245	1139	1	
6	245	689	1	
7	245	1055	1	
8	245	603	1	
9	245	237	1	
10	245	488	1	
1	246	914	1	
2	246	440	1	
3	246	412	1	1.0
4	246	511	1	
5	246	1295	1	
6	246	1414	1	
7	246	202	1	3.0
8	246	1353	1	
9	246	1134	1	
10	246	1508	1	
1	247	310	1	
2	247	375	1	
3	247	909	1	
4	247	1394	1	
5	247	25	1	
6	247	821	1	
7	247	485	1	
8	247	1192	1	
9	247	592	1	
10	247	1088	1	
1	248	513	1	
2	248	1359	1	
3	248	913	1	
4	248	945	1	
5	248	108	1	
6	248	593	1	
7	248	1640	1	
8	248	534	1	
9	248	1344	1	
10	248	1169	1	
1	249	819	1	
2	249	569	1	
3	249	746	1	5.0
4	249	333	1	4.0
5	249	1139	1	
6	249	689	1	
7	249	1055	1	
8	249	603	1	5.0
9	249	237	1	5.0
10	249	488	1	
1	250	513	1	
2	250	1359	1	
3	250	913	1	
4	250	945	1	
5	250	108	1	
6	250	593	1	
7	250	1640	1	
8	250	534	1	
9	250	1344	1	
10	250	1169	1	
1	251	692	1	
2	251	1301	1	
3	251	116	1	
4	251	1064	1	
5	251	218	1	
6	251	1403	1	
7	251	51	1	
8	251	1399	1	
9	251	1123	1	
10	251	1184	1	
1	252	1009	1	
2	252	112	1	
3	252	296	1	
4	252	1462	1	
5	252	706	1	
6	252	1339	1	
7	252	1232	1	
8	252	708	1	
9	252	952	1	
10	252	149	1	5.0
1	253	692	1	
2	253	1301	1	
3	253	116	1	
4	253	1064	1	
5	253	218	1	
6	253	1403	1	
7	253	51	1	
8	253	1399	1	
9	253	1123	1	
10	253	1184	1	
1	254	185	1	
2	254	497	1	
3	254	957	1	
4	254	174	1	5.0
5	254	371	1	
6	254	858	1	
7	254	783	1	
8	254	1296	1	
9	254	1660	1	
10	254	1622	1	
1	255	1485	1	
2	255	300	1	3.0
3	255	868	1	
4	255	1253	1	
5	255	977	1	
6	255	861	1	
7	255	1090	1	
8	255	142	1	
9	255	647	1	
10	255	70	1	
1	256	1485	1	
2	256	300	1	
3	256	868	1	
4	256	1253	1	
5	256	977	1	4.0
6	256	861	1	
7	256	1090	1	2.0
8	256	142	1	
9	256	647	1	
10	256	70	1	
1	257	505	1	
2	257	269	1	3.0
3	257	62	1	
4	257	1154	1	
5	257	1601	1	
6	257	1281	1	
7	257	1209	1	
8	257	770	1	
9	257	609	1	
10	257	536	1	
1	258	998	1	
2	258	1674	1	
3	258	1060	1	
4	258	325	1	
5	258	323	1	4.0
6	258	1678	1	
7	258	1056	1	
8	258	693	1	
9	258	1253	1	
10	258	1179	1	
1	259	998	1	
2	259	1674	1	
3	259	1060	1	
4	259	325	1	
5	259	323	1	
6	259	1678	1	
7	259	1056	1	
8	259	693	1	
9	259	1253	1	
10	259	1179	1	
1	260	484	1	
2	260	1256	1	
3	260	1188	1	
4	260	1199	1	
5	260	1557	1	
6	260	1098	1	
7	260	751	1	
8	260	972	1	
9	260	508	1	
10	260	1422	1	
1	261	1593	1	
2	261	105	1	
3	261	997	1	
4	261	1466	1	
5	261	72	1	
6	261	1428	1	
7	261	536	1	
8	261	1454	1	
9	261	367	1	
10	261	884	1	
1	262	1593	1	
2	262	105	1	
3	262	997	1	
4	262	1466	1	
5	262	72	1	3.0
6	262	1428	1	
7	262	536	1	
8	262	1454	1	
9	262	367	1	4.0
10	262	884	1	
1	263	460	1	
2	263	162	1	5.0
3	263	567	1	
4	263	1391	1	
5	263	1448	1	
6	263	1418	1	
7	263	525	1	
8	263	694	1	
9	263	1460	1	
10	263	152	1	
1	264	558	1	5.0
2	264	1388	1	
3	264	478	1	5.0
4	264	1458	1	
5	264	955	1	
6	264	1254	1	
7	264	1660	1	
8	264	1270	1	2.0
9	264	534	1	
10	264	1164	1	
1	265	620	1	
2	265	872	1	
3	265	1339	1	
4	265	1022	1	
5	265	34	1	
6	265	547	1	
7	265	1516	1	
8	265	1282	1	
9	265	1392	1	
10	265	1033	1	
1	266	558	1	
2	266	1388	1	
3	266	478	1	
4	266	1458	1	
5	266	955	1	
6	266	1254	1	
7	266	1660	1	
8	266	1270	1	
9	266	534	1	
10	266	1164	1	
1	267	851	1	
2	267	939	1	
3	267	60	1	
4	267	388	1	
5	267	1603	1	
6	267	1095	1	
7	267	817	1	
8	267	1545	1	
9	267	1191	1	
10	267	1532	1	
1	268	851	1	
2	268	939	1	
3	268	60	1	5.0
4	268	388	1	1.0
5	268	1603	1	
6	268	1095	1	2.0
7	268	817	1	
8	268	1545	1	
9	268	1191	1	
10	268	1532	1	
1	269	787	1	
2	269	1619	1	
3	269	835	1	
4	269	577	1	
5	269	343	1	
6	269	369	1	
7	269	974	1	
8	269	1177	1	
9	269	783	1	1.0
10	269	728	1	
1	270	700	1	
2	270	1052	1	
3	270	871	1	
4	270	1556	1	
5	270	966	1	
6	270	286	1	5.0
7	270	1159	1	
8	270	518	1	
9	270	1303	1	
10	270	1134	1	
1	271	700	1	
2	271	1052	1	
3	271	871	1	
4	271	1556	1	
5	271	966	1	
6	271	286	1	4.0
7	271	1159	1	
8	271	518	1	4.0
9	271	1303	1	
10	271	1134	1	
1	272	980	1	
2	272	1540	1	
3	272	526	1	
4	272	1020	1	
5	272	342	1	
6	272	1268	1	
7	272	1005	1	
8	272	1194	1	
9	272	1340	1	
10	272	1112	1	
1	273	1283	1	
2	273	144	1	
3	273	234	1	
4	273	874	1	
5	273	559	1	
6	273	711	1	
7	273	848	1	
8	273	1505	1	
9	273	1282	1	
10	273	1214	1	
1	274	220	1	4.0
2	274	1384	1	
3	274	815	1	3.0
4	274	300	1	5.0
5	274	918	1	
6	274	349	1	
7	274	1159	1	
8	274	699	1	
9	274	830	1	
10	274	425	1	
1	275	1380	1	
2	275	990	1	
3	275	474	1	
4	275	1113	1	
5	275	789	1	
6	275	884	1	
7	275	325	1	
8	275	480	1	
9	275	632	1	
10	275	1081	1	
1	276	980	1	
2	276	1540	1	
3	276	526	1	4.0
4	276	1020	1	
5	276	342	1	
6	276	1268	1	
7	276	1005	1	
8	276	1194	1	3.0
9	276	1340	1	
10	276	1112	1	
1	277	345	1	
2	277	194	1	
3	277	1212	1	
4	277	372	1	
5	277	688	1	
6	277	353	1	
7	277	352	1	
8	277	1088	1	
9	277	484	1	
10	277	897	1	
1	278	444	1	
2	278	1434	1	
3	278	26	1	
4	278	128	1	
5	278	1634	1	
6	278	907	1	
7	278	350	1	
8	278	692	1	
9	278	1473	1	
10	278	721	1	
1	279	220	1	
2	279	1384	1	
3	279	815	1	
4	279	300	1	
5	279	918	1	
6	279	349	1	
7	279	1159	1	
8	279	699	1	
9	279	830	1	
10	279	425	1	4.0
1	280	1184	1	
2	280	546	1	4.0
3	280	398	1	
4	280	877	1	
5	280	1524	1	
6	280	1143	1	
7	280	1437	1	
8	280	911	1	
9	280	9	1	5.0
10	280	1290	1	
1	281	1162	1	
2	281	90	1	
3	281	1593	1	
4	281	1616	1	
5	281	766	1	
6	281	16	1	
7	281	628	1	
8	281	421	1	
9	281	570	1	
10	281	141	1	
1	282	444	1	
2	282	1434	1	
3	282	26	1	
4	282	128	1	
5	282	1634	1	
6	282	907	1	
7	282	350	1	
8	282	692	1	
9	282	1473	1	
10	282	721	1	
1	283	1615	1	
2	283	806	1	
3	283	927	1	
4	283	818	1	
5	283	986	1	
6	283	1391	1	
7	283	875	1	
8	283	264	1	
9	283	1394	1	
10	283	1295	1	
1	284	1162	1	
2	284	90	1	
3	284	1593	1	
4	284	1616	1	
5	284	766	1	
6	284	16	1	
7	284	628	1	
8	284	421	1	
9	284	570	1	
10	284	141	1	
1	285	298	1	
2	285	578	1	
3	285	1175	1	
4	285	787	1	
5	285	328	1	
6	285	1258	1	
7	285	971	1	
8	285	1295	1	
9	285	1448	1	
10	285	1299	1	
1	286	1361	1	
2	286	538	1	
3	286	101	1	5.0
4	286	806	1	
5	286	669	1	
6	286	393	1	4.0
7	286	1650	1	
8	286	111	1	5.0
9	286	483	1	5.0
10	286	1009	1	
1	287	298	1	4.0
2	287	578	1	
3	287	1175	1	
4	287	787	1	
5	287	328	1	
6	287	1258	1	
7	287	971	1	
8	287	1295	1	
9	287	1448	1	
10	287	1299	1	
1	288	253	1	
2	288	1359	1	
3	288	1540	1	
4	288	110	1	
5	288	544	1	5.0
6	288	613	1	
7	288	1297	1	
8	288	1377	1	
9	288	520	1	5.0
10	288	198	1	
1	289	545	1	
2	289	195	1	
3	289	1158	1	
4	289	1379	1	
5	289	774	1	
6	289	40	1	
7	289	1432	1	
8	289	1531	1	
9	289	1318	1	
10	289	1540	1	
1	290	1569	1	
2	290	56	1	
3	290	69	1	4.0
4	290	998	1	
5	290	1625	1	
6	290	969	1	
7	290	956	1	
8	290	1258	1	
9	290	893	1	
10	290	1197	1	
1	291	253	1	
2	291	1359	1	
3	291	1540	1	
4	291	110	1	
5	291	544	1	
6	291	613	1	
7	291	1297	1	
8	291	1377	1	
9	291	520	1	
10	291	198	1	
1	292	1206	1	
2	292	76	1	
3	292	535	1	3.0
4	292	986	1	
5	292	1184	1	
6	292	1405	1	
7	292	217	1	
8	292	576	1	
